"zero.receive.level","actual.receive.level","source.level","distance","Sound.type","time","date","magic.x","noise.level","ExcessAttenuation","dBdoubledist","Call.category"
-12.6187743743677,56.4650001644645,0,94,"1_Hfuntrill","640",20190823,-22.8559177829138,45.1865674941387,1.42,-6.88031683108686,"Hfuntrill"
-17.1029857015917,51.9807888372405,0,143,"1_Hfuntrill","640",20190823,-23.3309121966376,39.1820782042229,2.3,-7.02330439739054,"Hfuntrill"
-17.0845789373811,51.9991956014511,0,192,"1_Hfuntrill","640",20190823,-19.8210737869113,40.3756072972586,-0.22,-5.96673775612936,"Hfuntrill"
-20.2442124348229,48.8395621040093,0,232,"1_Hfuntrill","640",20190823,-21.4274570243052,38.4145101386099,1.34,-6.45030729511674,"Hfuntrill"
-11.7922361950608,56.8173497403431,0,47,"1_Pmor_P2","640",20190823,-47.7368978140962,44.4077191640291,6.09,-14.3702381419893,"Pmor"
-23.5268825777018,45.0827033577021,0,94,"1_Pmor_P2","640",20190823,-42.613369407452,45.298532729193,12.33,-12.8279024079529,"Pmor"
-32.4968272199847,36.1127587154192,0,143,"1_Pmor_P2","640",20190823,-44.330307922096,38.0460775363584,17.7,-13.3447524015715,"Pmor"
-34.2251664427902,34.3844194926137,0,192,"1_Pmor_P2","640",20190823,-39.7071272238129,39.6235427473652,16.93,-11.9530363360135,"Pmor"
-41.10845548654,27.5011304488639,0,232,"1_Pmor_P2","640",20190823,-43.5111845476495,37.4772953542231,22.21,-13.0981716957136,"Pmor"
-7.9924992429203,47.375626662002,0,47,"1_Pmor_P3","640",20190823,-32.3549421269509,43.7695463499427,2.29,-9.73980808818438,"Pmor"
-8.7812141833887,46.5869117215336,0,94,"1_Pmor_P3","640",20190823,-15.9050874082805,45.4058747723327,-2.42,-4.78790839354993,"Pmor"
-21.2139513700074,34.1541745349149,0,143,"1_Pmor_P3","640",20190823,-28.9388557876956,37.6937588990194,6.41,-8.71146363229059,"Pmor"
-15.7663021073156,39.6018237976067,0,192,"1_Pmor_P3","640",20190823,-18.2916440938486,39.2645055979624,-1.53,-5.50633354225834,"Pmor"
-20.5144329523204,34.8536929526019,0,232,"1_Pmor_P3","640",20190823,-21.7134715355837,37.2177443408234,1.61,-6.53640624220673,"Pmor"
-7.0685886513225,52.2732074749957,0,47,"1_Pmor_P4","640",20190823,-28.6148011756579,43.8300172459219,1.37,-8.61391347383399,"Pmor"
-15.3388699264054,44.0029261999128,0,94,"1_Pmor_P4","640",20190823,-27.7827259224847,45.0338343564303,4.14,-8.36343386397915,"Pmor"
-28.2307259384842,31.111070187834,0,143,"1_Pmor_P4","640",20190823,-38.5107372250692,37.5067189380753,13.43,-11.5928870598793,"Pmor"
-22.5209112202888,36.8208849060294,0,192,"1_Pmor_P4","640",20190823,-26.1281618166851,39.0655769768001,5.22,-7.86536043838451,"Pmor"
-32.3022220837556,27.0395740425626,0,232,"1_Pmor_P4","640",20190823,-34.1902396903637,37.0358310916139,13.4,-10.2922877057407,"Pmor"
-8.202102364646,37.9862298667676,0,47,"1_Pmor_P5","640",20190823,-33.2034497923185,43.0027699184099,2.5,-9.99523434701086,"Pmor"
-7.1822779090802,39.0060543223334,0,94,"1_Pmor_P5","640",20190823,-13.0089934659126,45.0298640486737,-4.02,-3.91609724663644,"Pmor"
-21.4766149637078,24.7117172677058,0,143,"1_Pmor_P5","640",20190823,-29.2971663978312,37.3486449400838,6.68,-8.81932587370606,"Pmor"
-22.3198072793266,23.868524952087,0,192,"1_Pmor_P5","640",20190823,-25.8948463766464,38.890518580496,5.02,-7.79512549248133,"Pmor"
-24.3477319500744,21.8406002813392,0,232,"1_Pmor_P5","640",20190823,-25.7708212497369,36.8916573641963,5.45,-7.75779020906553,"Pmor"
-6.7836203512148,52.4161324155842,0,47,"1_Pmor_P6","640",20190823,-27.4612029609109,44.1330555371507,1.08,-8.26664580825071,"Pmor"
-12.8455701367724,46.3541826300266,0,94,"1_Pmor_P6","640",20190823,-23.2667045317097,45.5944101806184,1.65,-7.0039759642957,"Pmor"
-26.3725010074448,32.8272517593542,0,143,"1_Pmor_P6","640",20190823,-35.9758533478262,37.9981623524902,11.57,-10.8298109773041,"Pmor"
-21.2085433203959,37.9912094464031,0,192,"1_Pmor_P6","640",20190823,-24.6055875071459,39.5699141133362,3.91,-7.40701990058584,"Pmor"
-30.0837185922125,29.1160341745865,0,232,"1_Pmor_P6","640",20190823,-31.8420679165119,37.4853690636039,11.18,-9.58541756683976,"Pmor"
-1.202314129443,43.7433689177224,0,47,"1_Pmor_P7","640",20190823,-4.86716393636217,44.0885341744347,-4.5,-1.46516233865899,"Pmor"
-12.6355455481577,32.3101374990077,0,94,"1_Pmor_P7","640",20190823,-22.8862947876763,45.956978826548,1.44,-6.8894612206988,"Pmor"
-22.4677861675482,22.4778968796172,0,143,"1_Pmor_P7","640",20190823,-30.6492653080515,38.3106521037085,7.67,-9.22634820278696,"Pmor"
-16.840768213676,28.1049148334894,0,192,"1_Pmor_P7","640",20190823,-19.5382110741508,39.9144777157736,-0.46,-5.88158759493356,"Pmor"
-19.7599909129866,25.1856921341788,0,232,"1_Pmor_P7","640",20190823,-20.9149334631741,37.8570665034017,0.86,-6.29602232973174,"Pmor"
-8.4128042664647,57.4126891875101,0,47,"1_Halbstart","640",20190823,-34.0564054989357,44.1155944717561,2.71,-10.2519995996754,"Halbstart"
-13.5332255202419,52.2922679337329,0,94,"1_Halbstart","640",20190823,-24.5122292111494,44.7834547535685,2.33,-7.37891625314683,"Halbstart"
-20.2399801446388,45.585513309336,0,143,"1_Halbstart","640",20190823,-27.6102201016463,38.5251768358834,5.44,-8.31150443748015,"Halbstart"
-25.7214910929097,40.1040023610651,0,192,"1_Halbstart","640",20190823,-29.8413894033081,39.5578155326585,8.42,-8.98315332268501,"Halbstart"
-31.5382772100728,34.287216243902,0,232,"1_Halbstart","640",20190823,-33.3816433568447,37.7377897515627,12.64,-10.0488759549675,"Halbstart"
-10.4333793025544,60.8985767933765,0,47,"1_Halbpeak","640",20190823,-42.2360232090973,42.6084264420055,4.73,-12.7143098834984,"Halbpeak"
-12.0834634417101,59.2484926542208,0,94,"1_Halbpeak","640",20190823,-21.8863289542262,43.7222027697142,0.88,-6.58844151019117,"Halbpeak"
-20.2832012060686,51.0487548898623,0,143,"1_Halbpeak","640",20190823,-27.6691797948167,38.192087654188,5.48,-8.32925307365959,"Halbpeak"
-27.3234035165,44.0085525794309,0,192,"1_Halbpeak","640",20190823,-31.6998855631801,39.4357852549089,10.02,-9.54261641363282,"Halbpeak"
-31.6761726900688,39.6557834058621,0,232,"1_Halbpeak","640",20190823,-33.527598625837,37.5247519620363,12.78,-10.0928128689594,"Halbpeak"
-6.1162298788013,50.4868213486132,0,47,"1_Halbend","640",20190823,-24.7594973423405,45.0772124165502,0.42,-7.45335137760711,"Halbend"
-14.2712526895094,42.3317985379051,0,94,"1_Halbend","640",20190823,-25.8489904370732,45.8478320159926,3.07,-7.78132147919042,"Halbend"
-17.3509302470688,39.2521209803457,0,143,"1_Halbend","640",20190823,-23.6691439253598,39.0640906837094,2.55,-7.12512229322122,"Halbend"
-19.1158902301715,37.487160997243,0,192,"1_Halbend","640",20190823,-22.1777470866254,40.1939964756838,1.82,-6.67616710932373,"Halbend"
-22.4238368069862,34.1792144204283,0,232,"1_Halbend","640",20190823,-23.7344772511489,38.0362267752902,3.52,-7.14478958400022,"Halbend"
0.438951689805201,60.9354712456271,0,47,"1_PwurP_P1","640",20190823,1.77694812204766,41.0622907899611,-6.14,0.534914685475126,"PwurP"
-8.5324708421842,51.9640487136377,0,94,"1_PwurP_P1","640",20190823,-15.4545478244073,41.2264550655798,-2.67,-4.65228246457013,"PwurP"
-12.0233640524562,48.4731555033657,0,143,"1_PwurP_P1","640",20190823,-16.401583671438,34.8039537258262,-2.78,-4.93736866149541,"PwurP"
-18.9434706847807,41.5530488710412,0,192,"1_PwurP_P1","640",20190823,-21.97771051891,35.7621810803259,1.64,-6.61595010221172,"PwurP"
-26.3574670249668,34.1390525308551,0,232,"1_PwurP_P1","640",20190823,-27.8980223985166,34.2082116289711,7.46,-8.39814156165911,"PwurP"
-8.02014072252121,61.2759058612949,0,47,"1_PwurP_P2","640",20190823,-32.4668393502859,42.616601213407,2.32,-9.77349250883975,"PwurP"
-11.1877921923433,58.1082543914728,0,94,"1_PwurP_P2","640",20190823,-20.264032855674,42.9098371633561,-0.01,-6.10008172267831,"PwurP"
-16.1941171069931,53.101929476823,0,143,"1_PwurP_P2","640",20190823,-22.0910857856918,36.3643951198929,1.39,-6.65007945827945,"PwurP"
-19.0504395928657,50.2456069909504,0,192,"1_PwurP_P2","640",20190823,-22.1018129991543,37.3429240930464,1.75,-6.65330867130155,"PwurP"
-25.0501703312499,44.2458762525662,0,232,"1_PwurP_P2","640",20190823,-26.514316126276,35.6818894052007,6.15,-7.9816044685263,"PwurP"
-8.2490885521862,61.2181294215925,0,47,"1_PwurP_P3","640",20190823,-33.3936575524226,42.4321613730698,2.55,-10.0524925882102,"PwurP"
-10.7225231177552,58.7446948560235,0,94,"1_PwurP_P3","640",20190823,-19.4213082454837,42.6648854164765,-0.48,-5.8463963369268,"PwurP"
-13.7240669075757,55.743151066203,0,143,"1_PwurP_P3","640",20190823,-18.7215849669821,36.1321158127729,-1.08,-5.63575864143347,"PwurP"
-15.0363022720173,54.4309157017614,0,192,"1_PwurP_P3","640",20190823,-17.4447177134611,37.0903584302282,-2.26,-5.25138329764258,"PwurP"
-20.7734048110317,48.693813162747,0,232,"1_PwurP_P3","640",20190823,-21.9875799204323,35.4667265903234,1.87,-6.61892108810916,"PwurP"
-10.8802146282003,52.2599204349543,0,47,"1_PwurP_P4","640",20190823,-44.0448855764421,39.4117902847674,5.18,-13.2588317140969,"PwurP"
-12.9344192369652,50.2057158261894,0,94,"1_PwurP_P4","640",20190823,-23.4276336099899,40.4406951821352,1.73,-7.05242044403259,"PwurP"
-17.5572853445022,45.5828497186524,0,143,"1_PwurP_P4","640",20190823,-23.950641714316,34.0689156481159,2.76,-7.20986157141012,"PwurP"
-24.2685482949399,38.8715867682147,0,192,"1_PwurP_P4","640",20190823,-28.1557238383401,35.0631490714471,6.97,-8.47571742497177,"PwurP"
-26.4880311085528,36.6521039546018,0,232,"1_PwurP_P4","640",20190823,-28.0362177617081,33.3869765113426,7.59,-8.43974251124144,"PwurP"
-9.1063491932615,57.5469649728982,0,47,"1_PwurP_P5","640",20190823,-36.863988619926,39.6817276320106,3.41,-11.0971663344134,"PwurP"
-10.2435126589033,56.4098015072564,0,94,"1_PwurP_P5","640",20190823,-18.5536943758742,40.1312637629974,-0.96,-5.58521853752023,"PwurP"
-14.2751655204573,52.3781486457024,0,143,"1_PwurP_P5","640",20190823,-19.4733620878407,33.6104749612757,-0.52,-5.86206610486583,"PwurP"
-17.1456501005386,49.5076640656211,0,192,"1_PwurP_P5","640",20190823,-19.8919269250328,34.7943690476958,-0.15,-5.98806667599085,"PwurP"
-19.2999729386668,47.3533412274929,0,232,"1_PwurP_P5","640",20190823,-20.4280281114899,33.2267055468128,0.4,-6.1494492138255,"PwurP"
-7.8718317583174,54.6658092326385,0,47,"2_Phaser1","640",20190823,-31.8664604440292,57.476719489218,2.17,-9.59276044929254,"Phaser1"
-9.1566985124742,53.3809424784817,0,94,"2_Phaser1","640",20190823,-16.5851882405597,58.6731945416507,-2.04,-4.99263914414201,"Phaser1"
-11.6235206563025,50.9141203346534,0,143,"2_Phaser1","640",20190823,-15.8561402423881,55.7805400412533,-3.18,-4.77317382841358,"Phaser1"
-5.2302546992213,57.3073862917346,0,192,"2_Phaser1","640",20190823,-6.06800230181713,62.8774099109676,-12.07,-1.82665070660504,"Phaser1"
-14.3741634015737,48.1634775893822,0,232,"2_Phaser1","640",20190823,-15.2143122158585,55.5360955454743,-4.53,-4.57996434037035,"Phaser1"
-8.05295197795741,57.6462518413953,0,47,"2_Upsweep1","640",20190823,-32.5996646704374,57.476719489218,2.35,-9.813476914389,"Upsweep1"
-10.4580206882876,55.2411831310651,0,94,"2_Upsweep1","640",20190823,-18.9422248098077,58.6731945416507,-0.74,-5.70217785236256,"Upsweep1"
-15.4359126980612,50.2632911212915,0,143,"2_Upsweep1","640",20190823,-21.0567868158782,55.7805400412533,0.64,-6.33872444388119,"Upsweep1"
-9.5638086394931,56.1353951798596,0,192,"2_Upsweep1","640",20190823,-11.0956762482758,62.8774099109676,-7.74,-3.34013137290741,"Upsweep1"
-17.9964747481328,47.7027290712199,0,232,"2_Upsweep1","640",20190823,-19.0483423593842,55.5360955454743,-0.9,-5.73412241785146,"Upsweep1"
-8.15621307917331,57.2807883441073,0,47,"2_Downsweep1","640",20190823,-33.0176824709101,57.476719489218,2.46,-9.93931281105278,"Downsweep1"
-9.85269304665781,55.5843083766228,0,94,"2_Downsweep1","640",20190823,-17.8458173142494,58.6731945416507,-1.35,-5.37212630872869,"Downsweep1"
-14.3122518165267,51.1247496067539,0,143,"2_Downsweep1","640",20190823,-19.5239530859501,55.7805400412533,-0.49,-5.87729551280732,"Downsweep1"
-9.18985256723131,56.2471488560493,0,192,"2_Downsweep1","640",20190823,-10.6618223658634,62.8774099109676,-8.11,-3.20952834056599,"Downsweep1"
-17.1176182982124,48.3193831250682,0,232,"2_Downsweep1","640",20190823,-18.1181180361693,55.5360955454743,-1.78,-5.45409699386753,"Downsweep1"
-7.8613783113221,57.4877511860856,0,47,"2_Upsweep2","640",20190823,-31.8241431835228,57.476719489218,2.16,-9.58002168454578,"Upsweep2"
-9.3585437221721,55.9905857752356,0,94,"2_Upsweep2","640",20190823,-16.950782979071,58.6731945416507,-1.84,-5.10269412669084,"Upsweep2"
-10.2918131795561,55.0573163178516,0,143,"2_Upsweep2","640",20190823,-14.0395012792459,55.7805400412533,-4.51,-4.22631100921585,"Upsweep2"
-8.0733007732468,57.2758287241609,0,192,"2_Upsweep2","640",20190823,-9.36642869086609,62.8774099109676,-9.23,-2.81957598819841,"Upsweep2"
-16.6901962346696,48.6589332627381,0,232,"2_Upsweep2","640",20190823,-17.6657137785431,55.5360955454743,-2.21,-5.31790974215595,"Upsweep2"
-8.13749435421251,57.3195000237605,0,47,"2_Downsweep2","640",20190823,-32.9419060154624,57.476719489218,2.44,-9.91650182499792,"Downsweep2"
-10.2590209602608,55.1979734177122,0,94,"2_Downsweep2","640",20190823,-18.5817839866607,58.6731945416507,-0.94,-5.59367435293352,"Downsweep2"
-11.9724908467189,53.4845035312541,0,143,"2_Downsweep2","640",20190823,-16.3321853618722,55.7805400412533,-2.83,-4.91647768866773,"Downsweep2"
-9.4434260898019,56.0135682881711,0,192,"2_Downsweep2","640",20190823,-10.9560116180364,62.8774099109676,-7.86,-3.29808812987202,"Downsweep2"
-17.6909841884734,47.7660101894996,0,232,"2_Downsweep2","640",20190823,-18.7249963235971,55.5360955454743,-1.21,-5.63678556210049,"Downsweep2"
-7.67663925743381,57.7636991046184,0,47,"2_Upsweep3","640",20190823,-31.0762893251145,57.476719489218,1.98,-9.35489524079184,"Upsweep3"
-9.4460674196464,55.9942709424058,0,94,"2_Upsweep3","640",20190823,-17.1093114045886,58.6731945416507,-1.75,-5.150415937937,"Upsweep3"
-11.6512932356516,53.7890451264006,0,143,"2_Upsweep3","640",20190823,-15.8940260023118,55.7805400412533,-3.15,-4.78457857855912,"Upsweep3"
-8.6928373583618,56.7475010036904,0,192,"2_Upsweep3","640",20190823,-10.0851985483068,62.8774099109676,-8.61,-3.03594727526718,"Upsweep3"
-14.7308658829877,50.7094724790645,0,232,"2_Upsweep3","640",20190823,-15.5918634352784,55.5360955454743,-4.17,-4.69361858231523,"Upsweep3"
-7.767990239623,57.7557860739133,0,47,"2_Downsweep3","640",20190823,-31.4460930188201,57.476719489218,2.07,-9.46621724510458,"Downsweep3"
-9.5446638697384,55.9791124437979,0,94,"2_Downsweep3","640",20190823,-17.2878954960489,58.6731945416507,-1.66,-5.20417510621497,"Downsweep3"
-13.5907328647173,51.933043448819,0,143,"2_Downsweep3","640",20190823,-18.5396983127435,55.7805400412533,-1.21,-5.5810053026967,"Downsweep3"
-8.6389611209792,56.8848151925571,0,192,"2_Downsweep3","640",20190823,-10.0226927715805,62.8774099109676,-8.66,-3.01713116157031,"Downsweep3"
-13.5492403654502,51.9745359480861,0,232,"2_Downsweep3","640",20190823,-14.3411736355456,55.5360955454743,-5.35,-4.31712343732468,"Downsweep3"
-7.2225282618485,54.3607155067003,0,47,"2_Phaser2","640",20190823,-29.237973857723,57.476719489218,1.52,-8.80150714361396,"Phaser2"
-6.48209481685939,55.1011489516894,0,94,"2_Phaser2","640",20190823,-11.7407778124739,58.6731945416507,-4.72,-3.53432629398078,"Phaser2"
-6.10809679121549,55.4751469773333,0,143,"2_Phaser2","640",20190823,-8.33231532849554,55.7805400412533,-8.69,-2.50827684720794,"Phaser2"
-3.47113111509309,58.1121126534557,0,192,"2_Phaser2","640",20190823,-4.02711393757361,62.8774099109676,-13.83,-1.21228209116614,"Phaser2"
-9.3875962421203,52.1956475264285,0,232,"2_Phaser2","640",20190823,-9.93628750375843,55.5360955454743,-9.51,-2.99112058417247,"Phaser2"
-8.45622377233411,63.2597904137398,0,47,"2_Hfunstart","640",20190823,-34.2321747491899,43.1924068703419,2.76,-10.3049114163173,"Hfunstart"
-18.5060104682992,53.2100037177747,0,94,"2_Hfunstart","640",20190823,-33.5192500638069,43.6418194321809,7.31,-10.0902997013677,"Hfunstart"
-24.7604982431835,46.9555159428904,0,143,"2_Hfunstart","640",20190823,-33.7768516290668,37.0433364836008,9.96,-10.1678454994409,"Hfunstart"
-29.4656445362515,42.2503696498224,0,192,"2_Hfunstart","640",20190823,-34.1852565797837,38.0427943858118,12.17,-10.2907876399844,"Hfunstart"
-37.8939714034542,33.8220427826197,0,232,"2_Hfunstart","640",20190823,-40.1088185742934,36.3045811510439,18.99,-12.0739574815069,"Hfunstart"
-9.50282822704071,59.4951173450109,0,47,"2_Hfuntrill","640",20190823,-38.4690004945082,44.5042791393583,3.8,-11.5803230520595,"Hfuntrill"
-13.0574887601429,55.9404568119087,0,94,"2_Hfuntrill","640",20190823,-23.6505448706148,45.1865674941387,1.86,-7.11952341985197,"Hfuntrill"
-19.6982234781762,49.2997220938754,0,143,"2_Hfuntrill","640",20190823,-26.8711867283093,39.1820782042229,4.9,-8.08903322430897,"Hfuntrill"
-28.4743193501457,40.5236262219059,0,192,"2_Hfuntrill","640",20190823,-33.0351474824132,40.3756072972586,11.17,-9.94457030338982,"Hfuntrill"
-38.9229713985334,30.0749741735182,0,232,"2_Hfuntrill","640",20190823,-41.1979621131471,38.4145101386099,20.02,-12.4018223562855,"Hfuntrill"
-10.2582922862401,58.8341017936187,0,47,"2_Pmor_P2","640",20190823,-41.5272423749862,44.4077191640291,4.56,-12.5009455920792,"Pmor"
-19.8622512459635,49.2301428338953,0,94,"2_Pmor_P2","640",20190823,-35.975758658738,45.298532729193,8.66,-10.8297824730483,"Pmor"
-19.3736351972364,49.7187588826224,0,143,"2_Pmor_P2","640",20190823,-26.4284020113719,38.0460775363584,4.57,-7.95574174288922,"Pmor"
-20.3055494989438,48.786844580915,0,192,"2_Pmor_P2","640",20190823,-23.5579581081582,39.6235427473652,3.01,-7.0916520271511,"Pmor"
-25.4734678454417,43.6189262344171,0,232,"2_Pmor_P2","640",20190823,-26.9623547606779,37.4772953542231,6.57,-8.1164775366976,"Pmor"
-8.7306256441169,46.7447242201728,0,47,"2_Pmor_P3","640",20190823,-35.3429983365582,43.7695463499427,3.03,-10.6393026360062,"Pmor"
-8.8655892265987,46.609760637691,0,94,"2_Pmor_P3","640",20190823,-16.0579127931654,45.4058747723327,-2.33,-4.83391341849916,"Pmor"
-29.5533129245174,25.9220369397723,0,143,"2_Pmor_P3","640",20190823,-40.3149345378626,37.6937588990194,14.75,-12.1360045691265,"Pmor"
-25.0295386272881,30.4458112370016,0,192,"2_Pmor_P3","640",20190823,-29.0386045686106,39.2645055979624,7.73,-8.74149100737693,"Pmor"
-36.3942657145581,19.0810841497316,0,232,"2_Pmor_P3","640",20190823,-38.5214572826952,37.2177443408234,17.49,-11.59611411878,"Pmor"
-7.3895248515669,51.7388955904725,0,47,"2_Pmor_P4","640",20190823,-29.9140033237906,43.8300172459219,1.69,-9.00501229085302,"Pmor"
-16.799231729249,42.3291887127904,0,94,"2_Pmor_P4","640",20190823,-30.4278250667329,45.0338343564303,5.6,-9.15968804790298,"Pmor"
-31.5117824890868,27.6166379529526,0,143,"2_Pmor_P4","640",20190823,-42.9865663948958,37.5067189380753,16.71,-12.9402458954649,"Pmor"
