"zero.receive.level","actual.receive.level","source.level","distance","Sound.type","time","date","magic.x","noise.level","ExcessAttenuation","habitat","playback.num","dBdoubledist","Call.category"
-24.6497716476671,53.1358718951385,0,100,"3_Pmor_P3",1400,20190812,-24.6497716476671,35.5898013729027,4.6497716476671,"K","110",-7.42032065221535,"Pmor"
-63.0032359294436,14.782407613362,0,250,"3_Pmor_P3",1300,20190812,-45.0686263635112,35.9516532070955,35.0032359294436,"K","110",-13.5670083987893,"Pmor"
-24.6603119945035,50.1771281366145,0,100,"3_Pmor_P4",1400,20190812,-24.6603119945035,35.1693612139167,4.6603119945035,"K","110",-7.42349361277781,"Pmor"
-47.1588243591821,27.6786157719359,0,250,"3_Pmor_P4",1300,20190812,-33.7345122584912,35.5481006544009,19.1588243591821,"K","110",-10.1551000789001,"Pmor"
-23.5928648789157,49.636104162658,0,100,"3_Pmor_P5",1400,20190812,-23.5928648789157,35.4914764282661,3.59286487891571,"K","110",-7.10216001220089,"Pmor"
-47.6616035080495,25.5673655335242,0,250,"3_Pmor_P5",1300,20190812,-34.0941694295775,35.8118348132446,19.6616035080495,"K","110",-10.2633676755528,"Pmor"
-23.7015273323097,53.2823007181793,0,100,"3_Pmor_P6",1400,20190812,-23.7015273323097,35.7965408692915,3.70152733230969,"K","110",-7.13487067007492,"Pmor"
-55.7856244102048,21.1982036402842,0,250,"3_Pmor_P6",1300,20190812,-39.9055925605834,36.1746986410157,27.7856244102048,"K","110",-12.012780355481,"Pmor"
-25.6437604851773,48.1567256435838,0,100,"3_Pmor_P7",1400,20190812,-25.6437604851773,36.4440587296469,5.6437604851773,"K","110",-7.71954110766109,"Pmor"
-60.8328139529699,12.9676721757912,0,250,"3_Pmor_P7",1300,20190812,-43.516040442077,36.7336221526442,32.8328139529699,"K","110",-13.0996334655921,"Pmor"
-18.3212378985529,42.5915976729615,0,100,"3_Pmor_P8",1400,20190812,-18.3212378985529,36.6657026646256,-1.6787621014471,"K","110",-5.51524216516015,"Pmor"
-41.056430022824,19.8564055486904,0,250,"3_Pmor_P8",1300,20190812,-29.3692359959175,36.9918250348541,13.056430022824,"K","110",-8.84102098450548,"Pmor"
-21.3894226488086,41.597598206611,0,100,"3_Pmor_P9",1400,20190812,-21.3894226488086,37.8980615627783,1.3894226488086,"K","110",-6.43885780722591,"Pmor"
-46.0140971319902,16.9729237234294,0,250,"3_Pmor_P9",1300,20190812,-32.9156450538253,38.4910158540124,18.0140971319902,"K","110",-9.90859648783016,"Pmor"
-23.954991620223,38.5982334959874,0,100,"3_Pmor_P10",1400,20190812,-23.954991620223,37.8980615627783,3.954991620223,"K","110",-7.21117102356644,"Pmor"
-42.6120576951811,19.9411674210293,0,250,"3_Pmor_P10",1300,20190812,-30.4820360178833,38.4910158540124,14.6120576951811,"K","110",-9.17600717029272,"Pmor"
-26.0650658266489,43.8594681206022,0,100,"3_Halbstart",1400,20190812,-26.0650658266489,35.1692944480175,6.0650658266489,"K","110",-7.8463666527775,"Halbstart"
-58.8623116938054,11.0622222534457,0,250,"3_Halbstart",1300,20190812,-42.1064647471684,35.2974440849653,30.8623116938054,"K","110",-12.6753089002657,"Halbstart"
-30.6423854365812,46.6244766381633,0,100,"3_Halbpeak",1400,20190812,-30.6423854365812,34.6639020203194,10.6423854365812,"K","110",-9.22427715510808,"Halbpeak"
-68.2922262147692,8.9746358599753,0,250,"3_Halbpeak",1300,20190812,-48.8520435720578,34.7626144210896,40.2922262147692,"K","110",-14.7059304646732,"Halbpeak"
-22.1061833133549,47.4290991232062,0,100,"3_Halbend",1400,20190812,-22.1061833133549,35.7335682399023,2.1061833133549,"K","110",-6.6546242669664,"Halbend"
-56.1589470982241,13.376335338337,0,250,"3_Halbend",1300,20190812,-40.1726445697565,36.0424550690039,28.1589470982241,"K","110",-12.0931710206445,"Halbend"
-29.1034880914666,44.9533182664743,0,100,"3_PwurP_P1",1400,20190812,-29.1034880914666,31.7832175031984,9.1034880914666,"K","110",-8.76102289398092,"PwurP"
NA,NA,0,250,"3_PwurP_P1",1300,20190812,NA,31.7913524934451,NA,"K","110",NA,"PwurP"
-28.4434248708812,50.1907639224036,0,100,"3_PwurP_P2",1400,20190812,-28.4434248708812,33.1441610659973,8.44342487088121,"K","110",-8.56232406555015,"PwurP"
-68.0134494988312,10.6207392944536,0,250,"3_PwurP_P2",1300,20190812,-48.6526239158432,33.3273213883122,40.0134494988312,"K","110",-14.6458991664276,"PwurP"
-28.5263157104197,51.0711153537298,0,100,"3_PwurP_P3",1400,20190812,-28.5263157104197,32.9365947898243,8.5263157104197,"K","110",-8.587276694617,"PwurP"
-69.2239724327455,10.373458631404,0,250,"3_PwurP_P3",1300,20190812,-49.5185573081239,33.1025505786424,41.2239724327455,"K","110",-14.9065710917511,"PwurP"
-31.4704021037421,36.9833251989537,0,100,"3_PwurP_P4",1400,20190812,-31.4704021037421,30.816408468048,11.4704021037421,"K","110",-9.47353500883323,"PwurP"
-54.9722213715131,13.4815059311827,0,250,"3_PwurP_P4",1300,20190812,-39.3237342307225,30.7848048146589,26.9722213715131,"K","110",-11.8376235449659,"PwurP"
-29.3013010199782,46.1714610349102,0,100,"3_PwurP_P5",1400,20190812,-29.3013010199782,30.730127644306,9.3013010199782,"K","110",-8.82057051899305,"PwurP"
-63.3865030449225,12.0862590099659,0,250,"3_PwurP_P5",1300,20190812,-45.3427920023092,30.5504105204923,35.3865030449225,"K","110",-13.6495404798479,"PwurP"
-34.0761210202781,47.4285187412403,0,100,"3_PwurS_S1",1400,20190812,-34.0761210202781,43.7611401260293,14.0761210202781,"K","110",-10.2579345629796,"PwurS"
-58.5913919642269,22.9132477972915,0,250,"3_PwurS_S1",1300,20190812,-41.9126654940546,43.836552426509,30.5913919642269,"K","110",-12.6169695119412,"PwurS"
-33.2638459812729,48.1893131639999,0,100,"3_PwurS_S2",1400,20190812,-33.2638459812729,41.3914566324308,13.2638459812729,"K","110",-10.0134154115099,"PwurS"
-60.6916560490629,20.7615030962099,0,250,"3_PwurS_S2",1300,20190812,-43.4150647900238,41.4173089952521,32.6916560490629,"K","110",-13.0692367654923,"PwurS"
-33.0085290729792,49.5927584368605,0,100,"3_PwurS_S3",1400,20190812,-33.0085290729792,42.191008610839,13.0085290729792,"K","110",-9.93655736371332,"PwurS"
-60.998660371352,21.6026271384877,0,250,"3_PwurS_S3",1300,20190812,-43.6346767335869,41.9705578861773,32.998660371352,"K","110",-13.1353465479109,"PwurS"
-33.0946332306192,49.4460650451115,0,100,"3_PwurS_S4",1400,20190812,-33.0946332306192,42.9931981802677,13.0946332306192,"K","110",-9.96247729791435,"PwurS"
-54.5172414444924,28.0234568312383,0,250,"3_PwurS_S4",1300,20190812,-38.9982696727313,42.7236131582848,26.5172414444924,"K","110",-11.7396489504851,"PwurS"
-34.8441824601212,45.2572424414489,0,100,"3_PwurS_S5",1400,20190812,-34.8441824601212,42.7201822499323,14.8441824601212,"K","110",-10.4891440948853,"PwurS"
-52.8036872656042,27.2977376359659,0,250,"3_PwurS_S5",1300,20190812,-37.7724987753692,42.3779846362754,24.8036872656042,"K","110",-11.3706551425671,"PwurS"
-16.2336800996505,61.9555411598102,0,100,"1_Phaser1",1400,20190806,-16.2336800996505,66.8717046340366,-3.76631990034951,"K","42",-4.88682465000825,"Phaser1"
-14.4792210613109,63.7100001981498,0,250,"1_Phaser1",1500,20190806,-10.35754107579,64.5387950126614,-13.5207789386891,"K","42",-3.11793054513458,"Phaser1"
-16.5848228889019,65.7242427457008,0,100,"1_Upsweep1",1400,20190806,-16.5848228889019,66.8717046340366,-3.4151771110981,"K","42",-4.99252916233403,"Upsweep1"
-22.7268612171807,59.582204417422,0,250,"1_Upsweep1",1500,20190806,-16.2573937910039,64.5387950126614,-5.2731387828193,"K","42",-4.89396318241353,"Upsweep1"
-16.3423923506286,66.3168491287945,0,100,"1_Downsweep1",1400,20190806,-16.3423923506286,66.8717046340366,-3.6576076493714,"K","42",-4.91955029844881,"Downsweep1"
-26.7843785965269,55.8748628828962,0,250,"1_Downsweep1",1500,20190806,-19.1598912903069,64.5387950126614,-1.2156214034731,"K","42",-5.76770199204343,"Downsweep1"
-20.4004849703257,62.0940367682049,0,100,"1_Upsweep2",1400,20190806,-20.4004849703257,66.8717046340366,0.400484970325692,"K","42",-6.14115790216026,"Upsweep2"
-24.4276948972617,58.0668268412689,0,250,"1_Upsweep2",1500,20190806,-17.4740652286407,64.5387950126614,-3.57230510273831,"K","42",-5.26021778000983,"Upsweep2"
-20.4192304106604,62.3796739861954,0,100,"1_Downsweep2",1400,20190806,-20.4192304106604,66.8717046340366,0.419230410660404,"K","42",-6.14680084198293,"Downsweep2"
-28.1759115090187,54.6229928878371,0,250,"1_Downsweep2",1500,20190806,-20.1553080491517,64.5387950126614,0.175911509018704,"K","42",-6.06735229464234,"Downsweep2"
-18.6370582901401,64.1328429419917,0,100,"1_Upsweep3",1400,20190806,-18.6370582901401,66.8717046340366,-1.3629417098599,"K","42",-5.61031357627024,"Upsweep3"
-26.2090067754741,56.5608944566577,0,250,"1_Upsweep3",1500,20190806,-18.7483058020288,64.5387950126614,-1.7909932245259,"K","42",-5.64380241429171,"Upsweep3"
-14.5492749669325,68.0836337793444,0,100,"1_Downsweep3",1400,20190806,-14.5492749669325,66.8717046340366,-5.4507250330675,"K","42",-4.37976818020976,"Downsweep3"
-25.129781680543,57.5031270657339,0,250,"1_Downsweep3",1500,20190806,-17.9762947799275,64.5387950126614,-2.870218319457,"K","42",-5.41140393965603,"Downsweep3"
-6.8191350090174,71.0439264028639,0,100,"1_Phaser2",1400,20190806,-6.8191350090174,66.8717046340366,-13.1808649909826,"K","42",-2.05276418219661,"Phaser2"
-21.1495538673475,56.7135075445338,0,250,"1_Phaser2",1500,20190806,-15.1290854658623,64.5387950126614,-6.85044613265249,"K","42",-4.55430853218852,"Phaser2"
-23.1313000633483,54.1248280589845,0,100,"1_Hfunstart",1400,20190806,-23.1313000633483,35.3091802943018,3.1313000633483,"K","42",-6.96321515777199,"Hfunstart"
-35.5467231189757,41.7094050033571,0,250,"1_Hfunstart",1500,20190806,-25.427931741322,34.8067416360503,7.5467231189757,"K","42",-7.65457018183418,"Hfunstart"
-14.2193944368427,43.5924246172674,0,100,"1_Pmor_start",1400,20190806,-14.2193944368427,44.4953924173338,-5.78060556315729,"K","42",-4.2804642456672,"Pmor"
-25.3531279253022,32.4586911288079,0,250,"1_Pmor_start",1500,20190806,-18.1360628982829,42.068371273923,-2.6468720746978,"K","42",-5.45949893563179,"Pmor"
-22.1613536864703,53.0328801478752,0,100,"1_Pmor_P1",1400,20190806,-22.1613536864703,44.0857409832667,2.1613536864703,"K","42",-6.67123220414611,"Pmor"
-35.3162456415712,39.8779881927743,0,250,"1_Pmor_P1",1500,20190806,-25.2630623792788,42.1473325126467,7.31624564157119,"K","42",-7.60493955849317,"Pmor"
-24.1200160917598,51.180500615131,0,100,"1_Hfuntrill",1400,20190806,-24.1200160917598,36.9495979736502,4.1200160917598,"K","42",-7.26084833951761,"Hfuntrill"
-36.7198299119243,38.5806867949665,0,250,"1_Hfuntrill",1500,20190806,-26.2670999357161,36.6276984639235,8.7198299119243,"K","42",-7.90718497975399,"Hfuntrill"
-20.2870310932447,56.3433688199135,0,100,"1_Pmor_P2",1400,20190806,-20.2870310932447,38.3904428991332,0.2870310932447,"K","42",-6.1070048820345,"Pmor"
-35.4613314914332,41.169068421725,0,250,"1_Pmor_P2",1500,20190806,-25.3668478414316,37.6402753164434,7.4613314914332,"K","42",-7.63618209571504,"Pmor"
-21.4604230758188,56.3252204669868,0,100,"1_Pmor_P3",1400,20190806,-21.4604230758188,38.7533882204847,1.4604230758188,"K","42",-6.46023106546094,"Pmor"
-36.4237171914496,41.361926351356,0,250,"1_Pmor_P3",1500,20190806,-26.0552791718509,37.9685145680083,8.4237171914496,"K","42",-7.84342057612609,"Pmor"
-21.736321095537,53.101119035581,0,100,"1_Pmor_P4",1400,20190806,-21.736321095537,38.240379875824,1.736321095537,"K","42",-6.54328464514041,"Pmor"
-33.9807938938673,40.8566462372507,0,250,"1_Pmor_P4",1500,20190806,-24.3077626243397,37.5285102606756,5.9807938938673,"K","42",-7.31736567740607,"Pmor"
-21.9303627449415,51.2986062966322,0,100,"1_Pmor_P5",1400,20190806,-21.9303627449415,38.9154439080988,1.9303627449415,"K","42",-6.60169700201928,"Pmor"
-35.7858220331304,37.4431470084433,0,250,"1_Pmor_P5",1500,20190806,-25.598968347093,38.0320405506758,7.78582203313041,"K","42",-7.7060573305278,"Pmor"
-21.6242311644649,55.3595968860241,0,100,"1_Pmor_P6",1400,20190806,-21.6242311644649,38.9149189560902,1.6242311644649,"K","42",-6.50954221367579,"Pmor"
-34.5653438228012,42.4184842276878,0,250,"1_Pmor_P6",1500,20190806,-24.7259135645143,38.170776036743,6.5653438228012,"K","42",-7.44324165311372,"Pmor"
-21.6574625642276,52.1430235645335,0,100,"1_Pmor_P7",1400,20190806,-21.6574625642276,40.0971775855408,1.65746256422759,"K","42",-6.51954586180227,"Pmor"
-32.9497119464043,40.8507741823568,0,250,"1_Pmor_P7",1500,20190806,-23.5701902384957,39.1554830084286,4.94971194640429,"K","42",-7.09533426529358,"Pmor"
-16.7415509837058,44.1712845878086,0,100,"1_Pmor_P8",1400,20190806,-16.7415509837058,43.2570635724949,-3.2584490162942,"K","42",-5.03970902003328,"Pmor"
-26.385039186584,34.5277963849304,0,250,"1_Pmor_P8",1500,20190806,-18.8742285240468,40.8095467757485,-1.614960813416,"K","42",-5.6817089307548,"Pmor"
-20.899812009644,42.0872088457756,0,100,"1_Pmor_P9",1400,20190806,-20.899812009644,45.091661661125,0.899812009644002,"K","42",-6.29147031864116,"Pmor"
-27.6937900552622,35.2932308001574,0,250,"1_Pmor_P9",1500,20190806,-19.8104281181348,42.6071169814105,-0.306209944737802,"K","42",-5.96353309050374,"Pmor"
-24.101956261417,38.4512688547934,0,100,"1_Pmor_P10",1400,20190806,-24.101956261417,45.091661661125,4.101956261417,"K","42",-7.25541178886782,"Pmor"
-26.8572739440121,35.6959511721983,0,250,"1_Pmor_P10",1500,20190806,-19.2120361227267,42.6071169814105,-1.1427260559879,"K","42",-5.78339915072068,"Pmor"
-25.3180021327559,44.6065318144952,0,100,"1_Halbstart",1400,20190806,-25.3180021327559,36.430282997104,5.31800213275591,"K","42",-7.62147807224418,"Halbstart"
-37.1782507963161,32.746283150935,0,250,"1_Halbstart",1500,20190806,-26.5950259422315,36.0978158422236,9.17825079631611,"K","42",-8.0059005440734,"Halbstart"
-24.7097243563016,52.5571377184429,0,100,"1_Halbpeak",1400,20190806,-24.7097243563016,35.6109663791133,4.70972435630159,"K","42",-7.43836821583564,"Halbpeak"
-38.0312892359147,39.2355728388298,0,250,"1_Halbpeak",1500,20190806,-27.2052369915661,35.1753270925374,10.0312892359147,"K","42",-8.18959237360871,"Halbpeak"
-24.1489797361123,45.3863027004488,0,100,"1_Halbend",1400,20190806,-24.1489797361123,38.38931578136,4.1489797361123,"K","42",-7.26956726525146,"Halbend"
-38.1573564042854,31.3779260322757,0,250,"1_Halbend",1500,20190806,-27.2954176628314,37.504193715925,10.1573564042854,"K","42",-8.21673946068869,"Halbend"
-27.4318621219125,46.6249442360284,0,100,"1_PwurP_P1",1400,20190806,-27.4318621219125,33.0962220867017,7.4318621219125,"K","42",-8.25781333561425,"PwurP"
-36.5493544445871,37.5074519133538,0,250,"1_PwurP_P1",1500,20190806,-26.1451523082932,32.5316189710725,8.5493544445871,"K","42",-7.87047508599962,"PwurP"
-26.4714737105231,52.1627150827617,0,100,"1_PwurP_P2",1400,20190806,-26.4714737105231,34.6515808976301,6.47147371052311,"K","42",-7.96870761629796,"PwurP"
-35.0535031836602,43.5806856096246,0,250,"1_PwurP_P2",1500,20190806,-25.0751126416069,34.0778002490701,7.0535031836602,"K","42",-7.54836104977675,"PwurP"
-27.8234420393876,51.7739890247619,0,100,"1_PwurP_P3",1400,20190806,-27.8234420393876,34.4188451510402,7.8234420393876,"K","42",-8.37569063647388,"PwurP"
-35.4933405423931,44.1040905217564,0,250,"1_PwurP_P3",1500,20190806,-25.3897451408589,33.8393850905882,7.49334054239311,"K","42",-7.64307486966234,"PwurP"
-28.4118117955859,40.0419155071099,0,100,"1_PwurP_P4",1400,20190806,-28.4118117955859,32.2337224972127,8.4118117955859,"K","42",-8.55280758163107,"PwurP"
-34.4762740081735,33.9774532945223,0,250,"1_PwurP_P4",1500,20190806,-24.6621985166044,31.5091300842679,6.4762740081735,"K","42",-7.42406151251767,"PwurP"
-27.2257930740827,48.2469689808057,0,100,"1_PwurP_P5",1400,20190806,-27.2257930740827,31.985501770679,7.22579307408271,"K","42",-8.19578037103957,"PwurP"
-33.2733622281295,42.1993998267589,0,250,"1_PwurP_P5",1500,20190806,-23.8017096740348,31.2441499223141,5.27336222812951,"K","42",-7.16502855997003,"PwurP"
-28.9826241695329,52.5220155919855,0,100,"1_PwurS_S1",1400,20190806,-28.9826241695329,57.4222608558636,8.9826241695329,"K","42",-8.72463922808529,"PwurS"
-41.7480576482581,39.7565821132603,0,250,"1_PwurS_S1",1500,20190806,-29.8639837112297,54.3904907482688,13.7480576482581,"K","42",-8.9899548871007,"PwurS"
-30.3391676529076,51.1139914923652,0,100,"1_PwurS_S2",1400,20190806,-30.3391676529076,52.8927941854212,10.3391676529076,"K","42",-9.13299950700357,"PwurS"
-36.4889806752535,44.9641784700193,0,250,"1_PwurS_S2",1500,20190806,-26.1019646400391,49.4652967683572,8.48898067525351,"K","42",-7.85747430241237,"PwurS"
-32.9296990918472,49.6715884179925,0,100,"1_PwurS_S3",1400,20190806,-32.9296990918472,54.2669313866803,12.9296990918472,"K","42",-9.91282717483497,"PwurS"
-38.2902654629844,44.3110220468553,0,250,"1_PwurS_S3",1500,20190806,-27.3904926001495,50.9805511777524,10.2902654629844,"K","42",-8.24535986865732,"PwurS"
-32.5967401979168,49.9439580778139,0,100,"1_PwurS_S4",1400,20190806,-32.5967401979168,55.6453897313498,12.5967401979168,"K","42",-9.81259656043882,"PwurS"
-38.0833002262344,44.4573980494963,0,250,"1_PwurS_S4",1500,20190806,-27.2424424438724,52.7561408722036,10.0833002262344,"K","42",-8.20079233075515,"PwurS"
-27.0372239329604,53.0642009686097,0,100,"1_PwurS_S5",1400,20190806,-27.0372239329604,55.5843161345185,7.0372239329604,"K","42",-8.13901540330516,"PwurS"
-40.3617313060656,39.7396935955045,0,250,"1_PwurS_S5",1500,20190806,-28.8722914114225,52.7130407510395,12.3617313060656,"K","42",-8.69142575838972,"PwurS"
-14.6535484300317,63.535672829429,0,100,"2_Phaser1",1400,20190806,-14.6535484300317,66.8717046340366,-5.3464515699683,"K","42",-4.41115762035438,"Phaser1"
-17.3788567036111,60.8103645558496,0,250,"2_Phaser1",1500,20190806,-12.4317614459865,64.5387950126614,-10.6211432963889,"K","42",-3.74233309418097,"Phaser1"
-19.251027648669,63.0580379859337,0,100,"2_Upsweep1",1400,20190806,-19.251027648669,66.8717046340366,-0.748972351330998,"K","42",-5.79513676960601,"Upsweep1"
-21.1804502095843,61.1286154250184,0,250,"2_Upsweep1",1500,20190806,-15.1511868021465,64.5387950126614,-6.8195497904157,"K","42",-4.56096169735432,"Upsweep1"
-19.6837623699541,62.975479109469,0,100,"2_Downsweep1",1400,20190806,-19.6837623699541,66.8717046340366,-0.316237630045897,"K","42",-5.92540290087812,"Downsweep1"
-27.7552555431115,54.9039859363116,0,250,"2_Downsweep1",1500,20190806,-19.8543967344331,64.5387950126614,-0.244744456888498,"K","42",-5.97676896287736,"Downsweep1"
-17.4990677361058,64.9954540024248,0,100,"2_Upsweep2",1400,20190806,-17.4990677361058,66.8717046340366,-2.5009322638942,"K","42",-5.26774428472364,"Upsweep2"
-25.3735036638072,57.1210180747234,0,250,"2_Upsweep2",1500,20190806,-18.1506384439991,64.5387950126614,-2.62649633619281,"K","42",-5.46388661209555,"Upsweep2"
-16.3567732543018,66.442131142554,0,100,"2_Downsweep2",1400,20190806,-16.3567732543018,66.8717046340366,-3.6432267456982,"K","42",-4.92387938181919,"Downsweep2"
-18.9271599494427,63.8717444474131,0,250,"2_Downsweep2",1500,20190806,-13.5393220252866,64.5387950126614,-9.0728400505573,"K","42",-4.07574205056528,"Downsweep2"
-18.6046952931112,64.1652059390206,0,100,"2_Upsweep3",1400,20190806,-18.6046952931112,66.8717046340366,-1.39530470688879,"K","42",-5.60057134341496,"Upsweep3"
-24.6541291494203,58.1157720827115,0,250,"2_Upsweep3",1500,20190806,-17.6360423168948,64.5387950126614,-3.3458708505797,"K","42",-5.30897774218462,"Upsweep3"
-13.4096129765309,69.223295769746,0,100,"2_Downsweep3",1400,20190806,-13.4096129765309,66.8717046340366,-6.59038702346911,"K","42",-4.03669573618076,"Downsweep3"
-20.9987174342465,61.6341913120304,0,250,"2_Downsweep3",1500,20190806,-15.0211863913918,64.5387950126614,-7.00128256575351,"K","42",-4.52182767426852,"Downsweep3"
-18.6833234913057,59.1797379205756,0,100,"2_Phaser2",1400,20190806,-18.6833234913057,66.8717046340366,-1.31667650869429,"K","42",-5.62424078957651,"Phaser2"
-25.2634853842196,52.5995760276617,0,250,"2_Phaser2",1500,20190806,-18.0719381572164,64.5387950126614,-2.73651461578039,"K","42",-5.44019546510659,"Phaser2"
-23.9996302333013,53.2564978890315,0,100,"2_Hfunstart",1400,20190806,-23.9996302333013,35.3091802943018,3.9996302333013,"K","42",-7.22460858506784,"Hfunstart"
-34.0425989071956,43.2135292151372,0,250,"2_Hfunstart",1500,20190806,-24.3519741162098,34.8067416360503,6.0425989071956,"K","42",-7.33067466261202,"Hfunstart"
-14.0511661487215,43.7606529053886,0,100,"2_Pmor_start",1400,20190806,-14.0511661487215,44.4953924173338,-5.9488338512785,"K","42",-4.22982248482351,"Pmor"
-22.5230672429819,35.2887518111282,0,250,"2_Pmor_start",1500,20190806,-16.1116121602225,42.068371273923,-5.4769327570181,"K","42",-4.85007853873152,"Pmor"
-22.0709751715056,53.1232586628399,0,100,"2_Pmor_P1",1400,20190806,-22.0709751715056,44.0857409832667,2.07097517150559,"K","42",-6.64402556017817,"Pmor"
-36.2407322180467,38.9535016162988,0,250,"2_Pmor_P1",1500,20190806,-25.9243830158873,42.1473325126467,8.24073221804669,"K","42",-7.80401690686394,"Pmor"
-24.3685530882326,50.9319636186582,0,100,"2_Hfuntrill",1400,20190806,-24.3685530882326,36.9495979736502,4.3685530882326,"K","42",-7.33566543048816,"Hfuntrill"
-35.6503217475018,39.650194959389,0,250,"2_Hfuntrill",1500,20190806,-25.5020398059625,36.6276984639235,7.65032174750181,"K","42",-7.67687893221155,"Hfuntrill"
-20.7970015945601,55.8333983185981,0,100,"2_Pmor_P2",1400,20190806,-20.7970015945601,38.3904428991332,0.797001594560101,"K","42",-6.26052129983424,"Pmor"
-35.099837523992,41.5305623891662,0,250,"2_Pmor_P2",1500,20190806,-25.1082573688801,37.6402753164434,7.099837523992,"K","42",-7.5583386068841,"Pmor"
-21.6069938348443,56.1786497079613,0,100,"2_Pmor_P3",1400,20190806,-21.6069938348443,38.7533882204847,1.6069938348443,"K","42",-6.50435326041485,"Pmor"
-35.6185715024512,42.1670720403544,0,250,"2_Pmor_P3",1500,20190806,-25.479327640309,37.9685145680083,7.6185715024512,"K","42",-7.67004188908336,"Pmor"
-21.9171671148703,52.9202730162477,0,100,"2_Pmor_P4",1400,20190806,-21.9171671148703,38.240379875824,1.9171671148703,"K","42",-6.59772472155616,"Pmor"
-34.3152558275032,40.5221843036148,0,250,"2_Pmor_P4",1500,20190806,-24.5470160483501,37.5285102606756,6.3152558275032,"K","42",-7.38938813459851,"Pmor"
-21.5348350986386,51.6941339429351,0,100,"2_Pmor_P5",1400,20190806,-21.5348350986386,38.9154439080988,1.5348350986386,"K","42",-6.48263131636773,"Pmor"
-34.0158650627721,39.2131039788016,0,250,"2_Pmor_P5",1500,20190806,-24.3328503739479,38.0320405506758,6.01586506277211,"K","42",-7.32491784256184,"Pmor"
-21.4267461281535,55.5570819223355,0,100,"2_Pmor_P6",1400,20190806,-21.4267461281535,38.9149189560902,1.4267461281535,"K","42",-6.45009329405127,"Pmor"
-34.1614158085661,42.8224122419229,0,250,"2_Pmor_P6",1500,20190806,-24.4369683939567,38.170776036743,6.1614158085661,"K","42",-7.35626048967362,"Pmor"
-21.3512937575938,52.4491923711673,0,100,"2_Pmor_P7",1400,20190806,-21.3512937575938,40.0971775855408,1.35129375759379,"K","42",-6.42737986726885,"Pmor"
-33.7083453749322,40.0921407538289,0,250,"2_Pmor_P7",1500,20190806,-24.1128697696786,39.1554830084286,5.70834537493219,"K","42",-7.25869708221249,"Pmor"
-14.5913227178905,46.3215128536239,0,100,"2_Pmor_P8",1400,20190806,-14.5913227178905,43.2570635724949,-5.4086772821095,"K","42",-4.39242581449833,"Pmor"
-25.1745797388693,35.7382558326451,0,250,"2_Pmor_P8",1500,20190806,-18.0083405458749,40.8095467757485,-2.8254202611307,"K","42",-5.4210506764402,"Pmor"
-20.6712488834769,42.3157719719427,0,100,"2_Pmor_P9",1400,20190806,-20.6712488834769,45.091661661125,0.671248883476899,"K","42",-6.22266596176213,"Pmor"
-26.0196215626821,36.9673992927375,0,250,"2_Pmor_P9",1500,20190806,-18.6128313098351,42.6071169814105,-1.9803784373179,"K","42",-5.60302052849408,"Pmor"
-20.5548210227032,41.9984040935072,0,100,"2_Pmor_P10",1400,20190806,-20.5548210227032,45.091661661125,0.554821022703202,"K","42",-6.18761768333825,"Pmor"
-26.9812659950074,35.571959121203,0,250,"2_Pmor_P10",1500,20190806,-19.3007323830999,42.6071169814105,-1.0187340049926,"K","42",-5.81009938559623,"Pmor"
-25.5272999138167,44.3972340334344,0,100,"2_Halbstart",1400,20190806,-25.5272999138167,36.430282997104,5.52729991381671,"K","42",-7.68448298236939,"Halbstart"
-35.1073193834681,34.817214563783,0,250,"2_Halbstart",1500,20190806,-25.1136094293617,36.0978158422236,7.10731938346811,"K","42",-7.55994973762768,"Halbstart"
-24.6053943184176,52.6614677563269,0,100,"2_Halbpeak",1400,20190806,-24.6053943184176,35.6109663791133,4.60539431841759,"K","42",-7.4069617449838,"Halbpeak"
-36.8403781250803,40.4264839496642,0,250,"2_Halbpeak",1500,20190806,-26.3533326870561,35.1753270925374,8.84037812508029,"K","42",-7.93314362451595,"Halbpeak"
-24.4904531056688,45.0448293308923,0,100,"2_Halbend",1400,20190806,-24.4904531056688,38.38931578136,4.49045310566881,"K","42",-7.37236099220842,"Halbend"
-35.3684461764978,34.1668362600633,0,250,"2_Halbend",1500,20190806,-25.300403420098,37.504193715925,7.36844617649781,"K","42",-7.61618033184907,"Halbend"
-27.4649528991377,46.5918534588032,0,100,"2_PwurP_P1",1400,20190806,-27.4649528991377,33.0962220867017,7.4649528991377,"K","42",-8.26777465213887,"PwurP"
-36.4785519935524,37.5782543643885,0,250,"2_PwurP_P1",1500,20190806,-26.0945046048184,32.5316189710725,8.4785519935524,"K","42",-7.85522860804223,"PwurP"
-26.7897726404014,51.8444161528834,0,100,"2_PwurP_P2",1400,20190806,-26.7897726404014,34.6515808976301,6.78977264040141,"K","42",-8.06452514177908,"PwurP"
-31.3218247217147,47.3123640715701,0,250,"2_PwurP_P2",1500,20190806,-22.4057001927205,34.0778002490701,3.32182472171471,"K","42",-6.7447878318631,"PwurP"
-27.7072695722183,51.8901614919312,0,100,"2_PwurP_P3",1400,20190806,-27.7072695722183,34.4188451510402,7.7072695722183,"K","42",-8.34071923918563,"PwurP"
-31.2112875755652,48.3861434885843,0,250,"2_PwurP_P3",1500,20190806,-22.3266287408242,33.8393850905882,3.2112875755652,"K","42",-6.72098495304164,"PwurP"
