"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","PowerDbWithNoise","NoisevalueDb"
"M1",9,"Spectrogram 1",1,2548.136218779,2552.624901599,580,1080.8,4.4887,-26.51,24.68,"1_Hfunstart","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",71.081475314252,72.2799418452584,54.4838296636722
"M1",12,"Spectrogram 1",1,2552.669519279,2559.466279029,580,1425,6.7968,-28.8,23.53,"1_Hfuntrill","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",68.9566557333881,69.978460298383,50.8836365992989
"M1",22,"Spectrogram 1",1,2615.083321659,2622.276599259,589.6,1381.6,7.1933,-31.46,15.36,"1_Halbstart","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",62.7588975840554,67.1429751609446,59.1042198889957
"M1",23,"Spectrogram 1",1,2622.444863059,2627.114183659,748.9,1593.5,4.6693,-26.06,21.51,"1_Halbpeak","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",71.2349147950023,71.9460715080282,49.8559392355915
"M1",24,"Spectrogram 1",1,2627.501441759,2630.509157259,358.5,900.3,3.0077,-38.08,12.34,"1_Halbend","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",56.425040570353,60.6127376188827,52.266070695305
"M1",43,"Spectrogram 1",1,2697.605218779,2702.093901599,580,1080.8,4.4887,-26.45,24.05,"2_Hfunstart","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",71.1043990422245,72.3252260737726,54.6787575954844
"M1",46,"Spectrogram 1",1,2702.138519279,2708.935279029,580,1425,6.7968,-28.87,23.68,"2_Hfuntrill","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",68.9093513709547,69.900906132298,50.5598925564187
"M1",56,"Spectrogram 1",1,2764.552321659,2771.745599259,589.6,1381.6,7.1933,-31.22,16.52,"2_Halbstart","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",62.8767723799803,67.3124239154449,59.3516381785336
"M1",57,"Spectrogram 1",1,2771.913863059,2776.583183659,748.9,1593.5,4.6693,-26.03,21.61,"2_Halbpeak","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",71.3807595455644,72.0018609280815,48.7801244817637
"M1",58,"Spectrogram 1",1,2776.970441759,2779.978157259,358.5,900.3,3.0077,-38.35,13.04,"2_Halbend","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",56.345069355035,60.4534307693589,51.9771540255074
"M1",77,"Spectrogram 1",1,2847.036218779,2851.524901599,580,1080.8,4.4887,-26.66,24.4,"3_Hfunstart","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",70.6488608155338,72.1556874830252,56.1981430674889
"M1",80,"Spectrogram 1",1,2851.569519279,2858.366279029,580,1425,6.7968,-28.83,23.43,"3_Hfuntrill","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",68.9369563165255,69.935909840976,50.6558390989965
"M1",90,"Spectrogram 1",1,2913.983321659,2921.176599259,589.6,1381.6,7.1933,-31.29,16.38,"3_Halbstart","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",62.8211825026976,67.2578849683628,59.2986759888959
"M1",91,"Spectrogram 1",1,2921.344863059,2926.014183659,748.9,1593.5,4.6693,-26.13,20.99,"3_Halbpeak","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",71.2855095231721,71.9179498096247,48.8477527048338
"M1",92,"Spectrogram 1",1,2926.401441759,2929.409157259,358.5,900.3,3.0077,-38.17,12.99,"3_Halbend","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",56.4763452287392,60.5759653534334,52.0852158417218
"M2",9,"Spectrogram 1",1,2548.036218779,2552.524901599,580,1080.8,4.4887,-34.61,23.4,"1_Hfunstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",62.694102040459,64.2144026767786,48.3276404298155
"M2",12,"Spectrogram 1",1,2552.569519279,2559.366279029,580,1425,6.7968,-37.71,21.05,"1_Hfuntrill","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",59.4989560449545,60.9510561545224,44.6987638086086
"M2",22,"Spectrogram 1",1,2614.983321659,2622.176599259,589.6,1381.6,7.1933,-39.39,15.47,"1_Halbstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",54.1401963187783,59.1138189863673,51.9025199422754
"M2",23,"Spectrogram 1",1,2622.344863059,2627.014183659,748.9,1593.5,4.6693,-35.93,19.96,"1_Halbpeak","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",60.7402117686667,61.8965493977534,43.8102008859026
"M2",24,"Spectrogram 1",1,2627.401441759,2630.409157259,358.5,900.3,3.0077,-44.44,12.11,"1_Halbend","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",50.1211675304952,54.2171222759749,45.7202925481451
"M2",43,"Spectrogram 1",1,2697.505218779,2701.993901599,580,1080.8,4.4887,-34.72,23.74,"2_Hfunstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",62.0747936267249,64.0815398957901,50.3710391969187
"M2",46,"Spectrogram 1",1,2702.038519279,2708.835279029,580,1425,6.7968,-37.88,21.42,"2_Hfuntrill","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",59.435154598821,60.8226577027647,44.2065324318479
"M2",56,"Spectrogram 1",1,2764.452321659,2771.645599259,589.6,1381.6,7.1933,-39.13,17.18,"2_Halbstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",54.8692732436992,59.4127031800887,51.6111783432785
"M2",57,"Spectrogram 1",1,2771.813863059,2776.483183659,748.9,1593.5,4.6693,-35.83,19.88,"2_Halbpeak","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",61.0260723165114,62.0299202866677,42.78990256864
"M2",58,"Spectrogram 1",1,2776.870441759,2779.878157259,358.5,900.3,3.0077,-44.65,12.08,"2_Halbend","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",50.072431571315,53.8796758812809,44.8814053189112
"M2",77,"Spectrogram 1",1,2846.936218779,2851.424901599,580,1080.8,4.4887,-34.89,21.91,"3_Hfunstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",61.8388540592906,63.9013654203056,50.4021474454782
"M2",80,"Spectrogram 1",1,2851.469519279,2858.266279029,580,1425,6.7968,-37.56,21.05,"3_Hfuntrill","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",59.7705059037914,61.1185697453962,44.2711767047249
"M2",90,"Spectrogram 1",1,2913.883321659,2921.076599259,589.6,1381.6,7.1933,-39.35,15.52,"3_Halbstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",54.5179229243748,59.1633909122185,51.5082367391987
"M2",91,"Spectrogram 1",1,2921.244863059,2925.914183659,748.9,1593.5,4.6693,-36.07,19.89,"3_Halbpeak","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",60.7971185726496,61.8374807889045,42.8898964505654
"M2",92,"Spectrogram 1",1,2926.301441759,2929.309157259,358.5,900.3,3.0077,-44.22,12.71,"3_Halbend","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",50.827407388954,54.5606810554434,45.4263101078174
"M3",9,"Spectrogram 1",1,2548.336218779,2552.824901599,580,1080.8,4.4887,-42.58,18.72,"1_Hfunstart","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",51.3122858437147,56.1962983567725,48.8676681968421
"M3",12,"Spectrogram 1",1,2552.869519279,2559.666279029,580,1425,6.7968,-40.22,18.71,"1_Hfuntrill","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",56.3534093859217,58.447847070676,45.066723852682
"M3",22,"Spectrogram 1",1,2615.283321659,2622.476599259,589.6,1381.6,7.1933,-43.24,14.28,"1_Halbstart","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",47.27985672111,55.3457926510595,50.9795143234279
"M3",23,"Spectrogram 1",1,2622.644863059,2627.314183659,748.9,1593.5,4.6693,-37.33,18.96,"1_Halbpeak","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",59.2035030726714,60.5926858431976,43.9862516014549
"M3",24,"Spectrogram 1",1,2627.701441759,2630.709157259,358.5,900.3,3.0077,-48.17,11.99,"1_Halbend","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",40.7286993897045,50.2871241529758,46.7732877679051
"M3",43,"Spectrogram 1",1,2697.805218779,2702.293901599,580,1080.8,4.4887,-43.06,18.27,"2_Hfunstart","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",50.637646898763,55.7023458103873,48.6074861179646
"M3",46,"Spectrogram 1",1,2702.338519279,2709.135279029,580,1425,6.7968,-40.65,18.8,"2_Hfuntrill","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",55.9113528878521,58.0259971097436,44.7185755501423
"M3",56,"Spectrogram 1",1,2764.752321659,2771.945599259,589.6,1381.6,7.1933,-41.42,17.49,"2_Halbstart","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",51.8952805204636,57.2632168408804,50.5368981682405
"M3",57,"Spectrogram 1",1,2772.113863059,2776.783183659,748.9,1593.5,4.6693,-37.69,18.61,"2_Halbpeak","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",58.903289516111,60.271730430106,43.5447260901071
"M3",58,"Spectrogram 1",1,2777.170441759,2780.178157259,358.5,900.3,3.0077,-49.08,11.88,"2_Halbend","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",39.9392658200904,49.453214956427,45.9171167110854
"M3",77,"Spectrogram 1",1,2847.236218779,2851.724901599,580,1080.8,4.4887,-43.13,16.23,"3_Hfunstart","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",44.8841225398889,55.6428903927901,52.6708038480254
"M3",80,"Spectrogram 1",1,2851.769519279,2858.566279029,580,1425,6.7968,-39.94,19.09,"3_Hfuntrill","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",56.9030479490233,58.7623398747783,44.4599363601014
"M3",90,"Spectrogram 1",1,2914.183321659,2921.376599259,589.6,1381.6,7.1933,-43.42,13.93,"3_Halbstart","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",48.2873624622732,55.1608307822969,49.9167927827124
"M3",91,"Spectrogram 1",1,2921.544863059,2926.214183659,748.9,1593.5,4.6693,-37.96,18.73,"3_Halbpeak","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",58.7266801583575,60.1420226963215,43.6849037822181
"M3",92,"Spectrogram 1",1,2926.601441759,2929.609157259,358.5,900.3,3.0077,-47.94,12.98,"3_Halbend","M3_20190823_064003",116.971133965999,4.74398796446621,"20190823","0640",42.8353728054669,50.7098563244336,46.216212052681
"M4",9,"Spectrogram 1",1,2547.786218779,2552.274901599,580,1080.8,4.4887,-46.52,20.69,"1_Hfunstart","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",47.4471156285976,52.2606740623332,44.8377999399397
"M4",12,"Spectrogram 1",1,2552.319519279,2559.116279029,580,1425,6.7968,-44.98,19.13,"1_Hfuntrill","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",51.8000770725265,53.7208479408456,39.6713784231215
"M4",22,"Spectrogram 1",1,2614.733321659,2621.926599259,589.6,1381.6,7.1933,-50,13.52,"1_Halbstart","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",42.8238839670695,48.7743993919192,42.683144891128
"M4",23,"Spectrogram 1",1,2622.094863059,2626.764183659,748.9,1593.5,4.6693,-45.38,17.78,"1_Halbpeak","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",50.761423894225,52.8298716477658,39.3527671270918
"M4",24,"Spectrogram 1",1,2627.151441759,2630.159157259,358.5,900.3,3.0077,-52.93,11.84,"1_Halbend","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",37.305458796836,45.1792145403701,40.6850771107656
"M4",43,"Spectrogram 1",1,2697.255218779,2701.743901599,580,1080.8,4.4887,-49.41,17.08,"2_Hfunstart","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",42.6186510499061,49.3633172382956,44.0110415025147
"M4",46,"Spectrogram 1",1,2701.788519279,2708.585279029,580,1425,6.7968,-47.16,17.58,"2_Hfuntrill","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",49.2221441413561,51.5526487499996,38.9861480145091
"M4",56,"Spectrogram 1",1,2764.202321659,2771.395599259,589.6,1381.6,7.1933,-44.99,18.88,"2_Halbstart","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",51.01674225429,53.7407890517257,42.3423378628831
"M4",57,"Spectrogram 1",1,2771.563863059,2776.233183659,748.9,1593.5,4.6693,-45.89,16.91,"2_Halbpeak","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",50.2419278537421,52.3748142184286,39.1332510691381
"M4",58,"Spectrogram 1",1,2776.620441759,2779.628157259,358.5,900.3,3.0077,-55.22,11.71,"2_Halbend","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",34.6822548465659,43.262261232203,39.2160385028511
"M4",77,"Spectrogram 1",1,2846.686218779,2851.174901599,580,1080.8,4.4887,-47.91,14.82,"3_Hfunstart","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",19.1714730299247,50.8222304491616,50.5920769573618
"M4",80,"Spectrogram 1",1,2851.219519279,2858.016279029,580,1425,6.7968,-45.62,17.93,"3_Hfuntrill","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",51.0379572539782,53.0502134683812,39.3608801919669
"M4",90,"Spectrogram 1",1,2913.633321659,2920.826599259,589.6,1381.6,7.1933,-50.17,13.09,"3_Halbstart","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",42.5888179270097,48.6073195268716,42.584620793147
"M4",91,"Spectrogram 1",1,2920.994863059,2925.664183659,748.9,1593.5,4.6693,-46.19,17.79,"3_Halbpeak","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",50.1034713413258,52.1150630327055,38.4231803195938
"M4",92,"Spectrogram 1",1,2926.051441759,2929.059157259,358.5,900.3,3.0077,-53.81,12.71,"3_Halbend","M4_20190823_064003",116.970937997103,4.74437898024917,"20190823","0640",37.8975775416692,44.8870078873178,39.7379367560776
"M5",9,"Spectrogram 1",1,2545.336218779,2549.824901599,580,1080.8,4.4887,-44.86,20.13,"1_Hfunstart","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",50.1890905976293,53.9797759816573,44.9513231525135
"M5",12,"Spectrogram 1",1,2549.869519279,2556.666279029,580,1425,6.7968,-44.66,18.18,"1_Hfuntrill","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",51.8153091077703,54.0099236728157,40.9865873170556
"M5",22,"Spectrogram 1",1,2612.283321659,2619.476599259,589.6,1381.6,7.1933,-52.72,14.18,"1_Halbstart","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",37.2311465623174,45.8558013236474,41.835962615196
"M5",23,"Spectrogram 1",1,2619.644863059,2624.314183659,748.9,1593.5,4.6693,-49.94,16.48,"1_Halbpeak","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",42.6662857270569,48.0402785629649,41.3210363106853
"M5",24,"Spectrogram 1",1,2624.701441759,2627.709157259,358.5,900.3,3.0077,-53,11.91,"1_Halbend","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",33.5626987321976,44.9661981171815,42.2440101653991
"M5",43,"Spectrogram 1",1,2694.805218779,2699.293901599,580,1080.8,4.4887,-51.99,15.7,"2_Hfunstart","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",36.7539188430351,46.4195057377015,42.9586126966934
"M5",46,"Spectrogram 1",1,2699.338519279,2706.135279029,580,1425,6.7968,-52.01,13.86,"2_Hfuntrill","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",39.8848372819365,46.1386412346514,40.3451475189944
"M5",56,"Spectrogram 1",1,2761.752321659,2768.945599259,589.6,1381.6,7.1933,-45.64,19.2,"2_Halbstart","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",50.5454411080064,53.0801868321679,41.1460147233518
"M5",57,"Spectrogram 1",1,2769.113863059,2773.783183659,748.9,1593.5,4.6693,-51.14,15.86,"2_Halbpeak","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",40.4555602199118,46.7497606015869,40.994405431896
"M5",58,"Spectrogram 1",1,2774.170441759,2777.178157259,358.5,900.3,3.0077,-56.25,11.35,"2_Halbend","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",28.0909125687316,42.2117665314533,40.308572704136
"M5",77,"Spectrogram 1",1,2844.236218779,2848.724901599,580,1080.8,4.4887,-49.04,13.79,"3_Hfunstart","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",38.2178641057681,49.5432917649645,46.7921900842108
"M5",80,"Spectrogram 1",1,2848.769519279,2855.566279029,580,1425,6.7968,-46.98,15.92,"3_Hfuntrill","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",49.2603295629434,51.7406760535973,39.643955747294
"M5",90,"Spectrogram 1",1,2911.183321659,2918.376599259,589.6,1381.6,7.1933,-54.06,13.41,"3_Halbstart","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",34.3875249069046,44.4161278072067,41.1275533834134
"M5",91,"Spectrogram 1",1,2918.544863059,2923.214183659,748.9,1593.5,4.6693,-51.89,15,"3_Halbpeak","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",41.1168951478446,46.234623609242,39.2062968285444
"M5",92,"Spectrogram 1",1,2923.601441759,2926.609157259,358.5,900.3,3.0077,-52.65,13.11,"3_Halbend","M5_20190823_064007",116.970851998776,4.74482699297369,"20190823","0640",39.3171618967738,46.0688241085241,40.722503731748
"M6",9,"Spectrogram 1",1,2545.186218779,2549.674901599,580,1080.8,4.4887,-52.94,13.93,"1_Hfunstart","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",48.5770675725681,51.6887046606451,41.2627756197373
"M6",12,"Spectrogram 1",1,2549.719519279,2556.516279029,580,1425,6.7968,-46.77,17.21,"1_Hfuntrill","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",48.5524975880573,51.1033448126918,39.2165151935587
"M6",22,"Spectrogram 1",1,2612.133321659,2619.326599259,589.6,1381.6,7.1933,-57.89,12.77,"1_Halbstart","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",30.8179658235474,42.2033355900523,39.4744650690494
"M6",23,"Spectrogram 1",1,2619.494863059,2624.164183659,748.9,1593.5,4.6693,-54.45,15.2,"1_Halbpeak","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",36.3541927929255,44.676058827071,40.4729616665849
"M6",24,"Spectrogram 1",1,2624.551441759,2627.559157259,358.5,900.3,3.0077,-54.82,12.19,"1_Halbend","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",30.4711172237038,42.340674999417,39.7839241462579
"M6",43,"Spectrogram 1",1,2694.655218779,2699.143901599,580,1080.8,4.4887,-46.93,17.69,"2_Hfunstart","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",31.1916193043992,41.1723042830691,37.8615862443446
"M6",46,"Spectrogram 1",1,2699.188519279,2705.985279029,580,1425,6.7968,-56.42,12.27,"2_Hfuntrill","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",30.6481195459355,40.898655906697,37.7103525530485
"M6",56,"Spectrogram 1",1,2761.602321659,2768.795599259,589.6,1381.6,7.1933,-58.34,12.58,"2_Halbstart","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",46.0332618226204,48.918185952986,37.9420138806622
"M6",57,"Spectrogram 1",1,2768.963863059,2773.633183659,748.9,1593.5,4.6693,-45.27,17.3,"2_Halbpeak","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",34.5829825270069,41.9562283270911,37.105735741109
"M6",58,"Spectrogram 1",1,2774.020441759,2777.028157259,358.5,900.3,3.0077,-59.56,10.89,"2_Halbend","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",17.3882742180608,38.7452325812191,37.968558960925
"M6",77,"Spectrogram 1",1,2844.086218779,2848.574901599,580,1080.8,4.4887,-47.32,17.6,"3_Hfunstart","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",36.1850112911269,45.4932487895064,41.8519186470644
"M6",80,"Spectrogram 1",1,2848.619519279,2855.416279029,580,1425,6.7968,-52.73,14.64,"3_Hfuntrill","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",44.6676811907022,47.7626179977642,37.2977998637774
"M6",90,"Spectrogram 1",1,2911.033321659,2918.226599259,589.6,1381.6,7.1933,-59.14,12.03,"3_Halbstart","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",26.9575822328825,40.0515816910493,37.8771733878676
"M6",91,"Spectrogram 1",1,2918.394863059,2923.064183659,748.9,1593.5,4.6693,-58.58,12.2,"3_Halbpeak","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",33.3452453200128,41.4491834500272,37.1076370352039
"M6",92,"Spectrogram 1",1,2923.451441759,2926.459157259,358.5,900.3,3.0077,-56.55,11.9,"3_Halbend","M6_20190823_064007",116.970960041508,4.74524701014161,"20190823","0640",40.9284911139222,45.8896630480895,38.6622280965467
"M1",9,"Spectrogram 1",1,1071.886218779,1076.374901599,580,1080.8,4.4887,-27.01,23.84,"1_Hfunstart","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",70.322455059484,71.7684256862656,55.4823711613035
"M1",12,"Spectrogram 1",1,1076.419519279,1083.216279029,580,1425,6.7968,-28.89,23.65,"1_Hfuntrill","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",68.8959014780596,69.8735697867524,50.4168649545927
"M1",22,"Spectrogram 1",1,1138.833321659,1146.026599259,589.6,1381.6,7.1933,-31.55,15.31,"1_Halbstart","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",63.2549131732841,67.0357579619328,57.9892913030609
"M1",23,"Spectrogram 1",1,1146.194863059,1150.864183659,748.9,1593.5,4.6693,-26.59,20.74,"1_Halbpeak","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",70.8387363720154,71.5087380256907,48.9211218524561
"M1",24,"Spectrogram 1",1,1151.251441759,1154.259157259,358.5,900.3,3.0077,-38.1,12.5,"1_Halbend","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",56.51772733031,60.6279174124541,52.1546634678187
"M1",43,"Spectrogram 1",1,1221.355218779,1225.843901599,580,1080.8,4.4887,-26.97,24.03,"2_Hfunstart","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",70.2917210553806,71.8177827175453,55.9610762002928
"M1",46,"Spectrogram 1",1,1225.888519279,1232.685279029,580,1425,6.7968,-28.87,23.78,"2_Hfuntrill","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",68.9255728047551,69.9007608035225,50.423209101559
"M1",56,"Spectrogram 1",1,1288.302321659,1295.495599259,589.6,1381.6,7.1933,-31.47,15.22,"2_Halbstart","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",63.3878936828426,67.045560539361,57.7686068331877
"M1",57,"Spectrogram 1",1,1295.663863059,1300.333183659,748.9,1593.5,4.6693,-26.84,21.13,"2_Halbpeak","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",70.6001172006793,71.3449901930064,49.6405735280884
"M1",58,"Spectrogram 1",1,1300.720441759,1303.728157259,358.5,900.3,3.0077,-38.55,12.73,"2_Halbend","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",55.8712067995116,60.2270673527813,52.1451572790288
"M1",77,"Spectrogram 1",1,1370.786218779,1375.274901599,580,1080.8,4.4887,-26.92,24.32,"3_Hfunstart","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",70.6099055877745,71.8776731168674,54.5360043154747
"M1",80,"Spectrogram 1",1,1375.319519279,1382.116279029,580,1425,6.7968,-28.85,23.92,"3_Hfuntrill","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",68.9281152607076,69.9031137434109,50.4239668646271
"M1",90,"Spectrogram 1",1,1437.733321659,1444.926599259,589.6,1381.6,7.1933,-31.49,15.59,"3_Halbstart","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",63.0667852939931,67.0569265583164,58.3815763105067
"M1",91,"Spectrogram 1",1,1445.094863059,1449.764183659,748.9,1593.5,4.6693,-26.79,20.34,"3_Halbpeak","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",70.6605703708486,71.3901999577345,49.5137013616161
"M1",92,"Spectrogram 1",1,1450.151441759,1453.159157259,358.5,900.3,3.0077,-38.62,12.25,"3_Halbend","M1_20190823_080004",116.971518024802,4.74323401227593,"20190823","0800",56.1021193177669,60.1475830187608,51.5662972572857
"M2",9,"Spectrogram 1",1,1071.836218779,1076.324901599,580,1080.8,4.4887,-35.08,23.81,"1_Hfunstart","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",61.9445157337071,63.7531386698182,49.2351877968046
"M2",12,"Spectrogram 1",1,1076.369519279,1083.166279029,580,1425,6.7968,-38,21.73,"1_Hfuntrill","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",59.2274027031556,60.6891812231636,44.4898852476455
"M2",22,"Spectrogram 1",1,1138.783321659,1145.976599259,589.6,1381.6,7.1933,-39.43,15.67,"1_Halbstart","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",54.6358075303514,59.0523822116244,51.0628914511975
"M2",23,"Spectrogram 1",1,1146.144863059,1150.814183659,748.9,1593.5,4.6693,-36.44,20.34,"1_Halbpeak","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",60.5563475663223,61.6645547206213,43.2324745664172
"M2",24,"Spectrogram 1",1,1151.201441759,1154.209157259,358.5,900.3,3.0077,-43.31,12.43,"1_Halbend","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",51.8400518338045,55.3735018439489,45.8542798369269
"M2",43,"Spectrogram 1",1,1221.305218779,1225.793901599,580,1080.8,4.4887,-35.11,23.57,"2_Hfunstart","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",61.7954336383506,63.7119499744636,49.6452687738223
"M2",46,"Spectrogram 1",1,1225.838519279,1232.635279029,580,1425,6.7968,-37.94,21.56,"2_Hfuntrill","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",59.2376330079394,60.7168574065931,44.6121342166596
"M2",56,"Spectrogram 1",1,1288.252321659,1295.445599259,589.6,1381.6,7.1933,-39.69,15.36,"2_Halbstart","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",54.3935268949061,58.8080357727021,50.8154270963541
"M2",57,"Spectrogram 1",1,1295.613863059,1300.283183659,748.9,1593.5,4.6693,-36.88,19.77,"2_Halbpeak","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",60.1640288652216,61.3064844074966,43.1220169067845
"M2",58,"Spectrogram 1",1,1300.670441759,1303.678157259,358.5,900.3,3.0077,-43.54,12.59,"2_Halbend","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",51.3194845629682,55.1674754628895,46.2427889045773
