"","wav.file","center.freq","high.freq","noise.valuedb","noise.file"
"129","S00974_20190805_194417.wav",2500,2818,29.5303386280926,2
"130","S00974_20190805_194417.wav",3150,3548,32.9981837700725,2
"131","S00974_20190805_194417.wav",4000,4467,40.9029039651962,2
"132","S00974_20190805_194417.wav",5000,5623,38.4461286171595,2
"133","S00974_20190805_194417.wav",6300,7079,35.0227965489321,2
"134","S00974_20190805_204417.wav",100,112,27.6059219604512,2
"135","S00974_20190805_204417.wav",125,141,27.8237574614698,2
"136","S00974_20190805_204417.wav",160,178,27.3277987416333,2
"137","S00974_20190805_204417.wav",200,224,27.4878104183628,2
"138","S00974_20190805_204417.wav",250,282,26.9987701740274,2
"139","S00974_20190805_204417.wav",315,355,27.2900209766731,2
"140","S00974_20190805_204417.wav",400,447,26.9577278364618,2
"141","S00974_20190805_204417.wav",500,562,26.8329785018707,2
"142","S00974_20190805_204417.wav",630,708,27.5723251041487,2
"143","S00974_20190805_204417.wav",800,891,27.5293390759815,2
"144","S00974_20190805_204417.wav",1000,1122,27.4195108386512,2
"145","S00974_20190805_204417.wav",1250,1413,27.9463838712974,2
"146","S00974_20190805_204417.wav",1600,1778,28.4380992668532,2
"147","S00974_20190805_204417.wav",2000,2239,41.5085471526621,2
"148","S00974_20190805_204417.wav",2500,2818,35.8836850319392,2
"149","S00974_20190805_204417.wav",3150,3548,33.1963628903841,2
"150","S00974_20190805_204417.wav",4000,4467,39.4902056287043,2
"151","S00974_20190805_204417.wav",5000,5623,38.175710597505,2
"152","S00974_20190805_204417.wav",6300,7079,39.9213616020361,2
"153","S00974_20190805_214418.wav",100,112,27.6355762057098,2
"154","S00974_20190805_214418.wav",125,141,27.9312993122184,2
"155","S00974_20190805_214418.wav",160,178,27.2711238202752,2
"156","S00974_20190805_214418.wav",200,224,27.9724244271003,2
"157","S00974_20190805_214418.wav",250,282,27.1889836463716,2
"158","S00974_20190805_214418.wav",315,355,27.1882885427234,2
"159","S00974_20190805_214418.wav",400,447,26.5711225442658,2
"160","S00974_20190805_214418.wav",500,562,26.950248528535,2
"161","S00974_20190805_214418.wav",630,708,27.5779513099014,2
"162","S00974_20190805_214418.wav",800,891,27.283408640281,2
"163","S00974_20190805_214418.wav",1000,1122,27.0924676877098,2
"164","S00974_20190805_214418.wav",1250,1413,27.7980568558941,2
"165","S00974_20190805_214418.wav",1600,1778,28.4031053508622,2
"166","S00974_20190805_214418.wav",2000,2239,38.5607972634283,2
