"","zero.receive.level","actual.receive.level","source.level","distance","Sound.type","time","date","magic.x","noise.level","ExcessAttenuation","habitat","playback.num","dBdoubledist","Loc_Name","ARU_ID","Call.category"
"982",-23.3896878742739,45.6655197016002,0,100,"2_Halbend",1642,20190808,-23.3896878742739,33.6608531877834,3.3896878742739,"LP","68",-7.04099763937455,"3 (S4A07867)","S00974","Halbend"
"983",-48.5051019570826,20.5501056187915,0,250,"2_Halbend",1542,20190808,-34.697556158479,33.1672370720027,20.5051019570826,"LP","68",-10.4450051799377,"3 (S4A07867)","S00974","Halbend"
"984",-58.0156986667868,11.0395089090873,0,500,"2_Halbend",1342,20190808,-34.1475708922007,33.1447312348114,-7.9843013332132,"LP","68",-10.2794431176147,"3 (S4A07867)","S00974","Halbend"
"985",-17.7356665066705,48.9273255626155,0,100,"2_PwurP_P1",1642,20190808,-17.7356665066705,36.0643708369928,-2.2643334933295,"LP","68",-5.33896761160084,"3 (S4A07867)","S00974","PwurP"
"986",-34.0049877623478,32.6580043069382,0,250,"2_PwurP_P1",1542,20190808,-24.3250694245818,36.038464888383,6.0049877623478,"LP","68",-7.3225755434079,"3 (S4A07867)","S00974","PwurP"
"987",-41.0547535084312,25.6082385608548,0,500,"2_PwurP_P1",1342,20190808,-24.1644957848894,36.0870162606595,-24.9452464915688,"LP","68",-7.27423806134754,"3 (S4A07867)","S00974","PwurP"
"988",-18.3379444056409,50.5863209823284,0,100,"2_PwurP_P2",1642,20190808,-18.3379444056409,36.9015332492788,-1.6620555943591,"LP","68",-5.52027132491641,"3 (S4A07867)","S00974","PwurP"
"989",-35.1852766130515,33.7389887749178,0,250,"2_PwurP_P2",1542,20190808,-25.1693752198104,36.7824520666325,7.1852766130515,"LP","68",-7.57673691328464,"3 (S4A07867)","S00974","PwurP"
"990",-42.4718987277613,26.452366660208,0,500,"2_PwurP_P2",1342,20190808,-24.9986159963783,36.8706760574358,-23.5281012722387,"LP","68",-7.52533326499529,"3 (S4A07867)","S00974","PwurP"
"991",-17.9724160647053,51.3302376871486,0,100,"2_PwurP_P3",1642,20190808,-17.9724160647053,36.9228172240876,-2.02758393529471,"LP","68",-5.4102363300295,"3 (S4A07867)","S00974","PwurP"
"992",-35.4782420010998,33.8244117507541,0,250,"2_PwurP_P3",1542,20190808,-25.3789445763142,36.8694609147506,7.47824200109979,"LP","68",-7.63982357576427,"3 (S4A07867)","S00974","PwurP"
"993",-40.6637511201389,28.638902631715,0,500,"2_PwurP_P3",1342,20190808,-23.9343549423233,36.9602584400054,-25.3362488798611,"LP","68",-7.20495876450778,"3 (S4A07867)","S00974","PwurP"
"994",-17.6952739453531,51.9999977730376,0,100,"2_PwurP_P4",1642,20190808,-17.6952739453531,35.9744812953961,-2.3047260546469,"LP","68",-5.3268082390426,"3 (S4A07867)","S00974","PwurP"
"995",-34.5811219104805,35.1141498079102,0,250,"2_PwurP_P4",1542,20190808,-24.7372002346013,35.9793256713261,6.5811219104805,"LP","68",-7.44663927936107,"3 (S4A07867)","S00974","PwurP"
"996",-43.5920313357461,26.1032403826446,0,500,"2_PwurP_P4",1342,20190808,-25.6579169876413,36.0358062282174,-22.4079686642539,"LP","68",-7.72380263953644,"3 (S4A07867)","S00974","PwurP"
"997",-18.2229438531988,47.687262428049,0,100,"2_PwurP_P5",1642,20190808,-18.2229438531988,36.0196397133693,-1.77705614680121,"LP","68",-5.4856527091134,"3 (S4A07867)","S00974","PwurP"
"998",-32.7379101357374,33.1722961455104,0,250,"2_PwurP_P5",1542,20190808,-23.4186802957564,36.0696681729552,4.73791013573739,"LP","68",-7.04972522788771,"3 (S4A07867)","S00974","PwurP"
"999",-38.356244811779,27.5539614694688,0,500,"2_PwurP_P5",1342,20190808,-22.5761753967923,36.1854982134912,-27.643755188221,"LP","68",-6.79610598180567,"3 (S4A07867)","S00974","PwurP"
"1000",-28.0219011292509,48.7169689347844,0,100,"2_PwurS_S1",1642,20190808,-28.0219011292509,39.8806293961054,8.0219011292509,"LP","68",-8.43543277543491,"3 (S4A07867)","S00974","PwurS"
"1001",-41.9762128678059,34.7626571962294,0,250,"2_PwurS_S1",1542,20190808,-30.0271918733343,40.4718131416398,13.9762128678059,"LP","68",-9.03908543943136,"3 (S4A07867)","S00974","PwurS"
"1002",-41.2907935807977,35.4480764832376,0,500,"2_PwurS_S1",1342,20190808,-24.3034270619361,40.4249526892893,-24.7092064192023,"LP","68",-7.31606054307451,"3 (S4A07867)","S00974","PwurS"
"1003",-27.9683972190245,48.6951284832647,0,100,"2_PwurS_S2",1642,20190808,-27.9683972190245,37.9661722832708,7.9683972190245,"LP","68",-8.41932649357145,"3 (S4A07867)","S00974","PwurS"
"1004",-42.6427711326811,34.0207545696081,0,250,"2_PwurS_S2",1542,20190808,-30.5040065154078,37.8602098703742,14.6427711326811,"LP","68",-9.18262094906727,"3 (S4A07867)","S00974","PwurS"
"1005",-46.3588690873968,30.3046566148924,0,500,"2_PwurS_S2",1342,20190808,-27.286455304733,37.7608397451921,-19.6411309126032,"LP","68",-8.21404152206919,"3 (S4A07867)","S00974","PwurS"
"1006",-27.7176832742296,49.8065711664884,0,100,"2_PwurS_S3",1642,20190808,-27.7176832742296,38.5498292697352,7.71768327422959,"LP","68",-8.34385407585694,"3 (S4A07867)","S00974","PwurS"
"1007",-42.4395146216973,35.0847398190207,0,250,"2_PwurS_S3",1542,20190808,-30.3586093526377,38.3677965161776,14.4395146216973,"LP","68",-9.13885204178901,"3 (S4A07867)","S00974","PwurS"
"1008",-44.23630958364,33.287944857078,0,500,"2_PwurS_S3",1342,20190808,-26.0371339521843,38.2917966034743,-21.76369041636,"LP","68",-7.83795832072853,"3 (S4A07867)","S00974","PwurS"
"1009",-27.265843110618,50.0656383991695,0,100,"2_PwurS_S4",1642,20190808,-27.265843110618,39.1563296897719,7.26584311061799,"LP","68",-8.20783663336413,"3 (S4A07867)","S00974","PwurS"
"1010",-41.2325752132258,36.0989062965617,0,250,"2_PwurS_S4",1542,20190808,-29.4952393932801,39.2522459447205,13.2325752132258,"LP","68",-8.87895178666719,"3 (S4A07867)","S00974","PwurS"
"1011",-44.3538877810945,32.977593728693,0,500,"2_PwurS_S4",1342,20190808,-26.1063395280063,39.204857684165,-21.6461122189055,"LP","68",-7.85879127491817,"3 (S4A07867)","S00974","PwurS"
"1012",-30.145036096452,45.6707747894457,0,100,"2_PwurS_S5",1642,20190808,-30.145036096452,38.8303150884831,10.145036096452,"LP","68",-9.0745600854055,"3 (S4A07867)","S00974","PwurS"
"1013",-42.6033395811497,33.212471304748,0,250,"2_PwurS_S5",1542,20190808,-30.4757996171956,38.9528027906786,14.6033395811497,"LP","68",-9.17412982662075,"3 (S4A07867)","S00974","PwurS"
"1014",-46.2565151184445,29.5592957674532,0,500,"2_PwurS_S5",1342,20190808,-27.2262105866443,38.8918988281486,-19.7434848815555,"LP","68",-8.19590605484419,"3 (S4A07867)","S00974","PwurS"
"1015",-21.3717335982081,56.0917749725851,0,100,"3_Hfunstart",1642,20190808,-21.3717335982081,31.7606661706027,1.3717335982081,"LP","68",-6.43353287240034,"3 (S4A07867)","S00974","Hfunstart"
"1016",-46.4172436172913,31.0462649535019,0,250,"3_Hfunstart",1542,20190808,-33.2040311668202,31.3758225874341,18.4172436172913,"LP","68",-9.99540935817459,"3 (S4A07867)","S00974","Hfunstart"
"1017",-55.4410125292248,22.0224960415684,0,500,"3_Hfunstart",1342,20190808,-32.6321314606681,31.3286436015086,-10.5589874707752,"LP","68",-9.82325039211138,"3 (S4A07867)","S00974","Hfunstart"
"1018",-17.8486221760258,40.9997308153957,0,100,"3_Pmor_start",1642,20190808,-17.8486221760258,35.1816054877551,-2.1513778239742,"LP","68",-5.37297065625708,"3 (S4A07867)","S00974","Pmor"
"1019",-35.0494030739467,23.7989499174748,0,250,"3_Pmor_start",1542,20190808,-25.0721796761805,34.8450124314423,7.0494030739467,"LP","68",-7.54747813920718,"3 (S4A07867)","S00974","Pmor"
"1020",-38.7155330753149,20.1328199161066,0,500,"3_Pmor_start",1342,20190808,-22.7876495620919,34.6404924122037,-27.2844669246851,"LP","68",-6.85976604886884,"3 (S4A07867)","S00974","Pmor"
"1021",-23.45141453391,49.99495949227,0,100,"3_Pmor_P1",1642,20190808,-23.45141453391,36.2339670755416,3.45141453391,"LP","68",-7.05957921545715,"3 (S4A07867)","S00974","Pmor"
"1022",-41.7194196791487,31.7269543470313,0,250,"3_Pmor_P1",1542,20190808,-29.8434978756919,35.6634418221507,13.7194196791487,"LP","68",-8.98378803611757,"3 (S4A07867)","S00974","Pmor"
"1023",-50.298522302497,23.147851723683,0,500,"3_Pmor_P1",1342,20190808,-29.6053033156135,35.6178822879672,-15.701477697503,"LP","68",-8.91208432872997,"3 (S4A07867)","S00974","Pmor"
"1024",-26.8652018264338,44.8217094187126,0,100,"3_Hfuntrill",1642,20190808,-26.8652018264338,33.7370122750242,6.8652018264338,"LP","68",-8.08723158932335,"3 (S4A07867)","S00974","Hfuntrill"
"1025",-50.6287072934561,21.0582039516903,0,250,"3_Hfuntrill",1542,20190808,-36.2166523451535,33.2908014301778,22.6287072934561,"LP","68",-10.9022986984255,"3 (S4A07867)","S00974","Hfuntrill"
"1026",-58.8181710891059,12.8687401560405,0,500,"3_Hfuntrill",1342,20190808,-34.6198996680303,33.3391499908367,-7.1818289108941,"LP","68",-10.4216282469546,"3 (S4A07867)","S00974","Hfuntrill"
"1027",-21.0470527016405,56.6750455081844,0,100,"3_Pmor_P2",1642,20190808,-21.0470527016405,33.1912677424601,1.04705270164051,"LP","68",-6.33579418351443,"3 (S4A07867)","S00974","Pmor"
"1028",-37.9047887428479,39.817309466977,0,250,"3_Pmor_P2",1542,20190808,-27.1147463465584,32.6052645295521,9.90478874284791,"LP","68",-8.16235197513442,"3 (S4A07867)","S00974","Pmor"
"1029",-59.0325956024475,18.6895026073774,0,500,"3_Pmor_P2",1342,20190808,-34.7461082019033,32.7739139677789,-6.96740439755249,"LP","68",-10.4596208013592,"3 (S4A07867)","S00974","Pmor"
"1030",-23.4320022445049,53.261488113907,0,100,"3_Pmor_P3",1642,20190808,-23.4320022445049,33.0620576201133,3.43200224450491,"LP","68",-7.05373553406171,"3 (S4A07867)","S00974","Pmor"
"1031",-38.013157195671,38.6803331627409,0,250,"3_Pmor_P3",1542,20190808,-27.1922664491027,32.5313455634689,10.013157195671,"LP","68",-8.18568785126721,"3 (S4A07867)","S00974","Pmor"
"1032",-53.7096278314239,22.983862526988,0,500,"3_Pmor_P3",1342,20190808,-31.6130524343273,32.7382600062011,-12.2903721685761,"LP","68",-9.51647703723077,"3 (S4A07867)","S00974","Pmor"
"1033",-22.8176002026135,51.3429677343913,0,100,"3_Pmor_P4",1642,20190808,-22.8176002026135,32.761401094637,2.8176002026135,"LP","68",-6.8687820900552,"3 (S4A07867)","S00974","Pmor"
"1034",-40.0432256324949,34.1173423045099,0,250,"3_Pmor_P4",1542,20190808,-28.644452111027,32.2277160894095,12.0432256324949,"LP","68",-8.62283929477959,"3 (S4A07867)","S00974","Pmor"
"1035",-56.8577049095787,17.3028630274261,0,500,"3_Pmor_P4",1342,20190808,-33.4659851347991,32.4461450171606,-9.1422950904213,"LP","68",-10.0742653600194,"3 (S4A07867)","S00974","Pmor"
"1036",-23.0126041916194,49.0511397089209,0,100,"3_Pmor_P5",1642,20190808,-23.0126041916194,32.8734680604371,3.0126041916194,"LP","68",-6.9274841400201,"3 (S4A07867)","S00974","Pmor"
"1037",-43.1989291451159,28.8648147554244,0,250,"3_Pmor_P5",1542,20190808,-30.9018476308954,32.369610396563,15.1989291451159,"LP","68",-9.30238305833745,"3 (S4A07867)","S00974","Pmor"
"1038",-51.6124942831705,20.4512496173698,0,500,"3_Pmor_P5",1342,20190808,-30.3786965934937,32.4712705206311,-14.3875057168295,"LP","68",-9.14489890381679,"3 (S4A07867)","S00974","Pmor"
"1039",-22.4419906026072,54.9873231262009,0,100,"3_Pmor_P6",1642,20190808,-22.4419906026072,33.3391384914048,2.4419906026072,"LP","68",-6.75571233379395,"3 (S4A07867)","S00974","Pmor"
"1040",-41.0107725048964,36.4185412239117,0,250,"3_Pmor_P6",1542,20190808,-29.3365754256181,32.7729066091606,13.0107725048964,"LP","68",-8.83118917316986,"3 (S4A07867)","S00974","Pmor"
"1041",-55.3037062791381,22.12560744967,0,500,"3_Pmor_P6",1342,20190808,-32.5513141126653,32.9960899479856,-10.6962937208619,"LP","68",-9.79892194619253,"3 (S4A07867)","S00974","Pmor"
