"","wav.file","center.freq","high.freq","noise.valuedb","noise.file"
"187","M4_20190823_080004.wav",3150,3548,37.7223364202625,2
"188","M4_20190823_080004.wav",4000,4467,31.5186146377527,2
"189","M4_20190823_080004.wav",5000,5623,40.5425427594931,2
"190","M4_20190823_080004.wav",6300,7079,36.0743801377951,2
"191","M5_20190823_080008.wav",100,112,36.1464538535374,2
"192","M5_20190823_080008.wav",125,141,31.330559433301,2
"193","M5_20190823_080008.wav",160,178,30.5506092282914,2
"194","M5_20190823_080008.wav",200,224,29.9374302142328,2
"195","M5_20190823_080008.wav",250,282,31.6421864998553,2
"196","M5_20190823_080008.wav",315,355,33.2091899991778,2
"197","M5_20190823_080008.wav",400,447,34.1568122191236,2
"198","M5_20190823_080008.wav",500,562,33.6967905134258,2
"199","M5_20190823_080008.wav",630,708,36.3227057675647,2
"200","M5_20190823_080008.wav",800,891,38.1103470359073,2
"201","M5_20190823_080008.wav",1000,1122,38.8353014349879,2
"202","M5_20190823_080008.wav",1250,1413,34.7701781668471,2
"203","M5_20190823_080008.wav",1600,1778,36.4628337933196,2
