"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb"
"M6",77,"Spectrogram 1",1,1518.236218779,1522.724901599,580,1080.8,4.4887,-56.58,14.19,"3_Hfunstart","M6_20190823_100010",116.970960041508,4.74524701014161,"20190823","1000",33.3785717983265,40.4918264041396
"M6",80,"Spectrogram 1",1,1522.769519279,1529.566279029,580,1526.5,6.7968,-57.28,11.82,"3_Hfuntrill","M6_20190823_100010",116.970960041508,4.74524701014161,"20190823","1000",38.7174604416507,45.0091355156819
"M6",90,"Spectrogram 1",1,1585.183321659,1592.376599259,589.6,1381.6,7.1933,-58.63,12.04,"3_Halbstart","M6_20190823_100010",116.970960041508,4.74524701014161,"20190823","1000",32.9661300490687,43.3718560178892
"M6",91,"Spectrogram 1",1,1592.544863059,1597.214183659,748.9,1593.5,4.6693,-57.16,12.73,"3_Halbpeak","M6_20190823_100010",116.970960041508,4.74524701014161,"20190823","1000",37.5160744797045,44.3365990891081
"M6",92,"Spectrogram 1",1,1597.601441759,1600.609157259,358.5,900.3,3.0077,-59.7,11.04,"3_Halbend","M6_20190823_100010",116.970960041508,4.74524701014161,"20190823","1000",28.5674509371322,38.5342099245485
"M1",9,"Spectrogram 1",1,2032.636218779,2037.124901599,580,1080.8,4.4887,-28.51,23.79,"1_Hfunstart","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",69.1788886973895,51.8613597012689
"M1",12,"Spectrogram 1",1,2037.169519279,2043.966279029,580,1526.5,6.7968,-29.19,23.99,"1_Hfuntrill","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",68.6432161988882,50.4806895515078
"M1",22,"Spectrogram 1",1,2099.583321659,2106.776599259,589.6,1381.6,7.1933,-32.12,14.95,"1_Halbstart","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",63.000541090916,57.01701324817
"M1",23,"Spectrogram 1",1,2106.944863059,2111.614183659,748.9,1593.5,4.6693,-26.69,21.12,"1_Halbpeak","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",70.5404222600542,48.2353884923728
"M1",24,"Spectrogram 1",1,2112.001441759,2115.009157259,358.5,900.3,3.0077,-35.95,12.73,"1_Halbend","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",60.0363572313866,51.6143262446499
"M1",43,"Spectrogram 1",1,2182.105218779,2186.593901599,580,1080.8,4.4887,-28.49,24.51,"2_Hfunstart","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",69.2714953351748,51.4054821416573
"M1",46,"Spectrogram 1",1,2186.638519279,2193.435279029,580,1526.5,6.7968,-29.15,24.1,"2_Hfuntrill","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",68.664631449512,50.2249875627562
"M1",56,"Spectrogram 1",1,2249.052321659,2256.245599259,589.6,1381.6,7.1933,-32.11,15.47,"2_Halbstart","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",63.2441568741451,56.5047343372443
"M1",57,"Spectrogram 1",1,2256.413863059,2261.083183659,748.9,1593.5,4.6693,-26.54,20.71,"2_Halbpeak","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",70.6367952393244,48.6975648192329
"M1",58,"Spectrogram 1",1,2261.470441759,2264.478157259,358.5,900.3,3.0077,-36.09,12.73,"2_Halbend","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",59.7976852616453,51.764875526356
"M1",77,"Spectrogram 1",1,2331.536218779,2336.024901599,580,1080.8,4.4887,-28.58,23.56,"3_Hfunstart","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",68.9794842474665,52.7251099001367
"M1",80,"Spectrogram 1",1,2336.069519279,2342.866279029,580,1526.5,6.7968,-29.19,23.89,"3_Hfuntrill","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",68.6689292314546,50.5127271445638
"M1",90,"Spectrogram 1",1,2398.483321659,2405.676599259,589.6,1381.6,7.1933,-32,15.11,"3_Halbstart","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",63.8969823443147,55.4277626100897
"M1",91,"Spectrogram 1",1,2405.844863059,2410.514183659,748.9,1593.5,4.6693,-26.88,20.86,"3_Halbpeak","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",70.3182800237549,48.5811750004884
"M1",92,"Spectrogram 1",1,2410.901441759,2413.909157259,358.5,900.3,3.0077,-35.9,12.59,"3_Halbend","M1_20190823_104005",116.971518024802,4.74323401227593,"20190823","1040",60.0670686799904,51.8206707554966
"M2",9,"Spectrogram 1",1,2032.536218779,2037.024901599,580,1080.8,4.4887,-35.84,22.34,"1_Hfunstart","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",61.651930890039,46.060882523858
"M2",12,"Spectrogram 1",1,2037.069519279,2043.866279029,580,1526.5,6.7968,-37.31,22.41,"1_Hfuntrill","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",60.0365042218218,44.9861072318252
"M2",22,"Spectrogram 1",1,2099.483321659,2106.676599259,589.6,1381.6,7.1933,-40.07,15.17,"1_Halbstart","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",54.6603851339344,49.4115541372062
"M2",23,"Spectrogram 1",1,2106.844863059,2111.514183659,748.9,1593.5,4.6693,-36.46,20.39,"1_Halbpeak","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",60.8740963998775,42.3891565324992
"M2",24,"Spectrogram 1",1,2111.901441759,2114.909157259,358.5,900.3,3.0077,-43.52,12.02,"1_Halbend","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",51.8023903653768,45.2593255348879
"M2",43,"Spectrogram 1",1,2182.005218779,2186.493901599,580,1080.8,4.4887,-35.88,22.43,"2_Hfunstart","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",61.5887832396892,46.0761982836742
"M2",46,"Spectrogram 1",1,2186.538519279,2193.335279029,580,1526.5,6.7968,-37.6,22.05,"2_Hfuntrill","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",59.8026262836008,44.7771615394955
"M2",56,"Spectrogram 1",1,2248.952321659,2256.145599259,589.6,1381.6,7.1933,-39.93,15.44,"2_Halbstart","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",54.8960116410524,49.096673758866
"M2",57,"Spectrogram 1",1,2256.313863059,2260.983183659,748.9,1593.5,4.6693,-36.64,19.71,"2_Halbpeak","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",60.7082546425985,42.7166331036149
"M2",58,"Spectrogram 1",1,2261.370441759,2264.378157259,358.5,900.3,3.0077,-43.33,12.17,"2_Halbend","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",52.1232127367176,45.272580154621
"M2",77,"Spectrogram 1",1,2331.436218779,2335.924901599,580,1080.8,4.4887,-36.17,21.9,"3_Hfunstart","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",61.2601226968393,45.9114709291625
"M2",80,"Spectrogram 1",1,2335.969519279,2342.766279029,580,1526.5,6.7968,-37.27,22.32,"3_Hfuntrill","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",60.0889101082516,45.120810557928
"M2",90,"Spectrogram 1",1,2398.383321659,2405.576599259,589.6,1381.6,7.1933,-40.2,15.16,"3_Halbstart","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",54.5412194857611,49.2120006311135
"M2",91,"Spectrogram 1",1,2405.744863059,2410.414183659,748.9,1593.5,4.6693,-36.82,19.14,"3_Halbpeak","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",60.3231872654523,43.4661429760737
"M2",92,"Spectrogram 1",1,2410.801441759,2413.809157259,358.5,900.3,3.0077,-43.93,12.37,"3_Halbend","M2_20190823_104005",116.97133898735,4.74361295811832,"20190823","1040",51.0622312014841,45.3346380487418
"M3",9,"Spectrogram 1",1,2032.836218779,2037.324901599,580,1080.8,4.4887,-43.1,16.45,"1_Hfunstart","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",52.4528527766846,45.5657970811883
"M3",12,"Spectrogram 1",1,2037.369519279,2044.166279029,580,1526.5,6.7968,-40.7,19.77,"1_Hfuntrill","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",55.57501328469,45.9975636423204
"M3",22,"Spectrogram 1",1,2099.783321659,2106.976599259,589.6,1381.6,7.1933,-43.09,13.61,"1_Halbstart","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",50.3166952491627,48.4533615032122
"M3",23,"Spectrogram 1",1,2107.144863059,2111.814183659,748.9,1593.5,4.6693,-39.17,18.83,"1_Halbpeak","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",57.575532828788,42.2647857280831
"M3",24,"Spectrogram 1",1,2112.201441759,2115.209157259,358.5,900.3,3.0077,-48.86,12.43,"1_Halbend","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",41.5082186671099,45.4344263632513
"M3",43,"Spectrogram 1",1,2182.305218779,2186.793901599,580,1080.8,4.4887,-43.4,15.91,"2_Hfunstart","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",51.448938288268,46.4160350151048
"M3",46,"Spectrogram 1",1,2186.838519279,2193.635279029,580,1526.5,6.7968,-41.05,18.31,"2_Hfuntrill","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",54.9122742765594,46.6518415469421
"M3",56,"Spectrogram 1",1,2249.252321659,2256.445599259,589.6,1381.6,7.1933,-43.66,14.2,"2_Halbstart","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",49.5377603992161,48.0407147600489
"M3",57,"Spectrogram 1",1,2256.613863059,2261.283183659,748.9,1593.5,4.6693,-39.38,18.33,"2_Halbpeak","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",57.3566689746904,42.8401318255803
"M3",58,"Spectrogram 1",1,2261.670441759,2264.678157259,358.5,900.3,3.0077,-48.72,11.98,"2_Halbend","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",41.1298082824069,45.9408204362059
"M3",77,"Spectrogram 1",1,2331.736218779,2336.224901599,580,1080.8,4.4887,-43.51,16.07,"3_Hfunstart","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",51.8352223244885,45.2081366751285
"M3",80,"Spectrogram 1",1,2336.269519279,2343.066279029,580,1526.5,6.7968,-41.37,19.12,"3_Hfuntrill","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",54.509162329509,46.4040767061261
"M3",90,"Spectrogram 1",1,2398.683321659,2405.876599259,589.6,1381.6,7.1933,-43.34,13.39,"3_Halbstart","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",48.3276811310341,50.1278332441829
"M3",91,"Spectrogram 1",1,2406.044863059,2410.714183659,748.9,1593.5,4.6693,-38.67,17.7,"3_Halbpeak","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",57.4079662947325,45.9203552542445
"M3",92,"Spectrogram 1",1,2411.101441759,2414.109157259,358.5,900.3,3.0077,-48.67,11.86,"3_Halbend","M3_20190823_104005",116.971133965999,4.74398796446621,"20190823","1040",41.6088501467154,45.7173116553654
"M4",9,"Spectrogram 1",1,2032.236218779,2036.724901599,580,1080.8,4.4887,-46.78,18.24,"1_Hfunstart","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",45.7809824314966,44.8875506465545
"M4",12,"Spectrogram 1",1,2036.769519279,2043.566279029,580,1526.5,6.7968,-44.74,19.8,"1_Hfuntrill","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",47.3766641885731,48.6872960146673
"M4",22,"Spectrogram 1",1,2099.183321659,2106.376599259,589.6,1381.6,7.1933,-46.05,17.62,"1_Halbstart","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",49.9446902255728,40.4310613391469
"M4",23,"Spectrogram 1",1,2106.544863059,2111.214183659,748.9,1593.5,4.6693,-47.12,16.66,"1_Halbpeak","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",49.4479217436988,36.9723590472884
"M4",24,"Spectrogram 1",1,2111.601441759,2114.609157259,358.5,900.3,3.0077,-55.87,11.45,"1_Halbend","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",33.9581431719231,38.5522687288939
"M4",43,"Spectrogram 1",1,2181.705218779,2186.193901599,580,1080.8,4.4887,-47.75,17.36,"2_Hfunstart","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",44.9217302921701,44.1730218081696
"M4",46,"Spectrogram 1",1,2186.238519279,2193.035279029,580,1526.5,6.7968,-45.24,18.79,"2_Hfuntrill","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",47.4465577238255,47.5415946465097
"M4",56,"Spectrogram 1",1,2248.652321659,2255.845599259,589.6,1381.6,7.1933,-48.74,15.86,"2_Halbstart","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",46.372430668434,40.25088840414
"M4",57,"Spectrogram 1",1,2256.013863059,2260.683183659,748.9,1593.5,4.6693,-46.75,17.2,"2_Halbpeak","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",49.6614525833606,37.4382234793366
"M4",58,"Spectrogram 1",1,2261.070441759,2264.078157259,358.5,900.3,3.0077,-55.21,11.34,"2_Halbend","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",35.0174124527819,38.8599670384313
"M4",77,"Spectrogram 1",1,2331.136218779,2335.624901599,580,1080.8,4.4887,-47.63,18.05,"3_Hfunstart","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",48.0609679437398,39.1390892535806
"M4",80,"Spectrogram 1",1,2335.669519279,2342.466279029,580,1526.5,6.7968,-45.42,19.94,"3_Hfuntrill","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",47.4477719429208,47.2709525783434
"M4",90,"Spectrogram 1",1,2398.083321659,2405.276599259,589.6,1381.6,7.1933,-46.65,17.13,"3_Halbstart","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",42.8518000382407,48.2431088600911
"M4",91,"Spectrogram 1",1,2405.444863059,2410.114183659,748.9,1593.5,4.6693,-44.81,18.46,"3_Halbpeak","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",48.231702389605,46.7966622366039
"M4",92,"Spectrogram 1",1,2410.501441759,2413.509157259,358.5,900.3,3.0077,-55.26,11.57,"3_Halbend","M4_20190823_104005",116.970937997103,4.74437898024917,"20190823","1040",34.8851821820883,39.6143619362411
"M7",9,"Spectrogram 1",1,2033.536218779,2038.024901599,580,1080.8,4.4887,-56.64,13.11,"1_Hfunstart","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",33.1893256935265,37.468607725762
"M7",12,"Spectrogram 1",1,2038.069519279,2044.866279029,580,1526.5,6.7968,-55.66,12.57,"1_Hfuntrill","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",32.5711994316476,40.2717571512838
"M7",22,"Spectrogram 1",1,2100.483321659,2107.676599259,589.6,1381.6,7.1933,-56.21,12.84,"1_Halbstart","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",35.5537798453077,36.8938963781502
"M7",23,"Spectrogram 1",1,2107.844863059,2112.514183659,748.9,1593.5,4.6693,-56.77,12.13,"1_Halbpeak","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",33.6099859098484,37.5940724624438
"M7",24,"Spectrogram 1",1,2112.901441759,2115.909157259,358.5,900.3,3.0077,-58.9,12.21,"1_Halbend","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",22.9424574048722,38.1353229692747
"M7",43,"Spectrogram 1",1,2183.005218779,2187.493901599,580,1080.8,4.4887,-55.69,13.72,"2_Hfunstart","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",34.9136461005259,37.8550070232601
"M7",46,"Spectrogram 1",1,2187.538519279,2194.335279029,580,1526.5,6.7968,-55.45,12.97,"2_Hfuntrill","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",31.9951694100468,40.7580727375556
"M7",56,"Spectrogram 1",1,2249.952321659,2257.145599259,589.6,1381.6,7.1933,-58.81,12.43,"2_Halbstart","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",28.8236676755978,36.6405863103432
"M7",57,"Spectrogram 1",1,2257.313863059,2261.983183659,748.9,1593.5,4.6693,-58.41,12.4,"2_Halbpeak","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",28.6563274169795,36.2378060570696
"M7",58,"Spectrogram 1",1,2262.370441759,2265.378157259,358.5,900.3,3.0077,-59.05,11.59,"2_Halbend","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",23.3638743669956,37.8803897241342
"M7",77,"Spectrogram 1",1,2332.436218779,2336.924901599,580,1080.8,4.4887,-57.1,12.53,"3_Hfunstart","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",34.8782373560381,35.6613333037287
"M7",80,"Spectrogram 1",1,2336.969519279,2343.766279029,580,1526.5,6.7968,-56.46,12.64,"3_Hfuntrill","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",28.8822082429946,40.2358959637642
"M7",90,"Spectrogram 1",1,2399.383321659,2406.576599259,589.6,1381.6,7.1933,-56.69,12.45,"3_Halbstart","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",29.1318802577496,39.4925430417566
"M7",91,"Spectrogram 1",1,2406.744863059,2411.414183659,748.9,1593.5,4.6693,-56.73,12.48,"3_Halbpeak","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",29.286548098563,39.5389974737337
"M7",92,"Spectrogram 1",1,2411.801441759,2414.809157259,358.5,900.3,3.0077,-59.24,11.08,"3_Halbend","M7_20190823_104006",116.970844035968,4.74573500454426,"20190823","1040",20.8047227755444,38.1876688747925
"M5",9,"Spectrogram 1",1,2028.036218779,2032.524901599,580,1080.8,4.4887,-47.35,17.51,"1_Hfunstart","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",41.8626929337791,46.2945401530612
"M5",12,"Spectrogram 1",1,2032.569519279,2039.366279029,580,1526.5,6.7968,-45.19,17.97,"1_Hfuntrill","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",44.0476797282706,49.9654324280498
"M5",22,"Spectrogram 1",1,2094.983321659,2102.176599259,589.6,1381.6,7.1933,-46.14,17.12,"1_Halbstart","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",50.2167207777009,39.2606973405554
"M5",23,"Spectrogram 1",1,2102.344863059,2107.014183659,748.9,1593.5,4.6693,-52.5,14.15,"1_Halbpeak","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",41.2295638497756,38.0643388867479
"M5",24,"Spectrogram 1",1,2107.401441759,2110.409157259,358.5,900.3,3.0077,-56.42,11.37,"1_Halbend","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",29.4162717857583,39.7676111463886
"M5",43,"Spectrogram 1",1,2177.505218779,2181.993901599,580,1080.8,4.4887,-44.99,16.83,"2_Hfunstart","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",43.435506665916,48.2080682970653
"M5",46,"Spectrogram 1",1,2182.038519279,2188.835279029,580,1526.5,6.7968,-42.69,18,"2_Hfuntrill","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",47.3709586120937,52.1121430411354
"M5",56,"Spectrogram 1",1,2244.452321659,2251.645599259,589.6,1381.6,7.1933,-49.09,16.07,"2_Halbstart","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",45.8916480733588,39.8191513388548
"M5",57,"Spectrogram 1",1,2251.813863059,2256.483183659,748.9,1593.5,4.6693,-51.33,15.54,"2_Halbpeak","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",42.4681423171659,37.7045575827486
"M5",58,"Spectrogram 1",1,2256.870441759,2259.878157259,358.5,900.3,3.0077,-55.78,11.27,"2_Halbend","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",31.1253611340252,40.1067127859785
"M5",77,"Spectrogram 1",1,2326.936218779,2331.424901599,580,1080.8,4.4887,-48.08,16.14,"3_Hfunstart","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",46.4861092278016,39.8068328137462
"M5",80,"Spectrogram 1",1,2331.469519279,2338.266279029,580,1526.5,6.7968,-45.03,17.69,"3_Hfuntrill","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",45.3686756012623,49.4929537878949
"M5",90,"Spectrogram 1",1,2393.883321659,2401.076599259,589.6,1381.6,7.1933,-45.87,17.35,"3_Halbstart","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",41.9675216150391,49.6067895713684
"M5",91,"Spectrogram 1",1,2401.244863059,2405.914183659,748.9,1593.5,4.6693,-45.03,17.85,"3_Halbpeak","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",45.4674455220901,49.4845409530245
"M5",92,"Spectrogram 1",1,2406.301441759,2409.309157259,358.5,900.3,3.0077,-55.62,11.58,"3_Halbend","M5_20190823_104011",116.970851998776,4.74482699297369,"20190823","1040",31.9489797246238,40.9381623261452
"M6",9,"Spectrogram 1",1,2028.036218779,2032.524901599,580,1080.8,4.4887,-54.84,13.77,"1_Hfunstart","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",34.5484401408439,39.3254460112528
"M6",12,"Spectrogram 1",1,2032.569519279,2039.366279029,580,1526.5,6.7968,-53.37,14.19,"1_Hfuntrill","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",34.3845238758284,42.539589805031
"M6",22,"Spectrogram 1",1,2094.983321659,2102.176599259,589.6,1381.6,7.1933,-53.14,13.77,"1_Halbstart","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",40.497071818736,37.2997072828455
"M6",23,"Spectrogram 1",1,2102.344863059,2107.014183659,748.9,1593.5,4.6693,-55.5,13.12,"1_Halbpeak","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",33.4830975657015,38.0205433548278
"M6",24,"Spectrogram 1",1,2107.401441759,2110.409157259,358.5,900.3,3.0077,-58.62,10.79,"1_Halbend","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",26.1657079591641,37.7285975633188
"M6",43,"Spectrogram 1",1,2177.505218779,2181.993901599,580,1080.8,4.4887,-53.43,14.63,"2_Hfunstart","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",34.2115596525885,41.0011283178969
"M6",46,"Spectrogram 1",1,2182.038519279,2188.835279029,580,1526.5,6.7968,-50.06,15.07,"2_Hfuntrill","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",39.3087641516247,44.9810316086743
"M6",56,"Spectrogram 1",1,2244.452321659,2251.645599259,589.6,1381.6,7.1933,-55.17,13.3,"2_Halbstart","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",37.3084495489204,37.1465487458993
"M6",57,"Spectrogram 1",1,2251.813863059,2256.483183659,748.9,1593.5,4.6693,-56.54,12.97,"2_Halbpeak","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",34.0710846779251,36.1022854981571
"M6",58,"Spectrogram 1",1,2256.870441759,2259.878157259,358.5,900.3,3.0077,-58.76,11.49,"2_Halbend","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",25.6539355044409,37.817683480357
"M6",77,"Spectrogram 1",1,2326.936218779,2331.424901599,580,1080.8,4.4887,-54.25,14.26,"3_Hfunstart","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",39.1149306514722,36.3972564968034
"M6",80,"Spectrogram 1",1,2331.469519279,2338.266279029,580,1526.5,6.7968,-51.17,14.49,"3_Hfuntrill","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",36.8416241530658,44.4340663909663
"M6",90,"Spectrogram 1",1,2393.883321659,2401.076599259,589.6,1381.6,7.1933,-51.71,14.67,"3_Halbstart","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",33.1703187439898,44.3032446957169
"M6",91,"Spectrogram 1",1,2401.244863059,2405.914183659,748.9,1593.5,4.6693,-51.66,15.01,"3_Halbpeak","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",35.9836476782211,44.2164072060249
"M6",92,"Spectrogram 1",1,2406.301441759,2409.309157259,358.5,900.3,3.0077,-59.18,10.82,"3_Halbend","M6_20190823_104011",116.970960041508,4.74524701014161,"20190823","1040",24.7930812574424,37.8997779671503
"M4",9,"Spectrogram 1",1,1040.336218779,1044.824901599,580,1080.8,4.4887,-49.81,17.83,"1_Hfunstart","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",45.6367465442131,39.1549865579071
"M4",12,"Spectrogram 1",1,1044.869519279,1051.666279029,580,1526.5,6.7968,-46.49,19.26,"1_Hfuntrill","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",48.5213278405164,43.4382359712907
"M4",22,"Spectrogram 1",1,1107.283321659,1114.476599259,589.6,1381.6,7.1933,-47.81,14.83,"1_Halbstart","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",44.9467814948844,44.8428269077352
"M4",23,"Spectrogram 1",1,1114.644863059,1119.314183659,748.9,1593.5,4.6693,-45.76,18.71,"1_Halbpeak","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",49.1810412843696,43.5597528289818
"M4",24,"Spectrogram 1",1,1119.701441759,1122.709157259,358.5,900.3,3.0077,-55.74,11.53,"1_Halbend","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",32.7680668805265,39.893437602552
"M4",43,"Spectrogram 1",1,1189.805218779,1194.293901599,580,1080.8,4.4887,-49.81,17.39,"2_Hfunstart","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",43.9635785500721,41.4912546253327
"M4",46,"Spectrogram 1",1,1194.338519279,1201.135279029,580,1526.5,6.7968,-47.82,18.18,"2_Hfuntrill","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",48.4138171533629,39.6313016990333
"M4",56,"Spectrogram 1",1,1256.752321659,1263.945599259,589.6,1381.6,7.1933,-48.46,13.97,"2_Halbstart","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",45.2955207158442,43.0677944183278
"M4",57,"Spectrogram 1",1,1264.113863059,1268.783183659,748.9,1593.5,4.6693,-46.8,17.26,"2_Halbpeak","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",48.7655727847415,41.4806336703229
"M4",58,"Spectrogram 1",1,1269.170441759,1272.178157259,358.5,900.3,3.0077,-55.95,11.43,"2_Halbend","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",33.06227302539,39.3516739270131
"M4",77,"Spectrogram 1",1,1339.236218779,1343.724901599,580,1080.8,4.4887,-50.09,16.62,"3_Hfunstart","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",43.3849067481289,41.7000728627644
"M4",80,"Spectrogram 1",1,1343.769519279,1350.566279029,580,1526.5,6.7968,-47.32,18.56,"3_Hfuntrill","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",49.2948937028691,38.6208666536894
"M4",90,"Spectrogram 1",1,1406.183321659,1413.376599259,589.6,1381.6,7.1933,-49.12,14.11,"3_Halbstart","M4_20190823_132006",116.970937997103,4.74437898024917,"20190823","1320",43.9248138711995,43.135566568236
