"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb","target.signal"
"M1",46,"Spectrogram 1",1,2118.663519,2125.460279,580,1526.5,6.7968,-29.13,26.07,"2_Hfuntrill","M1_20190825_080004",116.971518,4.743234012,20190825,800,69.08150902,46.57474037,"y"
"M1",56,"Spectrogram 1",1,2181.077322,2188.270599,589.6,1381.6,7.1933,-32.62,17.24,"2_Halbstart","M1_20190825_080004",116.971518,4.743234012,20190825,800,62.56863203,56.24658294,"y"
"M1",57,"Spectrogram 1",1,2188.438863,2193.108184,748.9,1593.5,4.6693,-25.89,23.2,"2_Halbpeak","M1_20190825_080004",116.971518,4.743234012,20190825,800,71.51838099,46.65250582,"y"
"M1",58,"Spectrogram 1",1,2193.495442,2196.503157,358.5,900.3,3.0077,-37.08,12.5,"2_Halbend","M1_20190825_080004",116.971518,4.743234012,20190825,800,59.9654283,47.4663462,"y"
"M1",77,"Spectrogram 1",1,2263.561219,2268.049902,580,1080.8,4.4887,-28.17,25.84,"3_Hfunstart","M1_20190825_080004",116.971518,4.743234012,20190825,800,69.67206119,50.97041112,"y"
"M1",80,"Spectrogram 1",1,2268.094519,2274.891279,580,1526.5,6.7968,-29.19,25.91,"3_Hfuntrill","M1_20190825_080004",116.971518,4.743234012,20190825,800,69.01912665,46.72912043,"y"
"M1",90,"Spectrogram 1",1,2330.508322,2337.701599,589.6,1381.6,7.1933,-32.64,17.42,"3_Halbstart","M1_20190825_080004",116.971518,4.743234012,20190825,800,62.8528385,55.71940521,"y"
"M1",91,"Spectrogram 1",1,2337.869863,2342.539184,748.9,1593.5,4.6693,-25.8,23.21,"3_Halbpeak","M1_20190825_080004",116.971518,4.743234012,20190825,800,71.631479,45.69570062,"y"
"M1",92,"Spectrogram 1",1,2342.926442,2345.934157,358.5,900.3,3.0077,-37.13,12.67,"3_Halbend","M1_20190825_080004",116.971518,4.743234012,20190825,800,59.81853697,47.56369095,"y"
"M1",9,"Spectrogram 1",1,875.5862188,880.0749016,580,1080.8,4.4887,-27.33,27.24,"1_Hfunstart","M1_20190825_092005",116.971518,4.743234012,20190825,920,70.62757255,50.90515914,"y"
"M1",12,"Spectrogram 1",1,880.1195193,886.916279,580,1526.5,6.7968,-28.37,26.24,"1_Hfuntrill","M1_20190825_092005",116.971518,4.743234012,20190825,920,69.79313156,47.60777211,"y"
"M1",22,"Spectrogram 1",1,942.5333217,949.7265993,589.6,1381.6,7.1933,-31.81,17.18,"1_Halbstart","M1_20190825_092005",116.971518,4.743234012,20190825,920,63.8175006,56.33329235,"y"
"M1",23,"Spectrogram 1",1,949.8948631,954.5641837,748.9,1593.5,4.6693,-25.85,23.76,"1_Halbpeak","M1_20190825_092005",116.971518,4.743234012,20190825,920,71.71011062,47.34014668,"y"
"M1",24,"Spectrogram 1",1,954.9514418,957.9591573,358.5,900.3,3.0077,-35.78,13.14,"1_Halbend","M1_20190825_092005",116.971518,4.743234012,20190825,920,61.35865257,48.05512034,"y"
"M1",43,"Spectrogram 1",1,1025.055219,1029.543902,580,1080.8,4.4887,-27.17,25.75,"2_Hfunstart","M1_20190825_092005",116.971518,4.743234012,20190825,920,70.74504746,51.06061617,"n"
"M1",46,"Spectrogram 1",1,1029.588519,1036.385279,580,1526.5,6.7968,-28.35,24.95,"2_Hfuntrill","M1_20190825_092005",116.971518,4.743234012,20190825,920,69.68967169,49.87744471,"n"
"M1",56,"Spectrogram 1",1,1092.002322,1099.195599,589.6,1381.6,7.1933,-31.7,17.48,"2_Halbstart","M1_20190825_092005",116.971518,4.743234012,20190825,920,63.64060955,56.89611118,"y"
"M1",57,"Spectrogram 1",1,1099.363863,1104.033184,748.9,1593.5,4.6693,-26.06,24.38,"2_Halbpeak","M1_20190825_092005",116.971518,4.743234012,20190825,920,71.58873912,47.37329035,"y"
"M1",58,"Spectrogram 1",1,1104.420442,1107.428157,358.5,900.3,3.0077,-35.99,15.6,"2_Halbend","M1_20190825_092005",116.971518,4.743234012,20190825,920,60.99916787,48.3583345,"n"
"M1",77,"Spectrogram 1",1,1174.486219,1178.974902,580,1080.8,4.4887,-27.5,26.43,"3_Hfunstart","M1_20190825_092005",116.971518,4.743234012,20190825,920,70.47453472,50.41962968,"y"
"M1",80,"Spectrogram 1",1,1179.019519,1185.816279,580,1526.5,6.7968,-28.58,25.08,"3_Hfuntrill","M1_20190825_092005",116.971518,4.743234012,20190825,920,69.52627006,48.32817834,"y"
"M1",90,"Spectrogram 1",1,1241.433322,1248.626599,589.6,1381.6,7.1933,-31.91,17.35,"3_Halbstart","M1_20190825_092005",116.971518,4.743234012,20190825,920,63.22343834,57.18709987,"y"
"M1",91,"Spectrogram 1",1,1248.794863,1253.464184,748.9,1593.5,4.6693,-25.87,23.7,"3_Halbpeak","M1_20190825_092005",116.971518,4.743234012,20190825,920,71.71810739,46.01199813,"y"
"M1",92,"Spectrogram 1",1,1253.851442,1256.859157,358.5,900.3,3.0077,-35.3,13.01,"3_Halbend","M1_20190825_092005",116.971518,4.743234012,20190825,920,61.91004583,48.22558928,"y"
"M2",9,"Spectrogram 1",1,2548.036219,2552.524902,580,1080.8,4.4887,-34.61,23.4,"1_Hfunstart","M2_20190823_064003",116.971339,4.743612958,20190823,640,62.90703075,47.12061138,"y"
"M2",12,"Spectrogram 1",1,2552.569519,2559.366279,580,1526.5,6.7968,-37.71,21.05,"1_Hfuntrill","M2_20190823_064003",116.971339,4.743612958,20190823,640,59.58531752,44.8040234,"y"
"M2",22,"Spectrogram 1",1,2614.983322,2622.176599,589.6,1381.6,7.1933,-39.39,15.47,"1_Halbstart","M2_20190823_064003",116.971339,4.743612958,20190823,640,55.27333882,50.1756415,"y"
"M2",23,"Spectrogram 1",1,2622.344863,2627.014184,748.9,1593.5,4.6693,-35.93,19.96,"1_Halbpeak","M2_20190823_064003",116.971339,4.743612958,20190823,640,60.81962861,43.23104079,"y"
"M2",24,"Spectrogram 1",1,2627.401442,2630.409157,358.5,900.3,3.0077,-44.44,12.11,"1_Halbend","M2_20190823_064003",116.971339,4.743612958,20190823,640,50.14611042,45.67873473,"y"
"M2",43,"Spectrogram 1",1,2697.505219,2701.993902,580,1080.8,4.4887,-34.72,23.74,"2_Hfunstart","M2_20190823_064003",116.971339,4.743612958,20190823,640,62.68092089,47.54075308,"y"
"M2",46,"Spectrogram 1",1,2702.038519,2708.835279,580,1526.5,6.7968,-37.88,21.42,"2_Hfuntrill","M2_20190823_064003",116.971339,4.743612958,20190823,640,59.52164813,44.35371761,"y"
"M2",56,"Spectrogram 1",1,2764.452322,2771.645599,589.6,1381.6,7.1933,-39.13,17.18,"2_Halbstart","M2_20190823_064003",116.971339,4.743612958,20190823,640,55.75944988,50.12731469,"y"
"M2",57,"Spectrogram 1",1,2771.813863,2776.483184,748.9,1593.5,4.6693,-35.83,19.88,"2_Halbpeak","M2_20190823_064003",116.971339,4.743612958,20190823,640,61.06445365,42.47011724,"y"
"M2",58,"Spectrogram 1",1,2776.870442,2779.878157,358.5,900.3,3.0077,-44.65,12.08,"2_Halbend","M2_20190823_064003",116.971339,4.743612958,20190823,640,50.09419326,44.84170626,"y"
"M2",77,"Spectrogram 1",1,2846.936219,2851.424902,580,1080.8,4.4887,-34.89,21.91,"3_Hfunstart","M2_20190823_064003",116.971339,4.743612958,20190823,640,62.032685,49.63818448,"y"
"M2",80,"Spectrogram 1",1,2851.469519,2858.266279,580,1526.5,6.7968,-37.56,21.05,"3_Hfuntrill","M2_20190823_064003",116.971339,4.743612958,20190823,640,59.86643106,44.30844814,"y"
"M2",90,"Spectrogram 1",1,2913.883322,2921.076599,589.6,1381.6,7.1933,-39.35,15.52,"3_Halbstart","M2_20190823_064003",116.971339,4.743612958,20190823,640,55.01532322,50.75237164,"y"
"M2",91,"Spectrogram 1",1,2921.244863,2925.914184,748.9,1593.5,4.6693,-36.07,19.89,"3_Halbpeak","M2_20190823_064003",116.971339,4.743612958,20190823,640,60.81570408,42.74243395,"y"
"M2",92,"Spectrogram 1",1,2926.301442,2929.309157,358.5,900.3,3.0077,-44.22,12.71,"3_Halbend","M2_20190823_064003",116.971339,4.743612958,20190823,640,51.14587214,44.80018476,"y"
"M2",9,"Spectrogram 1",1,1071.836219,1076.324902,580,1080.8,4.4887,-35.08,23.81,"1_Hfunstart","M2_20190823_080004",116.971339,4.743612958,20190823,800,62.40736354,46.89210116,"y"
"M2",12,"Spectrogram 1",1,1076.369519,1083.166279,580,1526.5,6.7968,-38,21.73,"1_Hfuntrill","M2_20190823_080004",116.971339,4.743612958,20190823,800,59.3447625,44.53359497,"y"
"M2",22,"Spectrogram 1",1,1138.783322,1145.976599,589.6,1381.6,7.1933,-39.43,15.67,"1_Halbstart","M2_20190823_080004",116.971339,4.743612958,20190823,800,55.09390009,50.32246688,"y"
"M2",23,"Spectrogram 1",1,1146.144863,1150.814184,748.9,1593.5,4.6693,-36.44,20.34,"1_Halbpeak","M2_20190823_080004",116.971339,4.743612958,20190823,800,60.57574617,43.08858092,"y"
"M2",24,"Spectrogram 1",1,1151.201442,1154.209157,358.5,900.3,3.0077,-43.31,12.43,"1_Halbend","M2_20190823_080004",116.971339,4.743612958,20190823,800,51.90267904,45.72816468,"y"
"M2",43,"Spectrogram 1",1,1221.305219,1225.793902,580,1080.8,4.4887,-35.11,23.57,"2_Hfunstart","M2_20190823_080004",116.971339,4.743612958,20190823,800,62.3736307,46.80628914,"y"
"M2",46,"Spectrogram 1",1,1225.838519,1232.635279,580,1526.5,6.7968,-37.94,21.56,"2_Hfuntrill","M2_20190823_080004",116.971339,4.743612958,20190823,800,59.34495786,44.69562187,"y"
"M2",56,"Spectrogram 1",1,1288.252322,1295.445599,589.6,1381.6,7.1933,-39.69,15.36,"2_Halbstart","M2_20190823_080004",116.971339,4.743612958,20190823,800,55.09354985,49.6385673,"y"
"M2",57,"Spectrogram 1",1,1295.613863,1300.283184,748.9,1593.5,4.6693,-36.88,19.77,"2_Halbpeak","M2_20190823_080004",116.971339,4.743612958,20190823,800,60.1744959,43.04719043,"y"
"M2",58,"Spectrogram 1",1,1300.670442,1303.678157,358.5,900.3,3.0077,-43.54,12.59,"2_Halbend","M2_20190823_080004",116.971339,4.743612958,20190823,800,51.55216682,45.80905199,"y"
"M2",77,"Spectrogram 1",1,1370.736219,1375.224902,580,1080.8,4.4887,-34.93,23.55,"3_Hfunstart","M2_20190823_080004",116.971339,4.743612958,20190823,800,62.48896821,47.15421275,"y"
"M2",80,"Spectrogram 1",1,1375.269519,1382.066279,580,1526.5,6.7968,-37.69,21.54,"3_Hfuntrill","M2_20190823_080004",116.971339,4.743612958,20190823,800,59.52615004,45.51262458,"y"
"M2",90,"Spectrogram 1",1,1437.683322,1444.876599,589.6,1381.6,7.1933,-39.46,15.97,"3_Halbstart","M2_20190823_080004",116.971339,4.743612958,20190823,800,55.288689,49.83923037,"y"
"M2",91,"Spectrogram 1",1,1445.044863,1449.714184,748.9,1593.5,4.6693,-36.81,19.14,"3_Halbpeak","M2_20190823_080004",116.971339,4.743612958,20190823,800,60.22072257,43.15204604,"y"
"M2",92,"Spectrogram 1",1,1450.101442,1453.109157,358.5,900.3,3.0077,-43.61,11.83,"3_Halbend","M2_20190823_080004",116.971339,4.743612958,20190823,800,51.88467735,44.8717502,"y"
"M2",9,"Spectrogram 1",1,2416.436219,2420.924902,580,1080.8,4.4887,-35.31,23.27,"1_Hfunstart","M2_20190823_084004",116.971339,4.743612958,20190823,840,62.17254948,46.69360868,"y"
"M2",12,"Spectrogram 1",1,2420.969519,2427.766279,580,1526.5,6.7968,-38.63,20.93,"1_Hfuntrill","M2_20190823_084004",116.971339,4.743612958,20190823,840,58.62703745,44.32262724,"y"
"M2",22,"Spectrogram 1",1,2483.383322,2490.576599,589.6,1381.6,7.1933,-39.65,14.98,"1_Halbstart","M2_20190823_084004",116.971339,4.743612958,20190823,840,54.47476008,50.66250661,"y"
"M2",23,"Spectrogram 1",1,2490.744863,2495.414184,748.9,1593.5,4.6693,-37.15,19.16,"1_Halbpeak","M2_20190823_084004",116.971339,4.743612958,20190823,840,59.79202323,44.26865747,"n"
"M2",24,"Spectrogram 1",1,2495.801442,2498.809157,358.5,900.3,3.0077,-41.37,12.27,"1_Halbend","M2_20190823_084004",116.971339,4.743612958,20190823,840,54.25565242,46.66981492,"y"
"M2",43,"Spectrogram 1",1,2565.905219,2570.393902,580,1080.8,4.4887,-35.25,22.84,"2_Hfunstart","M2_20190823_084004",116.971339,4.743612958,20190823,840,62.42496956,45.45405035,"n"
"M2",46,"Spectrogram 1",1,2570.438519,2577.235279,580,1526.5,6.7968,-38.51,21.37,"2_Hfuntrill","M2_20190823_084004",116.971339,4.743612958,20190823,840,58.76692651,44.35546302,"y"
"M2",56,"Spectrogram 1",1,2632.852322,2640.045599,589.6,1381.6,7.1933,-39.76,15.34,"2_Halbstart","M2_20190823_084004",116.971339,4.743612958,20190823,840,55.31537246,48.8574911,"y"
"M2",57,"Spectrogram 1",1,2640.213863,2644.883184,748.9,1593.5,4.6693,-37.58,19.14,"2_Halbpeak","M2_20190823_084004",116.971339,4.743612958,20190823,840,59.60780836,42.6847326,"y"
"M2",58,"Spectrogram 1",1,2645.270442,2648.278157,358.5,900.3,3.0077,-41.48,11.71,"2_Halbend","M2_20190823_084004",116.971339,4.743612958,20190823,840,54.64980836,45.40332792,"y"
"M2",77,"Spectrogram 1",1,2715.336219,2719.824902,580,1080.8,4.4887,-35.24,23.34,"3_Hfunstart","M2_20190823_084004",116.971339,4.743612958,20190823,840,62.31881595,46.36364408,"y"
"M2",80,"Spectrogram 1",1,2719.869519,2726.666279,580,1526.5,6.7968,-38.36,21.53,"3_Hfuntrill","M2_20190823_084004",116.971339,4.743612958,20190823,840,58.9125067,44.4991359,"y"
"M2",90,"Spectrogram 1",1,2782.283322,2789.476599,589.6,1381.6,7.1933,-39.45,15.76,"3_Halbstart","M2_20190823_084004",116.971339,4.743612958,20190823,840,55.40668717,49.68687183,"y"
"M2",91,"Spectrogram 1",1,2789.644863,2794.314184,748.9,1593.5,4.6693,-36.77,19.49,"3_Halbpeak","M2_20190823_084004",116.971339,4.743612958,20190823,840,60.42390043,43.01914556,"n"
"M2",92,"Spectrogram 1",1,2794.701442,2797.709157,358.5,900.3,3.0077,-41.83,12.27,"3_Halbend","M2_20190823_084004",116.971339,4.743612958,20190823,840,53.96079535,45.82889598,"n"
"M2",9,"Spectrogram 1",1,1223.636219,1228.124902,580,1080.8,4.4887,-35.67,23.51,"1_Hfunstart","M2_20190823_100005",116.971339,4.743612958,20190823,1000,61.78614711,46.64518286,"y"
"M2",12,"Spectrogram 1",1,1228.169519,1234.966279,580,1526.5,6.7968,-37.29,22.51,"1_Hfuntrill","M2_20190823_100005",116.971339,4.743612958,20190823,1000,60.01491092,45.44819576,"y"
"M2",22,"Spectrogram 1",1,1290.583322,1297.776599,589.6,1381.6,7.1933,-39.89,16.08,"1_Halbstart","M2_20190823_100005",116.971339,4.743612958,20190823,1000,55.05899792,49.26023215,"y"
"M2",23,"Spectrogram 1",1,1297.944863,1302.614184,748.9,1593.5,4.6693,-36.31,20.22,"1_Halbpeak","M2_20190823_100005",116.971339,4.743612958,20190823,1000,60.81858205,44.60454693,"y"
"M2",24,"Spectrogram 1",1,1303.001442,1306.009157,358.5,900.3,3.0077,-44.45,12.03,"1_Halbend","M2_20190823_100005",116.971339,4.743612958,20190823,1000,50.35816569,45.48260369,"y"
"M2",43,"Spectrogram 1",1,1373.105219,1377.593902,580,1080.8,4.4887,-35.73,23.54,"2_Hfunstart","M2_20190823_100005",116.971339,4.743612958,20190823,1000,61.72653303,46.21142303,"y"
"M2",46,"Spectrogram 1",1,1377.638519,1384.435279,580,1526.5,6.7968,-37.37,22.47,"2_Hfuntrill","M2_20190823_100005",116.971339,4.743612958,20190823,1000,59.94555691,45.66975435,"y"
"M2",56,"Spectrogram 1",1,1440.052322,1447.245599,589.6,1381.6,7.1933,-40,15.84,"2_Halbstart","M2_20190823_100005",116.971339,4.743612958,20190823,1000,54.59616949,49.70404209,"y"
"M2",57,"Spectrogram 1",1,1447.413863,1452.083184,748.9,1593.5,4.6693,-36.45,20.16,"2_Halbpeak","M2_20190823_100005",116.971339,4.743612958,20190823,1000,60.85794346,44.70299765,"y"
"M2",58,"Spectrogram 1",1,1452.470442,1455.478157,358.5,900.3,3.0077,-43.77,11.85,"2_Halbend","M2_20190823_100005",116.971339,4.743612958,20190823,1000,51.20220738,45.68252628,"y"
"M2",77,"Spectrogram 1",1,1522.536219,1527.024902,580,1080.8,4.4887,-35.9,23.55,"3_Hfunstart","M2_20190823_100005",116.971339,4.743612958,20190823,1000,61.46626969,46.64682953,"y"
"M2",80,"Spectrogram 1",1,1527.069519,1533.866279,580,1526.5,6.7968,-37.4,22.47,"3_Hfuntrill","M2_20190823_100005",116.971339,4.743612958,20190823,1000,60.0575559,44.74642062,"y"
"M2",90,"Spectrogram 1",1,1589.483322,1596.676599,589.6,1381.6,7.1933,-40.42,15.62,"3_Halbstart","M2_20190823_100005",116.971339,4.743612958,20190823,1000,54.31795694,49.28718064,"y"
"M2",91,"Spectrogram 1",1,1596.844863,1601.514184,748.9,1593.5,4.6693,-36.44,19.65,"3_Halbpeak","M2_20190823_100005",116.971339,4.743612958,20190823,1000,60.75816473,44.91593333,"y"
"M2",92,"Spectrogram 1",1,1601.901442,1604.909157,358.5,900.3,3.0077,-45.16,12.2,"3_Halbend","M2_20190823_100005",116.971339,4.743612958,20190823,1000,49.22973426,45.74492387,"y"
"M2",9,"Spectrogram 1",1,2032.536219,2037.024902,580,1080.8,4.4887,-35.84,22.34,"1_Hfunstart","M2_20190823_104005",116.971339,4.743612958,20190823,1040,61.65193089,46.06088252,"y"
"M2",12,"Spectrogram 1",1,2037.069519,2043.866279,580,1526.5,6.7968,-37.31,22.41,"1_Hfuntrill","M2_20190823_104005",116.971339,4.743612958,20190823,1040,60.03650422,44.98610723,"y"
"M2",22,"Spectrogram 1",1,2099.483322,2106.676599,589.6,1381.6,7.1933,-40.07,15.17,"1_Halbstart","M2_20190823_104005",116.971339,4.743612958,20190823,1040,54.66038513,49.41155414,"y"
"M2",23,"Spectrogram 1",1,2106.844863,2111.514184,748.9,1593.5,4.6693,-36.46,20.39,"1_Halbpeak","M2_20190823_104005",116.971339,4.743612958,20190823,1040,60.8740964,42.38915653,"y"
"M2",24,"Spectrogram 1",1,2111.901442,2114.909157,358.5,900.3,3.0077,-43.52,12.02,"1_Halbend","M2_20190823_104005",116.971339,4.743612958,20190823,1040,51.80239037,45.25932553,"y"
"M2",43,"Spectrogram 1",1,2182.005219,2186.493902,580,1080.8,4.4887,-35.88,22.43,"2_Hfunstart","M2_20190823_104005",116.971339,4.743612958,20190823,1040,61.58878324,46.07619828,"y"
"M2",46,"Spectrogram 1",1,2186.538519,2193.335279,580,1526.5,6.7968,-37.6,22.05,"2_Hfuntrill","M2_20190823_104005",116.971339,4.743612958,20190823,1040,59.80262628,44.77716154,"y"
"M2",56,"Spectrogram 1",1,2248.952322,2256.145599,589.6,1381.6,7.1933,-39.93,15.44,"2_Halbstart","M2_20190823_104005",116.971339,4.743612958,20190823,1040,54.89601164,49.09667376,"y"
"M2",57,"Spectrogram 1",1,2256.313863,2260.983184,748.9,1593.5,4.6693,-36.64,19.71,"2_Halbpeak","M2_20190823_104005",116.971339,4.743612958,20190823,1040,60.70825464,42.7166331,"y"
"M2",58,"Spectrogram 1",1,2261.370442,2264.378157,358.5,900.3,3.0077,-43.33,12.17,"2_Halbend","M2_20190823_104005",116.971339,4.743612958,20190823,1040,52.12321274,45.27258015,"y"
"M2",77,"Spectrogram 1",1,2331.436219,2335.924902,580,1080.8,4.4887,-36.17,21.9,"3_Hfunstart","M2_20190823_104005",116.971339,4.743612958,20190823,1040,61.2601227,45.91147093,"y"
"M2",80,"Spectrogram 1",1,2335.969519,2342.766279,580,1526.5,6.7968,-37.27,22.32,"3_Hfuntrill","M2_20190823_104005",116.971339,4.743612958,20190823,1040,60.08891011,45.12081056,"y"
"M2",90,"Spectrogram 1",1,2398.383322,2405.576599,589.6,1381.6,7.1933,-40.2,15.16,"3_Halbstart","M2_20190823_104005",116.971339,4.743612958,20190823,1040,54.54121949,49.21200063,"y"
"M2",91,"Spectrogram 1",1,2405.744863,2410.414184,748.9,1593.5,4.6693,-36.82,19.14,"3_Halbpeak","M2_20190823_104005",116.971339,4.743612958,20190823,1040,60.32318727,43.46614298,"y"
"M2",92,"Spectrogram 1",1,2410.801442,2413.809157,358.5,900.3,3.0077,-43.93,12.37,"3_Halbend","M2_20190823_104005",116.971339,4.743612958,20190823,1040,51.0622312,45.33463805,"y"
"M2",9,"Spectrogram 1",1,1040.586219,1045.074902,580,1080.8,4.4887,-36.55,22.67,"1_Hfunstart","M2_20190823_132007",116.971339,4.743612958,20190823,1320,60.68391749,46.44548573,"y"
"M2",12,"Spectrogram 1",1,1045.119519,1051.916279,580,1526.5,6.7968,-38.21,21.92,"1_Hfuntrill","M2_20190823_132007",116.971339,4.743612958,20190823,1320,58.89642829,45.52485297,"y"
"M2",22,"Spectrogram 1",1,1107.533322,1114.726599,589.6,1381.6,7.1933,-40.35,14.52,"1_Halbstart","M2_20190823_132007",116.971339,4.743612958,20190823,1320,54.282802,49.03359549,"y"
"M2",23,"Spectrogram 1",1,1114.894863,1119.564184,748.9,1593.5,4.6693,-37.25,19.62,"1_Halbpeak","M2_20190823_132007",116.971339,4.743612958,20190823,1320,59.89300719,44.19386512,"y"
"M2",24,"Spectrogram 1",1,1119.951442,1122.959157,358.5,900.3,3.0077,-41.67,12.12,"1_Halbend","M2_20190823_132007",116.971339,4.743612958,20190823,1320,54.53962348,45.35813152,"y"
"M2",43,"Spectrogram 1",1,1190.055219,1194.543902,580,1080.8,4.4887,-36.12,22.31,"2_Hfunstart","M2_20190823_132007",116.971339,4.743612958,20190823,1320,61.21061749,46.73837508,"y"
"M2",46,"Spectrogram 1",1,1194.588519,1201.385279,580,1526.5,6.7968,-38.07,22.08,"2_Hfuntrill","M2_20190823_132007",116.971339,4.743612958,20190823,1320,59.22908271,44.72014826,"y"
"M2",56,"Spectrogram 1",1,1257.002322,1264.195599,589.6,1381.6,7.1933,-40.79,15.03,"2_Halbstart","M2_20190823_132007",116.971339,4.743612958,20190823,1320,53.93036096,48.78798503,"y"
"M2",57,"Spectrogram 1",1,1264.363863,1269.033184,748.9,1593.5,4.6693,-37.77,19.25,"2_Halbpeak","M2_20190823_132007",116.971339,4.743612958,20190823,1320,59.12681326,45.13045908,"y"
"M2",58,"Spectrogram 1",1,1269.420442,1272.428157,358.5,900.3,3.0077,-42.26,12.14,"2_Halbend","M2_20190823_132007",116.971339,4.743612958,20190823,1320,53.74344586,45.28736314,"y"
"M2",77,"Spectrogram 1",1,1339.486219,1343.974902,580,1080.8,4.4887,-36.43,21.91,"3_Hfunstart","M2_20190823_132007",116.971339,4.743612958,20190823,1320,60.80371648,46.70722167,"y"
"M2",80,"Spectrogram 1",1,1344.019519,1350.816279,580,1526.5,6.7968,-38.08,22.02,"3_Hfuntrill","M2_20190823_132007",116.971339,4.743612958,20190823,1320,59.11924037,45.52066811,"y"
"M2",90,"Spectrogram 1",1,1406.433322,1413.626599,589.6,1381.6,7.1933,-40.71,15.35,"3_Halbstart","M2_20190823_132007",116.971339,4.743612958,20190823,1320,53.68922439,49.1926784,"y"
"M2",91,"Spectrogram 1",1,1413.794863,1418.464184,748.9,1593.5,4.6693,-37.56,19.13,"3_Halbpeak","M2_20190823_132007",116.971339,4.743612958,20190823,1320,59.36236405,45.06354865,"y"
"M2",92,"Spectrogram 1",1,1418.851442,1421.859157,358.5,900.3,3.0077,-42.76,11.94,"3_Halbend","M2_20190823_132007",116.971339,4.743612958,20190823,1320,53.04506446,45.38603048,"y"
"M2",9,"Spectrogram 1",1,2268.086219,2272.574902,580,1080.8,4.4887,-36.76,22.54,"1_Hfunstart","M2_20190823_140007",116.971339,4.743612958,20190823,1400,60.72887052,45.1746834,"y"
"M2",12,"Spectrogram 1",1,2272.619519,2279.416279,580,1526.5,6.7968,-38.39,21.7,"1_Hfuntrill","M2_20190823_140007",116.971339,4.743612958,20190823,1400,58.93281605,44.16434138,"y"
"M2",22,"Spectrogram 1",1,2335.033322,2342.226599,589.6,1381.6,7.1933,-40.56,15,"1_Halbstart","M2_20190823_140007",116.971339,4.743612958,20190823,1400,54.142794,48.82105393,"y"
"M2",23,"Spectrogram 1",1,2342.394863,2347.064184,748.9,1593.5,4.6693,-37.78,18.67,"1_Halbpeak","M2_20190823_140007",116.971339,4.743612958,20190823,1400,59.34041648,43.35066846,"y"
"M2",24,"Spectrogram 1",1,2347.451442,2350.459157,358.5,900.3,3.0077,-42.88,12.6,"1_Halbend","M2_20190823_140007",116.971339,4.743612958,20190823,1400,52.45208965,46.13580019,"y"
"M2",43,"Spectrogram 1",1,2417.555219,2422.043902,580,1080.8,4.4887,-36.38,22.84,"2_Hfunstart","M2_20190823_140007",116.971339,4.743612958,20190823,1400,61.11872091,45.47151326,"y"
"M2",46,"Spectrogram 1",1,2422.088519,2428.885279,580,1526.5,6.7968,-38.53,21.78,"2_Hfuntrill","M2_20190823_140007",116.971339,4.743612958,20190823,1400,58.57586089,44.93575516,"y"
"M2",56,"Spectrogram 1",1,2484.502322,2491.695599,589.6,1381.6,7.1933,-40.46,15.2,"2_Halbstart","M2_20190823_140007",116.971339,4.743612958,20190823,1400,54.40950147,48.64427869,"y"
"M2",57,"Spectrogram 1",1,2491.863863,2496.533184,748.9,1593.5,4.6693,-37.7,19.08,"2_Halbpeak","M2_20190823_140007",116.971339,4.743612958,20190823,1400,59.44463428,43.43713412,"y"
"M2",58,"Spectrogram 1",1,2496.920442,2499.928157,358.5,900.3,3.0077,-42.22,12.12,"2_Halbend","M2_20190823_140007",116.971339,4.743612958,20190823,1400,53.64461638,45.3193005,"y"
"M2",77,"Spectrogram 1",1,2566.986219,2571.474902,580,1080.8,4.4887,-36.77,22.7,"3_Hfunstart","M2_20190823_140007",116.971339,4.743612958,20190823,1400,60.4769347,46.38552437,"y"
"M2",80,"Spectrogram 1",1,2571.519519,2578.316279,580,1526.5,6.7968,-38.61,21.58,"3_Hfuntrill","M2_20190823_140007",116.971339,4.743612958,20190823,1400,58.63058801,44.49371579,"y"
"M2",90,"Spectrogram 1",1,2633.933322,2641.126599,589.6,1381.6,7.1933,-40.47,14.92,"3_Halbstart","M2_20190823_140007",116.971339,4.743612958,20190823,1400,54.17317213,48.83824866,"y"
"M2",91,"Spectrogram 1",1,2641.294863,2645.964184,748.9,1593.5,4.6693,-37.82,18.94,"3_Halbpeak","M2_20190823_140007",116.971339,4.743612958,20190823,1400,59.18652266,43.62928895,"y"
"M2",92,"Spectrogram 1",1,2646.351442,2649.359157,358.5,900.3,3.0077,-42.37,12.18,"3_Halbend","M2_20190823_140007",116.971339,4.743612958,20190823,1400,53.46440432,45.48391236,"y"
"M2",9,"Spectrogram 1",1,1122.136219,1126.624902,580,1080.8,4.4887,-36.41,22.55,"1_Hfunstart","M2_20190823_152008",116.971339,4.743612958,20190823,1520,60.97432324,46.05249035,"y"
"M2",12,"Spectrogram 1",1,1126.669519,1133.466279,580,1526.5,6.7968,-38.47,21.72,"1_Hfuntrill","M2_20190823_152008",116.971339,4.743612958,20190823,1520,58.74991822,44.96755457,"y"
"M2",22,"Spectrogram 1",1,1189.083322,1196.276599,589.6,1381.6,7.1933,-40.8,14.67,"1_Halbstart","M2_20190823_152008",116.971339,4.743612958,20190823,1520,53.34717816,49.37354354,"y"
