"zero.receive.level","actual.receive.level","source.level","distance","Sound.type","time","date","magic.x","noise.level","ExcessAttenuation","dBdoubledist","Call.category"
-21.0628911308299,50.3019150329847,0,118,"2_Halbpeak","640",20190823,-32.390590678834,38.914244836648,9.86,-9.75053937160319,"Halbpeak"
-30.7867104394553,40.5780957243593,0,167,"2_Halbpeak","640",20190823,-38.4799695753569,40.8776431812455,15.99,-11.5836250744198,"Halbpeak"
-38.1816748652772,33.1831312985374,0,206,"2_Halbpeak","640",20190823,-42.7415039542374,38.0225791431586,20.88,-12.8664747500161,"Halbpeak"
-6.4718879162186,49.7604508677953,0,25,"2_Halbend","640",20190823,223.886734166552,45.4213319966487,0.77,67.39662261538,"Halbend"
-16.445218627536,39.7871201564779,0,70,"2_Halbend","640",20190823,-39.0040163988591,45.9925705314473,10.75,-11.7413788874264,"Halbend"
-21.9701945896985,34.2621441943154,0,118,"2_Halbend","640",20190823,-33.7858452417125,39.4560325175547,10.77,-10.1705528466166,"Halbend"
-29.1345243772821,27.0978144067318,0,167,"2_Halbend","640",20190823,-36.4149204519606,40.535472137095,14.33,-10.9619833457579,"Halbend"
-40.2075219482685,16.0248168357454,0,206,"2_Halbend","640",20190823,-45.0092869002154,38.085792683302,22.91,-13.5491454404107,"Halbend"
-8.45765327838949,63.0532768531748,0,25,"3_Hfunstart","640",20190823,292.581762188184,43.2733091961347,2.76,88.0758866028691,"Hfunstart"
-18.3018057637741,53.2091243677902,0,70,"3_Hfunstart","640",20190823,-43.407384742439,43.4036931385356,12.6,-13.0669248408012,"Hfunstart"
-22.9414539208614,48.5694762107029,0,118,"3_Hfunstart","640",20190823,-35.2794513778923,37.9981744366703,11.74,-10.6201730953146,"Hfunstart"
-25.0253861909821,46.4855439405822,0,167,"3_Hfunstart","640",20190823,-31.2789539867964,38.9909703846372,10.23,-9.41590338301919,"Hfunstart"
-29.6330902879167,41.8778398436476,0,206,"3_Hfunstart","640",20190823,-33.1720085665779,36.1350196035734,12.33,-9.98576959496248,"Hfunstart"
-9.20233031319989,59.8581230002071,0,25,"3_Hfuntrill","640",20190823,318.342917432348,44.35810158005,3.5,95.8307670543188,"Hfuntrill"
-12.0841448499687,56.9763084634383,0,70,"3_Hfuntrill","640",20190823,-28.660621337388,44.7144954999007,6.38,-8.6277067169209,"Hfuntrill"
-18.241523339575,50.818929973832,0,118,"3_Hfuntrill","640",20190823,-28.0518810157896,40.489680274449,7.04,-8.44445762054966,"Hfuntrill"
-20.042250929277,49.01820238413,0,167,"3_Hfuntrill","640",20190823,-25.0505882236729,40.448108909803,5.24,-7.54097846435244,"Hfuntrill"
-24.7824392193175,44.2780140940895,0,206,"3_Hfuntrill","640",20190823,-27.7420707086736,38.2422662015284,7.48,-8.35119542514189,"Hfuntrill"
-8.731148579827,57.0490767339334,0,25,"3_Halbstart","640",20190823,302.042984422162,45.8547719274626,3.03,90.9239982909394,"Halbstart"
-14.2842395054654,51.495985808295,0,70,"3_Halbstart","640",20190823,-33.8787050835262,45.897568642301,8.58,-10.1985064443952,"Halbstart"
-21.2484517156458,44.5317735981146,0,118,"3_Halbstart","640",20190823,-32.6759464218592,40.0765099759347,10.05,-9.83644000968876,"Halbstart"
-29.4023443208498,36.3778809929106,0,167,"3_Halbstart","640",20190823,-36.7496656434102,40.0317163875583,14.6,-11.0627516892885,"Halbstart"
-38.8893257759545,26.8908995378059,0,206,"3_Halbstart","640",20190823,-43.5336657518447,37.8960487640454,21.59,-13.104939212515,"Halbstart"
-10.472813830892,60.7948160128282,0,25,"3_Halbpeak","640",20190823,362.293679446582,42.907970793935,4.77,109.061264752892,"Halbpeak"
-12.5719860577816,58.6956437859386,0,70,"3_Halbpeak","640",20190823,-29.8176607724073,43.8582218893966,6.87,-8.97601029302783,"Halbpeak"
-21.2062546784313,50.0613751652889,0,118,"3_Halbpeak","640",20190823,-32.6110556643756,38.5828445013214,10.01,-9.81690594524483,"Halbpeak"
-30.1966523459764,41.0709774977438,0,167,"3_Halbpeak","640",20190823,-37.7424624769804,39.2631741878534,15.4,-11.3616133157934,"Halbpeak"
-38.8037737957891,32.4638560479311,0,206,"3_Halbpeak","640",20190823,-43.4378967655067,37.6348107602277,21.5,-13.076109874973,"Halbpeak"
-5.60989078636199,50.7663891294055,0,25,"3_Halbend","640",20190823,194.067039393887,45.5388157851461,-0.09,58.4200000272635,"Halbend"
-13.8977011083025,42.478578807465,0,70,"3_Halbend","640",20190823,-32.9619310154402,46.4498971597612,8.2,-9.9225299506544,"Halbend"
-18.4428010758061,37.9334788399614,0,118,"3_Halbend","640",20190823,-28.3614066514931,39.7087813754418,7.24,-8.53763412132338,"Halbend"
-16.9564652731184,39.4198146426491,0,167,"3_Halbend","640",20190823,-21.1936987908584,40.6342206401975,2.16,-6.37993905511583,"Halbend"
-15.1160714999125,41.260208415855,0,206,"3_Halbend","640",20190823,-16.9213014375543,38.2118136596348,-2.18,-5.09381929837589,"Halbend"
-8.2472212235479,62.8245148744653,0,25,"1_Hfunstart","800",20190823,285.302132792197,43.8734730987543,2.55,85.8844997973597,"Hfunstart"
-19.110512336555,51.9612237614582,0,70,"1_Hfunstart","800",20190823,-45.3254379554134,44.1238874658409,13.41,-13.6443163911861,"Hfunstart"
-25.8623083282271,45.2094277697861,0,118,"1_Hfunstart","800",20190823,-39.7711519214598,41.6283205088505,14.66,-11.9723096904686,"Hfunstart"
-29.523164633406,41.5485714646072,0,167,"1_Hfunstart","800",20190823,-36.9006776185411,41.3714110771514,14.72,-11.1082108235074,"Hfunstart"
-36.0483084911117,35.0234276069015,0,206,"1_Hfunstart","800",20190823,-40.3533612748246,39.8484928379994,18.75,-12.1475721695875,"Hfunstart"
-9.6050293836477,59.3467561342919,0,25,"1_Hfuntrill","800",20190823,332.273779786828,44.5226168444049,3.91,100.024374488483,"Hfuntrill"
-13.0446280592859,55.9071574586537,0,70,"1_Hfuntrill","800",20190823,-30.9386514259822,45.1658725116018,7.34,-9.31346210461284,"Hfuntrill"
-19.6849925638979,49.2667929540417,0,118,"1_Hfuntrill","800",20190823,-30.2716532451633,40.7468531665838,8.48,-9.11267564513305,"Hfuntrill"
-26.9377200602257,42.0140654577139,0,167,"1_Hfuntrill","800",20190823,-33.6691589829142,40.5203511035297,12.14,-10.1354267826366,"Hfuntrill"
-32.0310812279366,36.920704290003,0,206,"1_Hfuntrill","800",20190823,-35.856378479808,40.138222987941,14.73,-10.7938454583027,"Hfuntrill"
-8.3854700166149,57.0367628089673,0,25,"1_Halbstart","800",20190823,290.084674020186,45.3759373262431,2.69,87.3241881624839,"Halbstart"
-13.7163804238089,51.7058524017733,0,70,"1_Halbstart","800",20190823,-32.5318829199044,46.1426348307332,8.02,-9.79307257431998,"Halbstart"
-21.3764196075326,44.0458132180496,0,118,"1_Halbstart","800",20190823,-32.8727359119815,43.8073761904398,10.18,-9.895679549047,"Halbstart"
-26.931172967799,38.4910598577832,0,167,"1_Halbstart","800",20190823,-33.6609758443525,42.563805605435,12.13,-10.1329634124708,"Halbstart"
-29.2549374391783,36.1672953864039,0,206,"1_Halbstart","800",20190823,-32.7486949865244,40.4558521949246,11.95,-9.85833950979448,"Halbstart"
-10.2520192847722,60.5724079526962,0,25,"1_Halbpeak","800",20190823,354.655572839594,43.1135363909582,4.55,106.76196555411,"Halbpeak"
-11.8673633827268,58.9570638547416,0,70,"1_Halbpeak","800",20190823,-28.1464689813278,44.3650466311089,6.17,-8.47293143540549,"Halbpeak"
-21.2222406145393,49.6021866229291,0,118,"1_Halbpeak","800",20190823,-32.6356388951332,43.0166010662167,10.02,-9.82430623509321,"Halbpeak"
-29.2015023217046,41.6229249157638,0,167,"1_Halbpeak","800",20190823,-36.4986354454369,40.2381437348788,14.4,-10.9871840698811,"Halbpeak"
-36.5011824993651,34.3232447381033,0,206,"1_Halbpeak","800",20190823,-40.8603195547543,38.6450279495489,19.2,-12.3001818183966,"Halbpeak"
-4.5626438294016,51.7439412948259,0,25,"1_Halbend","800",20190823,157.838862377386,46.0426196183895,-1.14,47.5142320570722,"Halbend"
-16.8727491860799,39.4338359381476,0,70,"1_Halbend","800",20190823,-40.01801379799,47.0137284719103,11.17,-12.0466225200901,"Halbend"
-20.7120813934257,35.5945037308018,0,118,"1_Halbend","800",20190823,-31.8511141872247,42.1096295089402,9.51,-9.58814076567322,"Halbend"
-24.1491757104074,32.1574094138201,0,167,"1_Halbend","800",20190823,-30.1837881781457,42.1097132122205,9.35,-9.08622562438971,"Halbend"
-38.8259452466441,17.4806398775834,0,206,"1_Halbend","800",20190823,-43.4627160317577,40.4368766468698,21.53,-13.0835812185849,"Halbend"
-8.3762849109891,62.7402071965017,0,25,"2_Hfunstart","800",20190823,289.766926968915,44.2053481860253,2.68,87.2285367690175,"Hfunstart"
-19.073636772463,52.0428553350278,0,70,"2_Hfunstart","800",20190823,-45.2379781812907,45.0967422661865,13.37,-13.6179883757612,"Hfunstart"
-25.2791851468349,45.8373069606559,0,118,"2_Hfunstart","800",20190823,-38.8744229697458,41.4003387940247,14.08,-11.7023673780224,"Hfunstart"
-31.2768968423091,39.8395952651817,0,167,"2_Hfunstart","800",20190823,-39.0926481499374,43.3997940103771,16.48,-11.7680597030692,"Hfunstart"
-37.405145970509,33.7113461369818,0,206,"2_Hfunstart","800",20190823,-41.8722384507354,40.280508270592,20.11,-12.6047997592661,"Hfunstart"
-9.67885585240219,59.3063764121663,0,25,"2_Hfuntrill","800",20190823,334.827712611139,44.9010852284845,3.98,100.793184875512,"Hfuntrill"
-13.3566235764449,55.6286086881236,0,70,"2_Hfuntrill","800",20190823,-31.6786281051164,45.8556353736004,7.66,-9.53621728112405,"Hfuntrill"
-20.1442280366512,48.8410042279173,0,118,"2_Hfuntrill","800",20190823,-30.977867227411,41.4150845188712,8.94,-9.32526723714691,"Hfuntrill"
-28.8220843558124,40.1631479087561,0,167,"2_Hfuntrill","800",20190823,-36.0244051176275,43.9444835562313,14.02,-10.8444265163569,"Hfuntrill"
-33.2134065076619,35.7718257569066,0,206,"2_Hfuntrill","800",20190823,-37.1799024162745,41.2071521294736,15.91,-11.1922658631583,"Hfuntrill"
-8.6997425892313,56.662251772691,0,25,"2_Halbstart","800",20190823,300.956534106773,45.6126539587677,3,90.5969441572088,"Halbstart"
-13.6318184213744,51.7301759405479,0,70,"2_Halbstart","800",20190823,-32.3313226352176,46.2393621233083,7.93,-9.73269791269033,"Halbstart"
-20.6641290914854,44.6978652704369,0,118,"2_Halbstart","800",20190823,-31.7773729626887,41.7981144182507,9.46,-9.56594244517089,"Halbstart"
-28.499654646024,36.8623397158983,0,167,"2_Halbstart","800",20190823,-35.6214037821244,43.3932751487026,13.7,-10.7231110260778,"Halbstart"
-37.0471452639633,28.314849097959,0,206,"2_Halbstart","800",20190823,-41.4714836732556,42.5405770601608,19.75,-12.484160550339,"Halbstart"
-10.4976665341973,60.1388261709092,0,25,"2_Halbpeak","800",20190823,363.153427119945,43.2992235329866,4.8,109.320074591277,"Halbpeak"
-11.8943979260255,58.742094779081,0,70,"2_Halbpeak","800",20190823,-28.2105882730223,44.3593233910828,6.19,-8.49223326550626,"Halbpeak"
-21.1039872194925,49.532505485614,0,118,"2_Halbpeak","800",20190823,-32.4537883936255,40.054040141721,9.9,-9.76956377941286,"Halbpeak"
-28.2763476558863,42.3601450492202,0,167,"2_Halbpeak","800",20190823,-35.342294839863,40.8009249269773,13.48,-10.6390908623991,"Halbpeak"
-27.0174639260701,43.6190287790364,0,206,"2_Halbpeak","800",20190823,-30.2440122206307,40.5198025999617,9.72,-9.10435486763786,"Halbpeak"
-4.2815362770992,51.489557633257,0,25,"2_Halbend","800",20190823,148.114304002878,45.9290642800683,-1.42,44.5868482917601,"Halbend"
-15.7565719560951,40.0145219542611,0,70,"2_Halbend","800",20190823,-37.3707157614978,46.8889368468391,10.06,-11.2497064036436,"Halbend"
-23.8394187917364,31.9316751186198,0,118,"2_Halbend","800",20190823,-36.660345026149,40.8349674197845,12.64,-11.0358635042617,"Halbend"
-30.2034864844032,25.567607425953,0,167,"2_Halbend","800",20190823,-37.7510043911694,42.2674362000074,15.4,-11.3641846881847,"Halbend"
-28.4268264632675,27.3442674470887,0,206,"2_Halbend","800",20190823,-31.8216872353891,40.1330474593918,11.13,-9.57928237048975,"Halbend"
-8.2931827711843,62.8810449351651,0,25,"3_Hfunstart","800",20190823,286.892114097616,44.4223740166407,2.59,86.3631318628357,"Hfunstart"
-18.899077368634,52.2751503377154,0,70,"3_Hfunstart","800",20190823,-44.8239661815888,44.7396891833193,13.2,-13.4933583452861,"Hfunstart"
-25.0834943166941,46.0907333896553,0,118,"3_Hfunstart","800",20190823,-38.573488898572,41.0151401779853,13.88,-11.6117771958818,"Hfunstart"
-28.4599468179445,42.7142808884049,0,167,"3_Hfunstart","800",20190823,-35.571773406076,41.7410470362053,13.66,-10.7081707941912,"Hfunstart"
-37.4153959753277,33.7588317310217,0,206,"3_Hfunstart","800",20190823,-41.8837125577,40.4005232223567,20.12,-12.6082538096359,"Hfunstart"
-9.46098435141501,59.5168948952212,0,25,"3_Hfuntrill","800",20190823,327.290725034184,45.5589340483589,3.76,98.5243255379016,"Hfuntrill"
-13.5765731864585,55.4013060601777,0,70,"3_Hfuntrill","800",20190823,-32.200294517111,46.8736586540942,7.88,-9.69325451886483,"Hfuntrill"
-21.1473005448944,47.8305787017418,0,118,"3_Hfuntrill","800",20190823,-32.5203957831486,44.7075478401029,9.95,-9.78961460159216,"Hfuntrill"
-27.7215610742429,41.2563181723933,0,167,"3_Hfuntrill","800",20190823,-34.6488732148266,44.3720015901622,12.92,-10.4303501536211,"Hfuntrill"
-31.2296593062918,37.7482199403444,0,206,"3_Hfuntrill","800",20190823,-34.9592471110596,41.2787030589606,13.93,-10.5237820062583,"Hfuntrill"
-8.56482720904899,56.8208604100218,0,25,"3_Halbstart","800",20190823,296.289308059462,45.9455621141921,2.86,89.1919691204238,"Halbstart"
-13.2451590050151,52.1405286140557,0,70,"3_Halbstart","800",20190823,-31.4142615393439,46.6232007487746,7.55,-9.45663501497586,"Halbstart"
-20.0815875827488,45.304100036322,0,118,"3_Halbstart","800",20190823,-30.8815385093026,42.5420747508337,8.88,-9.29626940355243,"Halbstart"
-27.0447485010092,38.3409391180616,0,167,"3_Halbstart","800",20190823,-33.8029326497419,44.3307068978641,12.24,-10.1756966689816,"Halbstart"
-30.1108692435707,35.2748183755001,0,206,"3_Halbstart","800",20190823,-33.7068460558811,41.0972010430758,12.81,-10.1467717220484,"Halbstart"
-10.4994112095926,60.1980968230364,0,25,"3_Halbpeak","800",20190823,363.213781947081,43.3118071305008,4.8,109.338243204628,"Halbpeak"
-11.4105000333631,59.2870079992659,0,70,"3_Halbpeak","800",20190823,-27.0629014122848,44.6205790164941,5.71,-8.14674509479486,"Halbpeak"
-20.9187478445895,49.7787601880395,0,118,"3_Halbpeak","800",20190823,-32.168926608374,42.1477923650325,9.72,-9.68381183743377,"Halbpeak"
-31.8177504694177,38.8797575632113,0,167,"3_Halbpeak","800",20190823,-39.7686551288833,43.8394016707717,17.02,-11.9715580810101,"Halbpeak"
-39.7607727008683,30.9367353317607,0,206,"3_Halbpeak","800",20190823,-44.5091848279076,41.2185641318272,22.46,-13.3985997157524,"Halbpeak"
-4.41000403542341,51.4919831737534,0,25,"3_Halbend","800",20190823,152.558482769452,45.6925529401478,-1.29,45.9246794065917,"Halbend"
-16.1851647650434,39.7168224441334,0,70,"3_Halbend","800",20190823,-38.3872325574899,46.9575660464198,10.49,-11.5557084503334,"Halbend"
-23.7882674639589,32.1137197452179,0,118,"3_Halbend","800",20190823,-36.5816843280317,42.5293640149733,12.59,-11.0121842746485,"Halbend"
-21.8599964929437,34.0419907162331,0,167,"3_Halbend","800",20190823,-27.322568340652,43.8900973016063,7.06,-8.2249126291153,"Halbend"
-27.3014469040497,28.6005403051271,0,206,"3_Halbend","800",20190823,-30.5619097361032,41.3607609728217,10,-9.20005155534214,"Halbend"
-8.8491129504123,62.5853975287451,0,25,"1_Hfunstart","840",20190823,306.123811843813,43.7278509214802,3.15,92.1524497519844,"Hfunstart"
-19.5618242113363,51.8726862678211,0,70,"1_Hfunstart","840",20190823,-46.3958387912827,43.7154059593325,13.86,-13.9665391501666,"Hfunstart"
-25.5278906844865,45.9066197946709,0,118,"1_Hfunstart","840",20190823,-39.2568832511761,37.6223669386925,14.33,-11.817499394883,"Hfunstart"
-28.9716667167145,42.4628437624429,0,167,"1_Hfunstart","840",20190823,-36.21136645953,38.4774148205492,14.17,-10.9007074882991,"Hfunstart"
-37.42408031968,34.0104301594774,0,206,"1_Hfunstart","840",20190823,-41.8934340259117,36.3222102398611,20.12,-12.6111802631695,"Hfunstart"
-37.3553282210962,34.0791822580612,0,262,"1_Hfunstart","840",20190823,-37.4604285585047,36.3072011366228,16.56,-11.2767126465375,"Hfunstart"
-49.295902714681,22.1386077644764,0,317,"1_Hfunstart","840",20190823,-45.6557999457812,36.3815891256871,27,-13.7437652597141,"Hfunstart"
-10.2107969765704,58.5493269691937,0,25,"1_Hfuntrill","840",20190823,353.229539496993,44.7151887925122,4.51,106.33268674317,"Hfuntrill"
-13.8082010963932,54.9519228493709,0,70,"1_Hfuntrill","840",20190823,-32.7496589860271,44.6900258710085,8.11,-9.8586297025606,"Hfuntrill"
-19.5840109644542,49.1761129813099,0,118,"1_Hfuntrill","840",20190823,-30.1163633738271,39.4108857804313,8.38,-9.06592873583805,"Hfuntrill"
-30.7143074726677,38.0458164730964,0,167,"1_Hfuntrill","840",20190823,-38.3894739063041,40.3935225409262,15.91,-11.5563831635572,"Hfuntrill"
-38.4548286253474,30.3052953204167,0,206,"1_Hfuntrill","840",20190823,-43.0472789773958,39.2096971826507,21.15,-12.9585222039116,"Hfuntrill"
-42.5925655324336,26.1675584133305,0,262,"1_Hfuntrill","840",20190823,-42.7124009942466,39.0233778124665,21.79,-12.8577138860963,"Hfuntrill"
-44.02033570501,24.7397882407541,0,317,"1_Hfuntrill","840",20190823,-40.7697907902501,41.2521795473221,21.72,-12.2729299448104,"Hfuntrill"
-8.51000447026939,56.3137924418846,0,25,"1_Halbstart","840",20190823,294.392785112476,46.7078302881417,2.81,88.621058825916,"Halbstart"
-15.3591203977542,49.4646765143998,0,70,"1_Halbstart","840",20190823,-36.42805835752,47.814365803289,9.66,-10.9659382494115,"Halbstart"
-20.4156888699429,44.4081080422111,0,118,"1_Halbstart","840",20190823,-31.3953206853371,39.9677348125314,9.22,-9.45093324977633,"Halbstart"
-29.0544173217247,35.7693795904293,0,167,"1_Halbstart","840",20190823,-36.3147955273869,40.4833509669448,14.25,-10.9318427401477,"Halbstart"
-38.1846390314768,26.6391578806772,0,206,"1_Halbstart","840",20190823,-42.7448221146321,38.0830673983519,20.88,-12.8674736158254,"Halbstart"
-38.1288888012023,26.6949081109517,0,262,"1_Halbstart","840",20190823,-38.2361655745263,37.687378622783,17.33,-11.5102327571069,"Halbstart"
-47.2287025132055,17.5950943989485,0,317,"1_Halbstart","840",20190823,-43.7412457201957,39.2010187627213,24.93,-13.1674270094876,"Halbstart"
-11.3824724668387,59.6951221377421,0,25,"1_Halbpeak","840",20190823,393.76216342606,44.8259334287271,5.68,118.534222348787,"Halbpeak"
-12.496984917894,58.5806096866868,0,70,"1_Halbpeak","840",20190823,-29.6397765036502,45.4580177178072,6.8,-8.9224617923752,"Halbpeak"
-21.3706188940123,49.7069757105685,0,118,"1_Halbpeak","840",20190823,-32.8638155536075,40.8174692444754,10.17,-9.89299425360433,"Halbpeak"
-30.5682937624225,40.5093008421583,0,167,"1_Halbpeak","840",20190823,-38.2069729814694,41.5960312712359,15.77,-11.5014449109456,"Halbpeak"
-39.00120034638,32.0763942582008,0,206,"1_Halbpeak","840",20190823,-43.658900891767,40.6828324610174,21.7,-13.1426387461428,"Halbpeak"
-43.5144130441016,27.5631815604792,0,262,"1_Halbpeak","840",20190823,-43.6368421515638,39.9648025432896,22.71,-13.1359984036751,"Halbpeak"
-35.7028787956891,35.3747158088917,0,317,"1_Halbpeak","840",20190823,-33.066510643267,42.1595677783862,13.4,-9.95401155556566,"Halbpeak"
-3.8448056453879,54.2717544154839,0,25,"1_Halbend","840",20190823,133.006163053882,46.6311300693172,-1.86,40.0388446873928,"Halbend"
-17.8327863131992,40.2837737476726,0,70,"1_Halbend","840",20190823,-42.2949858892564,47.4040977511328,12.13,-12.732059418851,"Halbend"
-22.916186711525,35.2003733493468,0,118,"1_Halbend","840",20190823,-35.2405953713675,39.7772583357442,11.72,-10.6084762718389,"Halbend"
-26.4473503254237,31.6692097354481,0,167,"1_Halbend","840",20190823,-33.0562512637552,40.5375543787554,11.65,-9.95092317459569,"Halbend"
-42.4213796783065,15.6951803825653,0,206,"1_Halbend","840",20190823,-47.4875335789275,38.175631856933,25.12,-14.2951720273577,"Halbend"
-45.0939880074001,13.0225720534717,0,262,"1_Halbend","840",20190823,-45.2208612964426,39.4723107638126,24.29,-13.6128356799896,"Halbend"
-39.7024790063881,18.4140810544837,0,317,"1_Halbend","840",20190823,-36.7707728035458,38.5533583586165,17.4,-11.0691055776126,"Halbend"
-8.90820611595319,62.6458846141072,0,25,"2_Hfunstart","840",20190823,308.168064775227,43.711694572254,3.21,92.7678312030641,"Hfunstart"
