"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb","target.signal"
"M1",56,"Spectrogram 1",1,1287.952321659,1295.145599259,589.6,1381.6,7.1933,-32.24,16.94,"2_Halbstart","M1_20190824_164008",116.971518024802,4.74323401227593,20190824,1640,64.7935713431293,49.4678895524908,"y"
"M1",57,"Spectrogram 1",1,1295.313863059,1299.983183659,748.9,1593.5,4.6693,-27.99,21.81,"2_Halbpeak","M1_20190824_164008",116.971518024802,4.74323401227593,20190824,1640,69.3427731370145,46.7142061885081,"y"
"M1",58,"Spectrogram 1",1,1300.370441759,1303.378157259,358.5,900.3,3.0077,-34.61,13.51,"2_Halbend","M1_20190824_164008",116.971518024802,4.74323401227593,20190824,1640,62.6291803833239,48.9603709831621,"y"
"M1",77,"Spectrogram 1",1,1370.436218779,1374.924901599,580,1080.8,4.4887,-27.37,24.9,"3_Hfunstart","M1_20190824_164008",116.971518024802,4.74323401227593,20190824,1640,70.8752717614045,46.8290966225623,"y"
"M1",80,"Spectrogram 1",1,1374.969519279,1381.766279029,580,1526.5,6.7968,-29.67,24.89,"3_Hfuntrill","M1_20190824_164008",116.971518024802,4.74323401227593,20190824,1640,68.3550255445741,47.9837908751064,"y"
"M1",90,"Spectrogram 1",1,1437.383321659,1444.576599259,589.6,1381.6,7.1933,-32.32,16.87,"3_Halbstart","M1_20190824_164008",116.971518024802,4.74323401227593,20190824,1640,64.607670893241,50.766739726679,"y"
"M1",91,"Spectrogram 1",1,1444.744863059,1449.414183659,748.9,1593.5,4.6693,-27.87,21.36,"3_Halbpeak","M1_20190824_164008",116.971518024802,4.74323401227593,20190824,1640,69.4309192195515,47.3078155291859,"y"
"M1",92,"Spectrogram 1",1,1449.801441759,1452.809157259,358.5,900.3,3.0077,-33.97,13.14,"3_Halbend","M1_20190824_164008",116.971518024802,4.74323401227593,20190824,1640,63.1060846459648,50.2667583037996,"y"
"M1",9,"Spectrogram 1",1,1939.636218779,1944.124901599,580,1080.8,4.4887,-26.14,27.51,"1_Hfunstart","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,72.2587127994502,45.8125802166797,"y"
"M1",12,"Spectrogram 1",1,1944.169519279,1950.966279029,580,1526.5,6.7968,-28.97,25.49,"1_Hfuntrill","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,69.1895294234856,47.3087058724528,"y"
"M1",22,"Spectrogram 1",1,2006.583321659,2013.776599259,589.6,1381.6,7.1933,-31.95,17.76,"1_Halbstart","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,65.39431489355,48.9083950586249,"y"
"M1",23,"Spectrogram 1",1,2013.944863059,2018.614183659,748.9,1593.5,4.6693,-26.61,23.51,"1_Halbpeak","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,71.2119401671194,46.1116127085174,"y"
"M1",24,"Spectrogram 1",1,2019.001441759,2022.009157259,358.5,900.3,3.0077,-38.81,12.75,"1_Halbend","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,57.6107980255089,47.7032882568077,"y"
"M1",43,"Spectrogram 1",1,2089.105218779,2093.593901599,580,1080.8,4.4887,-26.18,27.25,"2_Hfunstart","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,72.2091894135467,46.0595462841923,"y"
"M1",46,"Spectrogram 1",1,2093.638519279,2100.435279029,580,1526.5,6.7968,-28.96,26.05,"2_Hfuntrill","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,69.1958400022886,47.1851781238154,"y"
"M1",56,"Spectrogram 1",1,2156.052321659,2163.245599259,589.6,1381.6,7.1933,-32.11,17.68,"2_Halbstart","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,65.2632136145186,48.8071387230712,"y"
"M1",57,"Spectrogram 1",1,2163.413863059,2168.083183659,748.9,1593.5,4.6693,-26.7,24.08,"2_Halbpeak","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,71.1267661565154,46.0553172436537,"y"
"M1",58,"Spectrogram 1",1,2168.470441759,2171.478157259,358.5,900.3,3.0077,-38.97,12.72,"2_Halbend","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,57.4100221433584,47.6187871756667,"y"
"M1",77,"Spectrogram 1",1,2238.536218779,2243.024901599,580,1080.8,4.4887,-26.07,27.21,"3_Hfunstart","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,72.3056386417691,45.716209496836,"y"
"M1",80,"Spectrogram 1",1,2243.069519279,2249.866279029,580,1526.5,6.7968,-28.97,26.32,"3_Hfuntrill","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,69.2439657257553,46.7595582913783,"y"
"M1",90,"Spectrogram 1",1,2305.483321659,2312.676599259,589.6,1381.6,7.1933,-32.13,17.81,"3_Halbstart","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,65.2425035694974,48.950245573466,"y"
"M1",91,"Spectrogram 1",1,2312.844863059,2317.514183659,748.9,1593.5,4.6693,-26.58,23.89,"3_Halbpeak","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,71.1193744701415,46.89217802397,"y"
"M1",92,"Spectrogram 1",1,2317.901441759,2320.909157259,358.5,900.3,3.0077,-39.31,12.52,"3_Halbend","M1_20190825_060003",116.971518024802,4.74323401227593,20190825,600,57.0876830032983,47.2798398550644,"y"
"M1",9,"Spectrogram 1",1,955.961218779,960.449901599,580,1080.8,4.4887,-27.99,23.59,"1_Hfunstart","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,69.826034194462,51.1299482984422,"y"
"M1",12,"Spectrogram 1",1,960.494519279,967.291279029,580,1526.5,6.7968,-28.74,25.48,"1_Hfuntrill","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,68.9911274786415,51.8757857412848,"y"
"M1",22,"Spectrogram 1",1,1022.908321659,1030.101599259,589.6,1381.6,7.1933,-31.88,20.87,"1_Halbstart","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,65.4006412145635,50.1472614463823,"y"
"M1",23,"Spectrogram 1",1,1030.269863059,1034.939183659,748.9,1593.5,4.6693,-25.89,23.76,"1_Halbpeak","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,71.6437858375294,48.3183528278723,"y"
"M1",24,"Spectrogram 1",1,1035.326441759,1038.334157259,358.5,900.3,3.0077,-38.37,13.08,"1_Halbend","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,57.5163813296857,49.4222882898994,"y"
"M1",43,"Spectrogram 1",1,1105.430218779,1109.918901599,580,1080.8,4.4887,-28.09,26.18,"2_Hfunstart","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,70.2477521298256,45.5056772796579,"y"
"M1",46,"Spectrogram 1",1,1109.963519279,1116.760279029,580,1526.5,6.7968,-28.53,24.98,"2_Hfuntrill","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,69.6659990799506,47.4438453700616,"y"
"M1",56,"Spectrogram 1",1,1172.377321659,1179.570599259,589.6,1381.6,7.1933,-31.85,20.08,"2_Halbstart","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,64.3566570921206,54.55259439317,"y"
"M1",57,"Spectrogram 1",1,1179.738863059,1184.408183659,748.9,1593.5,4.6693,-25.95,23.28,"2_Halbpeak","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,71.6945774758447,46.4739064181688,"y"
"M1",58,"Spectrogram 1",1,1184.795441759,1187.803157259,358.5,900.3,3.0077,-37.01,17.32,"2_Halbend","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,59.3977203482596,48.1860135316259,"n"
"M1",77,"Spectrogram 1",1,1254.861218779,1259.349901599,580,1080.8,4.4887,-27.95,24.01,"3_Hfunstart","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,70.0857204817443,49.381532232604,"y"
"M1",80,"Spectrogram 1",1,1259.394519279,1266.191279029,580,1526.5,6.7968,-28.77,25.24,"3_Hfuntrill","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,69.116064325074,50.0869062164918,"y"
"M1",90,"Spectrogram 1",1,1321.808321659,1329.001599259,589.6,1381.6,7.1933,-32.07,17.92,"3_Halbstart","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,64.5708682577602,52.9249240185336,"y"
"M1",91,"Spectrogram 1",1,1329.169863059,1333.839183659,748.9,1593.5,4.6693,-25.92,22.33,"3_Halbpeak","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,71.4024346921501,50.3158682631768,"y"
"M1",92,"Spectrogram 1",1,1334.226441759,1337.234157259,358.5,900.3,3.0077,-38.07,13.41,"3_Halbend","M1_20190825_072004",116.971518024802,4.74323401227593,20190825,720,57.9945961628877,49.0903187521468,"y"
"M1",9,"Spectrogram 1",1,1964.661218779,1969.149901599,580,1080.8,4.4887,-28.16,26.99,"1_Hfunstart","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,70.201055723843,44.9929980622427,"y"
"M1",12,"Spectrogram 1",1,1969.194519279,1975.991279029,580,1526.5,6.7968,-29.11,25.76,"1_Hfuntrill","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,69.087299822179,46.4563054564726,"y"
"M1",22,"Spectrogram 1",1,2031.608321659,2038.801599259,589.6,1381.6,7.1933,-32.63,17.31,"1_Halbstart","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,64.8041850489174,48.2827379947979,"y"
"M1",23,"Spectrogram 1",1,2038.969863059,2043.639183659,748.9,1593.5,4.6693,-25.79,23.89,"1_Halbpeak","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,71.6843807484596,45.6439201690971,"y"
"M1",24,"Spectrogram 1",1,2044.026441759,2047.034157259,358.5,900.3,3.0077,-37.03,12.54,"1_Halbend","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,59.8339327648961,47.8336750897313,"y"
"M1",43,"Spectrogram 1",1,2114.130218779,2118.618901599,580,1080.8,4.4887,-28.05,26.99,"2_Hfunstart","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,70.2359009096814,45.6934656211456,"y"
"M1",46,"Spectrogram 1",1,2118.663519279,2125.460279029,580,1526.5,6.7968,-29.13,26.07,"2_Hfuntrill","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,69.0587418725714,46.873003801084,"y"
"M1",56,"Spectrogram 1",1,2181.077321659,2188.270599259,589.6,1381.6,7.1933,-32.62,17.24,"2_Halbstart","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,64.6838148291313,48.8970040711912,"y"
"M1",57,"Spectrogram 1",1,2188.438863059,2193.108183659,748.9,1593.5,4.6693,-25.89,23.2,"2_Halbpeak","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,71.5163186989317,46.6885381130274,"y"
"M1",58,"Spectrogram 1",1,2193.495441759,2196.503157259,358.5,900.3,3.0077,-37.08,12.5,"2_Halbend","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,59.8532099199426,47.924192013368,"y"
"M1",77,"Spectrogram 1",1,2263.561218779,2268.049901599,580,1080.8,4.4887,-28.17,25.84,"3_Hfunstart","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,70.1304134890597,45.5109102285393,"y"
"M1",80,"Spectrogram 1",1,2268.094519279,2274.891279029,580,1526.5,6.7968,-29.19,25.91,"3_Hfuntrill","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,69.0083889686906,46.8676917650318,"y"
"M1",90,"Spectrogram 1",1,2330.508321659,2337.701599259,589.6,1381.6,7.1933,-32.64,17.42,"3_Halbstart","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,64.7372707406333,48.7680490478888,"y"
"M1",91,"Spectrogram 1",1,2337.869863059,2342.539183659,748.9,1593.5,4.6693,-25.8,23.21,"3_Halbpeak","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,71.6202496325443,45.9151656381204,"y"
"M1",92,"Spectrogram 1",1,2342.926441759,2345.934157259,358.5,900.3,3.0077,-37.13,12.67,"3_Halbend","M1_20190825_080004",116.971518024802,4.74323401227593,20190825,800,59.7526420288622,47.8287271914584,"y"
"M1",9,"Spectrogram 1",1,875.586218779,880.074901599,580,1080.8,4.4887,-27.33,27.24,"1_Hfunstart","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,70.9828527356412,46.4045450655365,"y"
"M1",12,"Spectrogram 1",1,880.119519279,886.916279029,580,1526.5,6.7968,-28.37,26.24,"1_Hfuntrill","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,69.7745481661326,47.8432917492838,"y"
"M1",22,"Spectrogram 1",1,942.533321659,949.726599259,589.6,1381.6,7.1933,-31.81,17.18,"1_Halbstart","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,65.654577016421,49.2511916718719,"y"
"M1",23,"Spectrogram 1",1,949.894863059,954.564183659,748.9,1593.5,4.6693,-25.85,23.76,"1_Halbpeak","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,71.7153558842197,47.252934877071,"y"
"M1",24,"Spectrogram 1",1,954.951441759,957.959157259,358.5,900.3,3.0077,-35.78,13.14,"1_Halbend","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,61.2750064740477,48.431893040162,"y"
"M1",43,"Spectrogram 1",1,1025.055218779,1029.543901599,580,1080.8,4.4887,-27.17,25.75,"2_Hfunstart","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,70.9893963210223,48.2657984070997,"y"
"M1",46,"Spectrogram 1",1,1029.588519279,1036.385279029,580,1526.5,6.7968,-28.35,24.95,"2_Hfuntrill","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,69.6463743850175,50.2901422674474,"y"
"M1",56,"Spectrogram 1",1,1092.002321659,1099.195599259,589.6,1381.6,7.1933,-31.7,17.48,"2_Halbstart","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,65.494939699698,50.5688452360787,"y"
"M1",57,"Spectrogram 1",1,1099.363863059,1104.033183659,748.9,1593.5,4.6693,-26.06,24.38,"2_Halbpeak","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,71.5431959744652,48.0816096983353,"y"
"M1",58,"Spectrogram 1",1,1104.420441759,1107.428157259,358.5,900.3,3.0077,-35.99,15.6,"2_Halbend","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,60.8955636037676,48.7888844551118,"n"
"M1",77,"Spectrogram 1",1,1174.486218779,1178.974901599,580,1080.8,4.4887,-27.5,26.43,"3_Hfunstart","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,70.7965112775969,46.2669010314959,"y"
"M1",80,"Spectrogram 1",1,1179.019519279,1185.816279029,580,1526.5,6.7968,-28.58,25.08,"3_Hfuntrill","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,69.5101822886531,48.5107469538837,"y"
"M1",90,"Spectrogram 1",1,1241.433321659,1248.626599259,589.6,1381.6,7.1933,-31.91,17.35,"3_Halbstart","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,65.5502450000364,48.8849365466983,"y"
"M1",91,"Spectrogram 1",1,1248.794863059,1253.464183659,748.9,1593.5,4.6693,-25.87,23.7,"3_Halbpeak","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,71.7090394609034,46.185080464402,"y"
"M1",92,"Spectrogram 1",1,1253.851441759,1256.859157259,358.5,900.3,3.0077,-35.3,13.01,"3_Halbend","M1_20190825_092005",116.971518024802,4.74323401227593,20190825,920,61.8642256652769,48.4436966929585,"y"
"M2",9,"Spectrogram 1",1,2548.036218779,2552.524901599,580,1080.8,4.4887,-34.61,23.4,"1_Hfunstart","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,63.3322465635255,43.9116801849785,"y"
"M2",12,"Spectrogram 1",1,2552.569519279,2559.366279029,580,1526.5,6.7968,-37.71,21.05,"1_Hfuntrill","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,59.5769418212748,44.849809270116,"y"
"M2",22,"Spectrogram 1",1,2614.983321659,2622.176599259,589.6,1381.6,7.1933,-39.39,15.47,"1_Halbstart","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,56.7227870777281,46.7411319416606,"y"
"M2",23,"Spectrogram 1",1,2622.344863059,2627.014183659,748.9,1593.5,4.6693,-35.93,19.96,"1_Halbpeak","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,60.8034121773128,43.352919763198,"y"
"M2",24,"Spectrogram 1",1,2627.401441759,2630.409157259,358.5,900.3,3.0077,-44.44,12.11,"1_Halbend","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,49.9340351186541,46.0222543022006,"y"
"M2",43,"Spectrogram 1",1,2697.505218779,2701.993901599,580,1080.8,4.4887,-34.72,23.74,"2_Hfunstart","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,63.2236251697115,43.5487092725609,"y"
"M2",46,"Spectrogram 1",1,2702.038519279,2708.835279029,580,1526.5,6.7968,-37.88,21.42,"2_Hfuntrill","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,59.5100544795911,44.4198891899244,"y"
"M2",56,"Spectrogram 1",1,2764.452321659,2771.645599259,589.6,1381.6,7.1933,-39.13,17.18,"2_Halbstart","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,57.5367026197023,45.179952118744,"y"
"M2",57,"Spectrogram 1",1,2771.813863059,2776.483183659,748.9,1593.5,4.6693,-35.83,19.88,"2_Halbpeak","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,61.0354646679509,42.7128579439877,"y"
"M2",58,"Spectrogram 1",1,2776.870441759,2779.878157259,358.5,900.3,3.0077,-44.65,12.08,"2_Halbend","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,49.7604508677953,45.4213319966487,"y"
"M2",77,"Spectrogram 1",1,2846.936218779,2851.424901599,580,1080.8,4.4887,-34.89,21.91,"3_Hfunstart","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,63.0532768531748,43.2733091961347,"y"
"M2",80,"Spectrogram 1",1,2851.469519279,2858.266279029,580,1526.5,6.7968,-37.56,21.05,"3_Hfuntrill","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,59.8581230002071,44.35810158005,"y"
"M2",90,"Spectrogram 1",1,2913.883321659,2921.076599259,589.6,1381.6,7.1933,-39.35,15.52,"3_Halbstart","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,57.0490767339334,45.8547719274626,"y"
"M2",91,"Spectrogram 1",1,2921.244863059,2925.914183659,748.9,1593.5,4.6693,-36.07,19.89,"3_Halbpeak","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,60.7948160128282,42.907970793935,"y"
"M2",92,"Spectrogram 1",1,2926.301441759,2929.309157259,358.5,900.3,3.0077,-44.22,12.71,"3_Halbend","M2_20190823_064003",116.97133898735,4.74361295811832,20190823,640,50.7663891294055,45.5388157851461,"y"
"M2",9,"Spectrogram 1",1,1071.836218779,1076.324901599,580,1080.8,4.4887,-35.08,23.81,"1_Hfunstart","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,62.8245148744653,43.8734730987543,"y"
"M2",12,"Spectrogram 1",1,1076.369519279,1083.166279029,580,1526.5,6.7968,-38,21.73,"1_Hfuntrill","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,59.3467561342919,44.5226168444049,"y"
"M2",22,"Spectrogram 1",1,1138.783321659,1145.976599259,589.6,1381.6,7.1933,-39.43,15.67,"1_Halbstart","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,57.0367628089673,45.3759373262431,"y"
"M2",23,"Spectrogram 1",1,1146.144863059,1150.814183659,748.9,1593.5,4.6693,-36.44,20.34,"1_Halbpeak","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,60.5724079526962,43.1135363909582,"y"
"M2",24,"Spectrogram 1",1,1151.201441759,1154.209157259,358.5,900.3,3.0077,-43.31,12.43,"1_Halbend","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,51.7439412948259,46.0426196183895,"y"
"M2",43,"Spectrogram 1",1,1221.305218779,1225.793901599,580,1080.8,4.4887,-35.11,23.57,"2_Hfunstart","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,62.7402071965017,44.2053481860253,"y"
"M2",46,"Spectrogram 1",1,1225.838519279,1232.635279029,580,1526.5,6.7968,-37.94,21.56,"2_Hfuntrill","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,59.3063764121663,44.9010852284845,"y"
"M2",56,"Spectrogram 1",1,1288.252321659,1295.445599259,589.6,1381.6,7.1933,-39.69,15.36,"2_Halbstart","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,56.662251772691,45.6126539587677,"y"
"M2",57,"Spectrogram 1",1,1295.613863059,1300.283183659,748.9,1593.5,4.6693,-36.88,19.77,"2_Halbpeak","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,60.1388261709092,43.2992235329866,"y"
"M2",58,"Spectrogram 1",1,1300.670441759,1303.678157259,358.5,900.3,3.0077,-43.54,12.59,"2_Halbend","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,51.489557633257,45.9290642800683,"y"
"M2",77,"Spectrogram 1",1,1370.736218779,1375.224901599,580,1080.8,4.4887,-34.93,23.55,"3_Hfunstart","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,62.8810449351651,44.4223740166407,"y"
"M2",80,"Spectrogram 1",1,1375.269519279,1382.066279029,580,1526.5,6.7968,-37.69,21.54,"3_Hfuntrill","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,59.5168948952212,45.5589340483589,"y"
"M2",90,"Spectrogram 1",1,1437.683321659,1444.876599259,589.6,1381.6,7.1933,-39.46,15.97,"3_Halbstart","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,56.8208604100218,45.9455621141921,"y"
"M2",91,"Spectrogram 1",1,1445.044863059,1449.714183659,748.9,1593.5,4.6693,-36.81,19.14,"3_Halbpeak","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,60.1980968230364,43.3118071305008,"y"
"M2",92,"Spectrogram 1",1,1450.101441759,1453.109157259,358.5,900.3,3.0077,-43.61,11.83,"3_Halbend","M2_20190823_080004",116.97133898735,4.74361295811832,20190823,800,51.4919831737534,45.6925529401478,"y"
"M2",9,"Spectrogram 1",1,2416.436218779,2420.924901599,580,1080.8,4.4887,-35.31,23.27,"1_Hfunstart","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,62.5853975287451,43.7278509214802,"y"
"M2",12,"Spectrogram 1",1,2420.969519279,2427.766279029,580,1526.5,6.7968,-38.63,20.93,"1_Hfuntrill","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,58.5493269691937,44.7151887925122,"y"
"M2",22,"Spectrogram 1",1,2483.383321659,2490.576599259,589.6,1381.6,7.1933,-39.65,14.98,"1_Halbstart","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,56.3137924418846,46.7078302881417,"y"
"M2",23,"Spectrogram 1",1,2490.744863059,2495.414183659,748.9,1593.5,4.6693,-37.15,19.16,"1_Halbpeak","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,59.6951221377421,44.8259334287271,"n"
"M2",24,"Spectrogram 1",1,2495.801441759,2498.809157259,358.5,900.3,3.0077,-41.37,12.27,"1_Halbend","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,54.2717544154839,46.6311300693172,"y"
"M2",43,"Spectrogram 1",1,2565.905218779,2570.393901599,580,1080.8,4.4887,-35.25,22.84,"2_Hfunstart","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,62.6458846141072,43.711694572254,"n"
"M2",46,"Spectrogram 1",1,2570.438519279,2577.235279029,580,1526.5,6.7968,-38.51,21.37,"2_Hfuntrill","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,58.7313503144171,44.5400582604674,"y"
"M2",56,"Spectrogram 1",1,2632.852321659,2640.045599259,589.6,1381.6,7.1933,-39.76,15.34,"2_Halbstart","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,56.6414524660614,45.1568841658814,"y"
"M2",57,"Spectrogram 1",1,2640.213863059,2644.883183659,748.9,1593.5,4.6693,-37.58,19.14,"2_Halbpeak","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,59.580653574488,42.8729276211514,"y"
"M2",58,"Spectrogram 1",1,2645.270441759,2648.278157259,358.5,900.3,3.0077,-41.48,11.71,"2_Halbend","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,54.5168119836519,45.7778238618654,"y"
"M2",77,"Spectrogram 1",1,2715.336218779,2719.824901599,580,1080.8,4.4887,-35.24,23.34,"3_Hfunstart","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,62.6480627674162,43.9512244705681,"y"
"M2",80,"Spectrogram 1",1,2719.869519279,2726.666279029,580,1526.5,6.7968,-38.36,21.53,"3_Hfuntrill","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,58.835794625219,44.8915711768933,"y"
"M2",90,"Spectrogram 1",1,2782.283321659,2789.476599259,589.6,1381.6,7.1933,-39.45,15.76,"3_Halbstart","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,57.0591177950181,45.1797945171583,"y"
"M2",91,"Spectrogram 1",1,2789.644863059,2794.314183659,748.9,1593.5,4.6693,-36.77,19.49,"3_Halbpeak","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,60.4113915664926,43.1113677280281,"n"
"M2",92,"Spectrogram 1",1,2794.701441759,2797.709157259,358.5,900.3,3.0077,-41.83,12.27,"3_Halbend","M2_20190823_084004",116.97133898735,4.74361295811832,20190823,840,53.6154016157241,46.6521960146357,"y"
"M2",9,"Spectrogram 1",1,1223.636218779,1228.124901599,580,1080.8,4.4887,-35.67,23.51,"1_Hfunstart","M2_20190823_100005",116.97133898735,4.74361295811832,20190823,1000,62.1641648710017,44.0972535493953,"y"
"M2",12,"Spectrogram 1",1,1228.169519279,1234.966279029,580,1526.5,6.7968,-37.29,22.51,"1_Hfuntrill","M2_20190823_100005",116.97133898735,4.74361295811832,20190823,1000,59.9710931204558,45.6789290162343,"y"
"M2",22,"Spectrogram 1",1,1290.583321659,1297.776599259,589.6,1381.6,7.1933,-39.89,16.08,"1_Halbstart","M2_20190823_100005",116.97133898735,4.74361295811832,20190823,1000,56.3607363602624,45.9714029376862,"y"
"M2",23,"Spectrogram 1",1,1297.944863059,1302.614183659,748.9,1593.5,4.6693,-36.31,20.22,"1_Halbpeak","M2_20190823_100005",116.97133898735,4.74361295811832,20190823,1000,60.7874171732002,44.8034340432311,"y"
"M2",24,"Spectrogram 1",1,1303.001441759,1306.009157259,358.5,900.3,3.0077,-44.45,12.03,"1_Halbend","M2_20190823_100005",116.97133898735,4.74361295811832,20190823,1000,50.1634863898659,45.8136864875996,"y"
"M2",43,"Spectrogram 1",1,1373.105218779,1377.593901599,580,1080.8,4.4887,-35.73,23.54,"2_Hfunstart","M2_20190823_100005",116.97133898735,4.74361295811832,20190823,1000,62.0595424518732,43.9049373894696,"y"
"M2",46,"Spectrogram 1",1,1377.638519279,1384.435279029,580,1526.5,6.7968,-37.37,22.47,"2_Hfuntrill","M2_20190823_100005",116.97133898735,4.74361295811832,20190823,1000,59.8651212842986,46.0743990542747,"y"
"M2",56,"Spectrogram 1",1,1440.052321659,1447.245599259,589.6,1381.6,7.1933,-40,15.84,"2_Halbstart","M2_20190823_100005",116.97133898735,4.74361295811832,20190823,1000,55.9628594473552,46.6149363255677,"y"
